Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,165465719421376,1684642339938,0.010512564,-0.009541927,-0.19851224,0.97999555
Rot,165465729478199,1684642339948,0.010515507,-0.009533272,-0.19874673,0.9799481
Rot,165465729681116,1684642339948,0.010507686,-0.009517832,-0.19875465,0.97994673
Rot,165465739383824,1684642339958,0.010488729,-0.009499459,-0.1987364,0.9799508
Rot,165465739404710,1684642339958,0.010484398,-0.00948772,-0.19873758,0.9799507
Rot,165465751624970,1684642339970,0.010470982,-0.009470517,-0.19843584,0.9800122
Rot,165465751649814,1684642339970,0.010472627,-0.0094644325,-0.19843051,0.9800133
Rot,165465751767730,1684642339970,0.0104721105,-0.009451878,-0.19843495,0.98001254
Rot,165465759652053,1684642339978,0.010479984,-0.009424807,-0.19833265,0.9800334
Rot,165465760264605,1684642339978,0.010492411,-0.009410784,-0.19833459,0.98003304
Rot,165465768873095,1684642339987,0.010472408,-0.009444031,-0.19957829,0.97978044
Rot,165465770024657,1684642339988,0.01046571,-0.009437901,-0.19957153,0.9797819
Rot,165465780825803,1684642339999,0.010449583,-0.009419654,-0.1992729,0.979843
Rot,165465780838668,1684642339999,0.010436393,-0.009384448,-0.19928505,0.97984105
Rot,165465788759762,1684642340007,0.010420714,-0.009345859,-0.19908752,0.97988176
Rot,165465790229605,1684642340008,0.0104045095,-0.009293771,-0.1991169,0.97987646
Rot,165465798496793,1684642340017,0.010373823,-0.009239328,-0.19924398,0.9798514
Rot,165465800547991,1684642340019,0.010350847,-0.009203919,-0.19926876,0.97984695
Rot,165465808541637,1684642340027,0.010336731,-0.00916684,-0.19895254,0.97991174
Rot,165465809860335,1684642340028,0.010314165,-0.009130578,-0.19897984,0.9799068
Rot,165465818602574,1684642340037,0.010281941,-0.009095855,-0.19951804,0.979798
Rot,165465819950543,1684642340038,0.010275815,-0.009073039,-0.19953363,0.9797951
Rot,165465828401845,1684642340047,0.010252396,-0.009045978,-0.19962956,0.979776
Rot,165465829995387,1684642340048,0.010254839,-0.009038317,-0.19963509,0.97977495
Rot,165465838511012,1684642340057,0.01026495,-0.009022657,-0.19899943,0.9799043
Rot,165465839407835,1684642340058,0.010236591,-0.009006643,-0.19901647,0.9799013
Rot,165465848445126,1684642340067,0.010215994,-0.008955388,-0.1990477,0.97989565
Rot,165465849695855,1684642340068,0.010171583,-0.0088555375,-0.19912222,0.9798819
Rot,165465858552782,1684642340077,0.010113017,-0.008739826,-0.19904014,0.9799002
Rot,165465859464762,1684642340078,0.010071909,-0.008661723,-0.19910374,0.9798884
Rot,165465868299866,1684642340086,0.010031574,-0.008604596,-0.19960897,0.9797865
Rot,165465868884293,1684642340087,0.0099903215,-0.008509707,-0.19968422,0.9797724
Rot,165465878288460,1684642340096,0.009952709,-0.008456422,-0.19992271,0.97972465
Rot,165465879387626,1684642340098,0.009919225,-0.008432021,-0.1999521,0.97971916
Rot,165465890724501,1684642340109,0.009900758,-0.008384441,-0.19995476,0.9797192
Rot,165465890776689,1684642340109,0.009903563,-0.008385233,-0.1999645,0.9797172
Rot,165465900221637,1684642340118,0.009923986,-0.008436258,-0.19990776,0.97972816
Rot,165465900254657,1684642340118,0.009934613,-0.0084874425,-0.19989198,0.9797308
Rot,165465909875387,1684642340128,0.009934409,-0.008519601,-0.1998705,0.9797349
Rot,165465909949501,1684642340128,0.0099438,-0.00853472,-0.19986932,0.97973496
Rot,165465919592105,1684642340138,0.009972318,-0.008510826,-0.19970475,0.9797684
Rot,165465919677053,1684642340138,0.009997313,-0.008501313,-0.19971678,0.9797658
Rot,165465931045074,1684642340149,0.010012353,-0.0085178055,-0.19968547,0.97977185
Rot,165465931150543,1684642340149,0.010016935,-0.0085455375,-0.19969295,0.97977006
Rot,165465938832209,1684642340157,0.010007618,-0.008555241,-0.19973913,0.97976065
Rot,165465939126689,1684642340157,0.0099852,-0.008563388,-0.19976196,0.9797562
Rot,165465951143043,1684642340169,0.009987379,-0.008544083,-0.19944608,0.97982067
Rot,165465951405439,1684642340170,0.0099849105,-0.008507897,-0.19947746,0.9798146
Rot,165465959659189,1684642340178,0.00997896,-0.008470253,-0.19911756,0.9798882
Rot,165465959693876,1684642340178,0.009975201,-0.008443094,-0.19914079,0.97988373
Rot,165465968794032,1684642340187,0.009973624,-0.008424608,-0.19954027,0.97980267
Rot,165465969174605,1684642340187,0.009965503,-0.008425593,-0.19956419,0.97979784
Rot,165465981636793,1684642340200,0.009951947,-0.0084237885,-0.19957852,0.9797951
Rot,165465981648980,1684642340200,0.009920488,-0.008406384,-0.1996213,0.9797868
Rot,165465989869866,1684642340208,0.009907656,-0.008418293,-0.19946386,0.97981894
Rot,165465989882522,1684642340208,0.009897629,-0.008425688,-0.19948031,0.9798156
Rot,165465999996897,1684642340218,0.009896894,-0.008404122,-0.19917428,0.97987807
Rot,165466000020178,1684642340218,0.009901442,-0.00839603,-0.19918737,0.97987545
Rot,165466008878303,1684642340227,0.009919977,-0.008396587,-0.1991169,0.9798896
Rot,165466008895959,1684642340227,0.009936753,-0.008394485,-0.19912733,0.9798873
Rot,165466018470230,1684642340237,0.009950386,-0.008425094,-0.19917679,0.9798768
Rot,165466018583355,1684642340237,0.00996631,-0.00849247,-0.1991578,0.97988
Rot,165466028795595,1684642340247,0.009971054,-0.008562748,-0.19883014,0.97994584
Rot,165466028816220,1684642340247,0.009979282,-0.008626186,-0.1988221,0.97994685
Rot,165466038495282,1684642340257,0.009992616,-0.008676695,-0.19888926,0.9799326
Rot,165466038508824,1684642340257,0.010023836,-0.008677767,-0.19889645,0.9799308
Rot,165466048401428,1684642340267,0.010057427,-0.008660948,-0.19874035,0.9799623
Rot,165466048436480,1684642340267,0.0101079,-0.008673999,-0.19873022,0.9799637
Rot,165466059312105,1684642340277,0.010005385,-0.008986459,-0.1987776,0.97995234
Rot,165466059323928,1684642340277,0.010020045,-0.009113894,-0.1987854,0.9799494
Rot,165466068451584,1684642340287,0.010120641,-0.008888455,-0.19912715,0.9798811
Rot,165466068474657,1684642340287,0.010203657,-0.008842956,-0.19910419,0.9798853
Rot,165466079030699,1684642340297,0.010152145,-0.008679568,-0.1991864,0.9798706
Rot,165466079096064,1684642340297,0.009902027,-0.008278497,-0.19942485,0.9798281
Rot,165466088510387,1684642340307,0.009810391,-0.008308779,-0.19949551,0.9798144
Rot,165466088539293,1684642340307,0.009786338,-0.008675675,-0.19943893,0.979823
Rot,165466098232782,1684642340316,0.009682532,-0.008783126,-0.19966775,0.97977644
Rot,165466098253876,1684642340316,0.0096400995,-0.008835697,-0.19963545,0.979783
Rot,165466110558720,1684642340329,0.009716351,-0.008907149,-0.199424,0.97982466
Rot,165466110576949,1684642340329,0.009884099,-0.008684784,-0.19938615,0.97983265
Rot,165466120027366,1684642340338,0.010039072,-0.008312963,-0.19981563,0.9797468
Rot,165466130119605,1684642340348,0.010124468,-0.008197064,-0.19983691,0.9797426
Rot,165466130132418,1684642340348,0.010145621,-0.008480449,-0.1999446,0.97971797
Rot,165466130161689,1684642340348,0.010038848,-0.008981398,-0.19987233,0.97972935
Rot,165466139119189,1684642340357,0.009870429,-0.009389353,-0.19958039,0.97978675
Rot,165466139131897,1684642340357,0.00980289,-0.00957357,-0.19952036,0.9797979
Rot,165466151132470,1684642340369,0.009923075,-0.009546828,-0.19955187,0.9797905
Rot,165466151146376,1684642340369,0.010194153,-0.00927232,-0.19951414,0.979798
Rot,165466159943928,1684642340378,0.010474708,-0.008952507,-0.1994888,0.9798032
Rot,165466160000699,1684642340378,0.010704868,-0.0088305315,-0.19943078,0.97981364
Rot,165466168782678,1684642340387,0.010806313,-0.009000276,-0.19971456,0.9797532
Rot,165466168821064,1684642340387,0.010708819,-0.009397325,-0.19967438,0.97975874
Rot,165466180094032,1684642340398,0.010518456,-0.009767952,-0.19989803,0.97971153
Rot,165466180260230,1684642340398,0.0104039805,-0.010050259,-0.199909,0.97970766
Rot,165466189125074,1684642340407,0.010378873,-0.010260841,-0.19995163,0.97969705
Rot,165466189137886,1684642340407,0.010436527,-0.01022221,-0.19995092,0.979697
Rot,165466190845491,1684642340409,0.010522494,-0.010060258,-0.19994895,0.9796982
Rot,165466199860751,1684642340418,0.01060392,-0.009663673,-0.20012519,0.9796653
Rot,165466200673199,1684642340419,0.010710546,-0.008917236,-0.20039687,0.9796157
Rot,165466210651584,1684642340429,0.010724649,-0.00834746,-0.20073648,0.979551
Rot,165466210872366,1684642340429,0.01049548,-0.008262245,-0.20093605,0.9795133
Rot,165466220595491,1684642340439,0.010053509,-0.008338042,-0.20111638,0.97948027
Rot,165466220700386,1684642340439,0.009646039,-0.008597775,-0.20119657,0.97946566
Rot,165466228591168,1684642340447,0.009520823,-0.009040337,-0.20113552,0.97947544
Rot,165466230437314,1684642340449,0.00964368,-0.00931753,-0.20096287,0.9795071
Rot,165466239353355,1684642340458,0.009913036,-0.009261449,-0.20090303,0.97951716
Rot,165466240573407,1684642340459,0.010300499,-0.008999909,-0.20076858,0.9795432
Rot,165466248605022,1684642340467,0.010762174,-0.008775283,-0.20050414,0.9795944
Rot,165466250178668,1684642340468,0.011108727,-0.008715581,-0.20049116,0.97959375
Rot,165466279465439,1684642340498,0.011216202,-0.008919226,-0.20040312,0.9796087
Rot,165466281056636,1684642340499,0.011120036,-0.009580036,-0.2004042,0.97960335
Rot,165466282544553,1684642340501,0.011006392,-0.0104655735,-0.20059042,0.97955745
Rot,165466282666636,1684642340501,0.010980543,-0.011070403,-0.20048347,0.979573
Rot,165466283310491,1684642340501,0.011180934,-0.011221439,-0.20039433,0.97958726
Rot,165466283374553,1684642340502,0.011650969,-0.01098653,-0.20031539,0.9796006
Rot,165466288707730,1684642340507,0.012284726,-0.010506184,-0.20027624,0.9796061
Rot,165466289686428,1684642340508,0.012897988,-0.010045857,-0.20025602,0.97960716
Rot,165466298517834,1684642340517,0.013346781,-0.010031011,-0.2002201,0.97960865
Rot,165466299346116,1684642340518,0.013534621,-0.010628575,-0.20016046,0.979612
Rot,165466308388876,1684642340527,0.013475775,-0.011536615,-0.20013025,0.9796087
Rot,165466309206376,1684642340527,0.0133176325,-0.012331862,-0.20014392,0.9795984
Rot,165466318382105,1684642340537,0.013261956,-0.0127429515,-0.20019262,0.9795839
Rot,165466318957261,1684642340537,0.013411598,-0.012640614,-0.2002606,0.9795693
Rot,165466329113043,1684642340547,0.013799669,-0.012066602,-0.20034406,0.9795541
Rot,165466329158355,1684642340547,0.014306277,-0.011318259,-0.20039597,0.9795451
Rot,165466339873824,1684642340558,0.014763279,-0.010735723,-0.20042205,0.9795396
Rot,165466339890959,1684642340558,0.015017741,-0.010533742,-0.20048666,0.9795247
Rot,165466352360282,1684642340571,0.015016191,-0.010798029,-0.2005699,0.97950476
Rot,165466352395491,1684642340571,0.014839225,-0.011447085,-0.20059028,0.97949594
Rot,165466359550282,1684642340578,0.014645047,-0.012175767,-0.20053823,0.9795007
Rot,165466359561688,1684642340578,0.014598337,-0.012731196,-0.20042223,0.9795181
Rot,165466369547261,1684642340588,0.014790338,-0.013017672,-0.2002534,0.979546
Rot,165466369595907,1684642340588,0.015216214,-0.013019259,-0.20008141,0.9795746
Rot,165466382891688,1684642340601,0.01567865,-0.012707531,-0.20001991,0.979584
Rot,165466382912782,1684642340601,0.016107153,-0.012369422,-0.20000543,0.9795843
Rot,165466389404345,1684642340608,0.016381912,-0.012239849,-0.20002304,0.9795778
Rot,165466389433876,1684642340608,0.016457481,-0.012425886,-0.2000525,0.9795681
Rot,165466399304136,1684642340617,0.016366139,-0.012841168,-0.20007342,0.97956
Rot,165466399321636,1684642340617,0.01620701,-0.013320875,-0.20007776,0.97955537
Rot,165466409591011,1684642340628,0.016070982,-0.013700767,-0.20008318,0.9795513
Rot,165466409630126,1684642340628,0.016021682,-0.013872213,-0.20010492,0.97954524
Rot,165466419731480,1684642340638,0.016100962,-0.013810943,-0.20014022,0.9795376
Rot,165466419749449,1684642340638,0.016293006,-0.013590441,-0.20017295,0.9795308
Rot,165466429324553,1684642340647,0.016539067,-0.013329467,-0.20020315,0.97952414
Rot,165466429571220,1684642340648,0.016768547,-0.013135537,-0.20023355,0.9795166
Rot,165466439689188,1684642340658,0.016911117,-0.013129054,-0.20026003,0.9795088
Rot,165466439727782,1684642340658,0.01693436,-0.013333184,-0.20028263,0.97950107
Rot,165466449056376,1684642340667,0.016867025,-0.013655019,-0.2003136,0.9794915
Rot,165466449069293,1684642340667,0.016771862,-0.013978248,-0.20034365,0.97948235
Rot,165466458289345,1684642340676,0.016729232,-0.014219292,-0.20035972,0.97947633
Rot,165466458309241,1684642340676,0.016761826,-0.014323183,-0.20036821,0.9794725
Rot,165466468291011,1684642340686,0.016873186,-0.014283848,-0.20037332,0.97947013
Rot,165466468406220,1684642340687,0.01705002,-0.014177524,-0.2003705,0.97946924
Rot,165466479177678,1684642340697,0.017247306,-0.014061938,-0.200371,0.97946733
Rot,165466479204397,1684642340697,0.017407637,-0.0140061425,-0.20037603,0.9794643
Rot,165466488569657,1684642340707,0.017515646,-0.014089027,-0.20036241,0.97946393
Rot,165466488668980,1684642340707,0.017576799,-0.014285823,-0.20034584,0.9794634
Rot,165466498455334,1684642340717,0.017607413,-0.014513583,-0.20031917,0.97946495
Rot,165466498478772,1684642340717,0.017642664,-0.014708579,-0.20028816,0.97946775
Rot,165466508619188,1684642340727,0.0177008,-0.0148593895,-0.20025066,0.9794721
Rot,165466508634918,1684642340727,0.017790668,-0.014958964,-0.20021464,0.9794763
Rot,165466519038563,1684642340737,0.017904656,-0.015016948,-0.20018828,0.9794787
Rot,165466519089084,1684642340737,0.018036216,-0.015073801,-0.20016941,0.9794793
Rot,165466528508563,1684642340747,0.01817435,-0.015146278,-0.20014979,0.9794796
Rot,165466528526168,1684642340747,0.01830276,-0.015227215,-0.20014223,0.9794775
Rot,165466539818303,1684642340758,0.01841344,-0.015282194,-0.20015195,0.97947264
Rot,165466539875595,1684642340758,0.018498695,-0.015316191,-0.20016833,0.97946715
Rot,165466551681532,1684642340770,0.01856101,-0.015324275,-0.20020294,0.97945875
Rot,165466551693928,1684642340770,0.018593974,-0.0153287565,-0.20025505,0.9794474
Rot,165466559406949,1684642340778,0.018615847,-0.015339865,-0.20030592,0.9794364
Rot,165466559444813,1684642340778,0.018631194,-0.01537729,-0.20034881,0.97942674
Rot,165466569088720,1684642340787,0.018657207,-0.015418339,-0.20038657,0.97941786
Rot,165466569120647,1684642340787,0.01869343,-0.015429711,-0.20042434,0.9794093
Rot,165466582802574,1684642340801,0.01875563,-0.015422531,-0.20045707,0.9794015
Rot,165466582838615,1684642340801,0.0188294,-0.015416147,-0.20048544,0.9793944
Rot,165466589032470,1684642340807,0.018906565,-0.015427905,-0.20051576,0.9793865
Rot,165466589051168,1684642340807,0.018964674,-0.015481423,-0.2005454,0.97937846
Rot,165466599174293,1684642340817,0.019016055,-0.015586144,-0.20057069,0.97937065
Rot,165466599245386,1684642340817,0.019064113,-0.015703961,-0.20060173,0.9793615
Rot,165466608978928,1684642340827,0.019115578,-0.015793968,-0.20063652,0.9793519
Rot,165466609005959,1684642340827,0.019180655,-0.01584165,-0.20067838,0.97934127
Rot,165466618807418,1684642340837,0.019260142,-0.015856287,-0.20072277,0.97933036
Rot,165466618924188,1684642340837,0.019347277,-0.015844354,-0.2007781,0.9793175
Rot,165466620354345,1684642340839,0.019433415,-0.015834523,-0.20083836,0.9793036
Rot,165466628919345,1684642340847,0.019505044,-0.01586869,-0.20089497,0.97929
Rot,165466630147470,1684642340848,0.019567685,-0.015923599,-0.20095652,0.9792752
Rot,165466638816793,1684642340857,0.019611042,-0.015963463,-0.20102534,0.9792596
Rot,165466640203928,1684642340858,0.019647535,-0.01598335,-0.20109802,0.97924364
Rot,165466648773303,1684642340867,0.01969258,-0.015977424,-0.2011775,0.9792265
Rot,165466649907574,1684642340868,0.019732863,-0.015932025,-0.2012658,0.9792083
Rot,165466659818199,1684642340878,0.019776775,-0.015877789,-0.20135191,0.9791906
Rot,165466659939084,1684642340878,0.019812267,-0.015852055,-0.20143501,0.9791732
Rot,165466668266220,1684642340886,0.019850373,-0.015846767,-0.20151001,0.9791571
Rot,165466670422522,1684642340889,0.019879237,-0.01585273,-0.20158485,0.979141
Rot,165466678319553,1684642340896,0.01990232,-0.015867911,-0.20165534,0.97912574
Rot,165466679664084,1684642340898,0.019932752,-0.015875844,-0.20172566,0.97911054
Rot,165466688853511,1684642340907,0.01996768,-0.01589008,-0.20178771,0.9790968
Rot,165466689754553,1684642340908,0.02000716,-0.01590211,-0.20185524,0.97908187
Rot,165466698766845,1684642340917,0.020065201,-0.015911575,-0.20192555,0.979066
Rot,165466700355126,1684642340919,0.020117298,-0.015927475,-0.20199397,0.9790506
Rot,165466708947990,1684642340927,0.020181112,-0.015948847,-0.20206094,0.9790351
Rot,165466709638615,1684642340928,0.020240258,-0.01597864,-0.2021286,0.9790194
Rot,165466718678251,1684642340937,0.020306125,-0.015999712,-0.20220202,0.97900254
Rot,165466719487522,1684642340938,0.020362666,-0.016013578,-0.20227912,0.97898525
Rot,165466729273355,1684642340947,0.020412521,-0.016032418,-0.20236179,0.9789668
Rot,165466729477313,1684642340948,0.020462317,-0.016039254,-0.20245133,0.97894716
Rot,165466738966897,1684642340957,0.020505434,-0.01605195,-0.2025434,0.97892696
Rot,165466739222522,1684642340957,0.02055356,-0.01607529,-0.20263603,0.9789064
Rot,165466751606793,1684642340970,0.02060851,-0.016094021,-0.20273466,0.9788845
Rot,165466751619293,1684642340970,0.020662742,-0.016112456,-0.20283228,0.9788629
Rot,165466759540699,1684642340978,0.0207133,-0.016122108,-0.20293824,0.9788397
Rot,165466759560022,1684642340978,0.020791315,-0.016144456,-0.20305069,0.9788143
Rot,165466769946532,1684642340988,0.02086256,-0.016158365,-0.20317088,0.97878766
Rot,165466769958563,1684642340988,0.020933894,-0.016175188,-0.20329311,0.9787605
Rot,165466783970751,1684642341002,0.021006439,-0.016189782,-0.20341212,0.97873396
Rot,165466783983563,1684642341002,0.021089574,-0.016171215,-0.20353462,0.978707
Rot,165466790636115,1684642341009,0.021179276,-0.016117465,-0.20366503,0.9786788
Rot,165466790649136,1684642341009,0.021268833,-0.016056933,-0.20379098,0.97865164
Rot,165466799371428,1684642341018,0.021374257,-0.016006265,-0.20392224,0.97862285
Rot,165466799411011,1684642341018,0.021449953,-0.016011095,-0.20405257,0.97859395
Rot,165466809855386,1684642341028,0.02150044,-0.016063005,-0.20417751,0.97856593
Rot,165466809887001,1684642341028,0.021533258,-0.016154028,-0.20429634,0.9785389
Rot,165466819442001,1684642341038,0.021592319,-0.016235864,-0.20441076,0.97851235
Rot,165466819459657,1684642341038,0.021689499,-0.016272802,-0.20452435,0.9784858
Rot,165466829599761,1684642341048,0.02183053,-0.0162632,-0.20463763,0.9784592
Rot,165466829706949,1684642341048,0.021993076,-0.016218878,-0.20475098,0.9784326
Rot,165466840590438,1684642341059,0.022178646,-0.016170755,-0.2048622,0.9784059
Rot,165466840668407,1684642341059,0.022351759,-0.016168348,-0.20497514,0.97837836
Rot,165466850599345,1684642341069,0.022474341,-0.016233733,-0.20508862,0.97835064
Rot,165466850663876,1684642341069,0.02255499,-0.016378237,-0.20519632,0.9783238
Rot,165466860722938,1684642341079,0.022609571,-0.01656968,-0.20529959,0.97829765
Rot,165466860781480,1684642341079,0.022651238,-0.016756468,-0.20540006,0.97827244
Rot,165466871138303,1684642341089,0.022722738,-0.01688527,-0.20559877,0.97822684
Rot,165466871243459,1684642341089,0.022847787,-0.01694874,-0.20570825,0.9781998
Rot,165466880772261,1684642341099,0.023012819,-0.01696785,-0.20595174,0.97814435
Rot,165466880973199,1684642341099,0.023204293,-0.016961008,-0.20606956,0.97811514
Rot,165466888586115,1684642341107,0.023388954,-0.016997984,-0.20633957,0.97805315
Rot,165466888636167,1684642341107,0.023553256,-0.017080147,-0.20645587,0.97802323
Rot,165466899766740,1684642341118,0.023690175,-0.017226726,-0.20639876,0.97802943
Rot,165466899851584,1684642341118,0.023778418,-0.017433714,-0.20650229,0.9780018
Rot,165466909081636,1684642341127,0.023869315,-0.017669255,-0.2065501,0.9779852
Rot,165466909264709,1684642341127,0.023969576,-0.01789564,-0.20664008,0.97795963
Rot,165466919754032,1684642341138,0.024096327,-0.018077942,-0.2067096,0.9779385
Rot,165466919778772,1684642341138,0.024271108,-0.018198384,-0.20680162,0.9779125
Rot,165466928358511,1684642341147,0.024496632,-0.018281458,-0.20679794,0.9779061
Rot,165466928522365,1684642341147,0.024732614,-0.018343229,-0.20688806,0.97787994
Rot,165466938686272,1684642341157,0.024947783,-0.018434739,-0.20710836,0.9778261
Rot,165466938861324,1684642341157,0.025114667,-0.018581016,-0.20720758,0.97779804
Rot,165466951519865,1684642341170,0.025247876,-0.018812472,-0.20718221,0.97779554
Rot,165466951611897,1684642341170,0.025331624,-0.019115947,-0.20728236,0.9777663
Rot,165466962163095,1684642341180,0.025431154,-0.01942727,-0.20754956,0.9777009
Rot,165466962184657,1684642341180,0.025573598,-0.019675191,-0.20763361,0.97767437
Rot,165466968866167,1684642341187,0.025767464,-0.019831412,-0.20784625,0.97762096
Rot,165466968889605,1684642341187,0.026031844,-0.019904504,-0.20791751,0.9775973
Rot,165466984881897,1684642341203,0.02631669,-0.019922266,-0.20801078,0.97756946
Rot,165466985003251,1684642341203,0.026588652,-0.019963905,-0.20810291,0.9775416
Rot,165466990415959,1684642341209,0.026795449,-0.020111782,-0.20820506,0.9775112
Rot,165466990551324,1684642341209,0.02693693,-0.020411488,-0.20830497,0.9774798
Rot,165467000093928,1684642341218,0.027009714,-0.0208212,-0.20857781,0.977411
Rot,165467000166063,1684642341218,0.02710251,-0.02120988,-0.20865531,0.9773835
Rot,165467009520647,1684642341228,0.027241018,-0.021514513,-0.20874052,0.9773548
Rot,165467009555386,1684642341228,0.027422598,-0.021707704,-0.20881253,0.9773301
Rot,165467019402469,1684642341238,0.027655551,-0.021762837,-0.20892605,0.977298
Rot,165467019429240,1684642341238,0.027903374,-0.021781282,-0.20904079,0.9772661
Rot,165467030031636,1684642341248,0.028121674,-0.021852259,-0.20919693,0.97722477
Rot,165467030049344,1684642341248,0.028282588,-0.022059347,-0.2093301,0.977187
Rot,165467039311584,1684642341257,0.02839052,-0.022387506,-0.20957482,0.9771239
Rot,165467039408511,1684642341258,0.028481977,-0.02272095,-0.20968159,0.97709066
Rot,165467049002053,1684642341267,0.028589211,-0.022991901,-0.20977078,0.97706205
Rot,165467049061115,1684642341267,0.028722998,-0.023185126,-0.20987065,0.9770321
Rot,165467059365074,1684642341278,0.02886733,-0.023299193,-0.21016058,0.9769628
Rot,165467059389449,1684642341278,0.02902424,-0.023386447,-0.2102864,0.976929
Rot,165467060764605,1684642341279,0.029156784,-0.023557682,-0.21040899,0.97689456
Rot,165467069276272,1684642341287,0.029243447,-0.023816967,-0.21051422,0.976863
Rot,165467071144084,1684642341289,0.02930534,-0.0240939,-0.21065582,0.9768238
Rot,165467080736167,1684642341299,0.029388316,-0.024329217,-0.21086472,0.97677046
Rot,165467080914605,1684642341299,0.029500108,-0.024471648,-0.21100855,0.97673243
Rot,165467088826272,1684642341307,0.029636633,-0.024475493,-0.21100391,0.9767292
Rot,165467090050178,1684642341308,0.029763918,-0.024424877,-0.21116622,0.97669154
Rot,165467098632990,1684642341317,0.029886845,-0.02442419,-0.21116993,0.976687
Rot,165467100467938,1684642341319,0.029956587,-0.024534805,-0.21134184,0.97664493
Rot,165467108925126,1684642341327,0.029938772,-0.024754904,-0.21135373,0.9766373
Rot,165467111538407,1684642341330,0.029889647,-0.025019921,-0.21150477,0.9765994
Rot,165467118615542,1684642341337,0.029872475,-0.025251146,-0.21162534,0.9765678
Rot,165467121214084,1684642341339,0.029899092,-0.025340162,-0.21177267,0.97653276
Rot,165467128384344,1684642341347,0.029973442,-0.025295956,-0.21201573,0.9764789
Rot,165467129810751,1684642341348,0.030085467,-0.025230747,-0.21217357,0.9764429
Rot,165467138390282,1684642341357,0.030179784,-0.02521421,-0.21242721,0.97638524
Rot,165467139655074,1684642341358,0.030248227,-0.025260506,-0.21259949,0.9763444
Rot,165467152918772,1684642341371,0.03029896,-0.025409058,-0.21279904,0.97629553
Rot,165467152931063,1684642341371,0.030315353,-0.02559931,-0.21294102,0.97625905
Rot,165467159467365,1684642341378,0.030330399,-0.025762314,-0.21306424,0.9762274
