UncalAccel,elapsedRealtimeNanos,utcTimeMillis,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
UAcc,165636999668707,1684642511218,-2.3021946,2.3003998,9.358628,0.0,0.0,0.0
UAcc,165637002838186,1684642511221,-2.3189442,2.2932215,9.365807,0.0,0.0,0.0
UAcc,165637004607144,1684642511223,-2.3309083,2.309971,9.361021,0.0,0.0,0.0
UAcc,165637008783967,1684642511227,-2.333301,2.2932215,9.387342,0.0,0.0,0.0
UAcc,165637010121155,1684642511228,-2.3021946,2.2788644,9.353843,0.0,0.0,0.0
UAcc,165637016490269,1684642511235,-2.2902303,2.2884357,9.337093,0.0,0.0,0.0
UAcc,165637016579957,1684642511235,-2.32373,2.298007,9.303594,0.0,0.0,0.0
UAcc,165637018325373,1684642511236,-2.3261228,2.2956142,9.310772,0.0,0.0,0.0
UAcc,165637019424175,1684642511238,-2.309373,2.2788644,9.31795,0.0,0.0,0.0
UAcc,165637022270634,1684642511240,-2.3189442,2.2884357,9.296415,0.0,0.0,0.0
UAcc,165637023976415,1684642511242,-2.321337,2.2908285,9.294023,0.0,0.0,0.0
UAcc,165637026767144,1684642511245,-2.3189442,2.269293,9.294023,0.0,0.0,0.0
UAcc,165637029199905,1684642511247,-2.321337,2.286043,9.294023,0.0,0.0,0.0
UAcc,165637031620998,1684642511250,-2.321337,2.2812574,9.327521,0.0,0.0,0.0
UAcc,165637033828759,1684642511252,-2.3309083,2.2669003,9.329915,0.0,0.0,0.0
UAcc,165637036672717,1684642511255,-2.3069801,2.286043,9.313165,0.0,0.0,0.0
UAcc,165637039228394,1684642511257,-2.3261228,2.2669003,9.329915,0.0,0.0,0.0
UAcc,165637041290217,1684642511259,-2.3428724,2.2525434,9.327521,0.0,0.0,0.0
UAcc,165637044037665,1684642511262,-2.362015,2.2477577,9.3562355,0.0,0.0,0.0
UAcc,165637046674644,1684642511265,-2.3668008,2.2405794,9.363414,0.0,0.0,0.0
UAcc,165637048847092,1684642511267,-2.3883362,2.2238295,9.35145,0.0,0.0,0.0
UAcc,165637051778655,1684642511270,-2.3835504,2.1927228,9.353843,0.0,0.0,0.0
UAcc,165637053994280,1684642511272,-2.3859432,2.1831515,9.346664,0.0,0.0,0.0
UAcc,165637056652457,1684642511275,-2.4003003,2.1951156,9.346664,0.0,0.0,0.0
UAcc,165637058716675,1684642511277,-2.4098716,2.1520448,9.35145,0.0,0.0,0.0
UAcc,165637061159436,1684642511279,-2.3931217,2.1664019,9.337093,0.0,0.0,0.0
UAcc,165637063788550,1684642511282,-2.3931217,2.1592233,9.327521,0.0,0.0,0.0
UAcc,165637066288238,1684642511284,-2.3859432,2.1735802,9.310772,0.0,0.0,0.0
UAcc,165637069037509,1684642511287,-2.4098716,2.2094727,9.279665,0.0,0.0,0.0
UAcc,165637071283915,1684642511289,-2.4242284,2.1807587,9.289237,0.0,0.0,0.0
UAcc,165637073649644,1684642511292,-2.4122643,2.1544378,9.282058,0.0,0.0,0.0
UAcc,165637076833811,1684642511295,-2.4003003,2.1568305,9.267701,0.0,0.0,0.0
UAcc,165637078812769,1684642511297,-2.3931217,2.1664019,9.282058,0.0,0.0,0.0
UAcc,165637081773394,1684642511300,-2.402693,2.1831515,9.289237,0.0,0.0,0.0
UAcc,165637083455009,1684642511302,-2.3859432,2.1999013,9.296415,0.0,0.0,0.0
UAcc,165637086346884,1684642511305,-2.3596222,2.2118654,9.3155575,0.0,0.0,0.0
UAcc,165637088626519,1684642511307,-2.3452654,2.2477577,9.339486,0.0,0.0,0.0
UAcc,165637091331259,1684642511310,-2.321337,2.2621148,9.363414,0.0,0.0,0.0
UAcc,165637093828082,1684642511312,-2.3261228,2.257329,9.382557,0.0,0.0,0.0
UAcc,165637096692248,1684642511315,-2.3404796,2.257329,9.382557,0.0,0.0,0.0
UAcc,165637098862769,1684642511317,-2.333301,2.2477577,9.38495,0.0,0.0,0.0
UAcc,165637101765061,1684642511320,-2.3428724,2.257329,9.394521,0.0,0.0,0.0
UAcc,165637103283655,1684642511321,-2.362015,2.286043,9.396914,0.0,0.0,0.0
UAcc,165637106012092,1684642511324,-2.3141587,2.271686,9.346664,0.0,0.0,0.0
UAcc,165637108082300,1684642511326,-2.3380868,2.2740788,9.310772,0.0,0.0,0.0
UAcc,165637112626623,1684642511331,-2.333301,2.2908285,9.303594,0.0,0.0,0.0
UAcc,165637113272040,1684642511331,-2.32373,2.2764716,9.301201,0.0,0.0,0.0
UAcc,165637115723967,1684642511334,-2.3189442,2.3171496,9.282058,0.0,0.0,0.0
UAcc,165637119028342,1684642511337,-2.3261228,2.3243282,9.250952,0.0,0.0,0.0
UAcc,165637121290738,1684642511339,-2.32373,2.298007,9.238987,0.0,0.0,0.0
UAcc,165637123319071,1684642511341,-2.333301,2.2884357,9.2437725,0.0,0.0,0.0
UAcc,165637125709019,1684642511344,-2.3596222,2.271686,9.260523,0.0,0.0,0.0
UAcc,165637129460009,1684642511348,-2.3428724,2.2740788,9.236594,0.0,0.0,0.0
UAcc,165637131979696,1684642511350,-2.3668008,2.2788644,9.272487,0.0,0.0,0.0
UAcc,165637132960061,1684642511351,-2.3596222,2.2381866,9.289237,0.0,0.0,0.0
UAcc,165637135986363,1684642511354,-2.362015,2.2405794,9.334701,0.0,0.0,0.0
UAcc,165637137989905,1684642511356,-2.373979,2.2525434,9.349057,0.0,0.0,0.0
UAcc,165637141006780,1684642511359,-2.3835504,2.2381866,9.368199,0.0,0.0,0.0
UAcc,165637142643394,1684642511361,-2.414657,2.2286153,9.3562355,0.0,0.0,0.0
UAcc,165637145621311,1684642511364,-2.390729,2.2501507,9.363414,0.0,0.0,0.0
UAcc,165637149943342,1684642511368,-2.419443,2.231008,9.358628,0.0,0.0,0.0
UAcc,165637151123030,1684642511369,-2.41705,2.2262223,9.35145,0.0,0.0,0.0
UAcc,165637152799019,1684642511371,-2.4218357,2.216651,9.344272,0.0,0.0,0.0
UAcc,165637155805269,1684642511374,-2.4218357,2.1999013,9.341879,0.0,0.0,0.0
UAcc,165637158312821,1684642511376,-2.4218357,2.1927228,9.337093,0.0,0.0,0.0
UAcc,165637160773863,1684642511379,-2.414657,2.1951156,9.339486,0.0,0.0,0.0
UAcc,165637162423342,1684642511381,-2.419443,2.202294,9.296415,0.0,0.0,0.0
UAcc,165637165078134,1684642511383,-2.419443,2.1999013,9.298808,0.0,0.0,0.0
UAcc,165637168058655,1684642511386,-2.4337997,2.216651,9.267701,0.0,0.0,0.0
UAcc,165637171199800,1684642511389,-2.4457638,2.1999013,9.248559,0.0,0.0,0.0
UAcc,165637172626988,1684642511391,-2.4409783,2.2214367,9.262916,0.0,0.0,0.0
UAcc,165637174942873,1684642511393,-2.419443,2.1975086,9.253345,0.0,0.0,0.0
UAcc,165637177331519,1684642511396,-2.41705,2.2214367,9.277272,0.0,0.0,0.0
UAcc,165637181095425,1684642511399,-2.4074786,2.2381866,9.284451,0.0,0.0,0.0
UAcc,165637182494592,1684642511401,-2.402693,2.2381866,9.294023,0.0,0.0,0.0
UAcc,165637185256780,1684642511403,-2.373979,2.257329,9.3155575,0.0,0.0,0.0
UAcc,165637187690686,1684642511406,-2.3644078,2.259722,9.339486,0.0,0.0,0.0
UAcc,165637191011311,1684642511409,-2.3883362,2.2669003,9.344272,0.0,0.0,0.0
UAcc,165637192115425,1684642511410,-2.3787649,2.269293,9.361021,0.0,0.0,0.0
UAcc,165637195182405,1684642511413,-2.3596222,2.2788644,9.375379,0.0,0.0,0.0
UAcc,165637197834592,1684642511416,-2.362015,2.2932215,9.361021,0.0,0.0,0.0
UAcc,165637201321988,1684642511419,-2.3548367,2.3075783,9.353843,0.0,0.0,0.0
UAcc,165637202170477,1684642511420,-2.3548367,2.3171496,9.332308,0.0,0.0,0.0
UAcc,165637204481311,1684642511423,-2.3691936,2.3195424,9.298808,0.0,0.0,0.0
UAcc,165637208089957,1684642511426,-2.3428724,2.3027928,9.274879,0.0,0.0,0.0
UAcc,165637210862144,1684642511429,-2.3548367,2.3147569,9.270094,0.0,0.0,0.0
UAcc,165637212305269,1684642511430,-2.3668008,2.312364,9.2437725,0.0,0.0,0.0
UAcc,165637214401155,1684642511433,-2.3548367,2.3075783,9.231809,0.0,0.0,0.0
UAcc,165637218220269,1684642511436,-2.3811576,2.3051856,9.222238,0.0,0.0,0.0
UAcc,165637219773394,1684642511438,-2.373979,2.298007,9.250952,0.0,0.0,0.0
UAcc,165637221969905,1684642511440,-2.3404796,2.2788644,9.2437725,0.0,0.0,0.0
UAcc,165637224612977,1684642511443,-2.3476582,2.3243282,9.260523,0.0,0.0,0.0
UAcc,165637227442405,1684642511446,-2.350051,2.3195424,9.286844,0.0,0.0,0.0
UAcc,165637229872769,1684642511448,-2.350051,2.3291137,9.296415,0.0,0.0,0.0
UAcc,165637232222717,1684642511450,-2.3835504,2.312364,9.301201,0.0,0.0,0.0
UAcc,165637234838342,1684642511453,-2.350051,2.3003998,9.341879,0.0,0.0,0.0
UAcc,165637238048759,1684642511456,-2.350051,2.3243282,9.334701,0.0,0.0,0.0
UAcc,165637239736780,1684642511458,-2.3835504,2.3434706,9.334701,0.0,0.0,0.0
UAcc,165637242240530,1684642511460,-2.3261228,2.3769703,9.349057,0.0,0.0,0.0
UAcc,165637244628498,1684642511463,-2.3811576,2.3482563,9.339486,0.0,0.0,0.0
UAcc,165637248279227,1684642511466,-2.3811576,2.353042,9.358628,0.0,0.0,0.0
UAcc,165637249392509,1684642511468,-2.3141587,2.3171496,9.382557,0.0,0.0,0.0
UAcc,165637251485634,1684642511470,-2.376372,2.3602204,9.341879,0.0,0.0,0.0
UAcc,165637254928342,1684642511473,-2.362015,2.3458636,9.349057,0.0,0.0,0.0
UAcc,165637256678342,1684642511475,-2.3261228,2.3697917,9.325129,0.0,0.0,0.0
UAcc,165637259563498,1684642511478,-2.350051,2.3841486,9.279665,0.0,0.0,0.0
UAcc,165637261724384,1684642511480,-2.335694,2.3913271,9.279665,0.0,0.0,0.0
UAcc,165637264593342,1684642511483,-2.3261228,2.365006,9.267701,0.0,0.0,0.0
UAcc,165637267098394,1684642511485,-2.3189442,2.3578277,9.272487,0.0,0.0,0.0
UAcc,165637268889748,1684642511487,-2.3285155,2.3697917,9.296415,0.0,0.0,0.0
UAcc,165637271827561,1684642511490,-2.3261228,2.3985057,9.246166,0.0,0.0,0.0
UAcc,165637274022040,1684642511492,-2.2998016,2.3913271,9.238987,0.0,0.0,0.0
UAcc,165637276937248,1684642511495,-2.3165514,2.3817558,9.267701,0.0,0.0,0.0
UAcc,165637278824123,1684642511497,-2.321337,2.4032912,9.262916,0.0,0.0,0.0
UAcc,165637281333863,1684642511500,-2.3380868,2.39372,9.270094,0.0,0.0,0.0
UAcc,165637283907769,1684642511502,-2.3045874,2.367399,9.298808,0.0,0.0,0.0
UAcc,165637286525686,1684642511505,-2.3045874,2.355435,9.29163,0.0,0.0,0.0
UAcc,165637289004332,1684642511507,-2.309373,2.4128625,9.313165,0.0,0.0,0.0
UAcc,165637291542769,1684642511510,-2.309373,2.4128625,9.31795,0.0,0.0,0.0
UAcc,165637294182092,1684642511512,-2.295016,2.4272194,9.31795,0.0,0.0,0.0
UAcc,165637296871780,1684642511515,-2.3476582,2.4296124,9.31795,0.0,0.0,0.0
UAcc,165637298788759,1684642511517,-2.3285155,2.4367907,9.310772,0.0,0.0,0.0
UAcc,165637301435061,1684642511520,-2.3165514,2.4559333,9.327521,0.0,0.0,0.0
UAcc,165637303927248,1684642511522,-2.32373,2.4272194,9.339486,0.0,0.0,0.0
UAcc,165637306237613,1684642511524,-2.3189442,2.420041,9.329915,0.0,0.0,0.0
UAcc,165637308682561,1684642511527,-2.335694,2.4032912,9.310772,0.0,0.0,0.0
UAcc,165637311190113,1684642511529,-2.333301,2.3913271,9.301201,0.0,0.0,0.0
UAcc,165637314186519,1684642511532,-2.3452654,2.4104698,9.284451,0.0,0.0,0.0
UAcc,165637315869748,1684642511534,-2.3548367,2.39372,9.277272,0.0,0.0,0.0
UAcc,165637318780113,1684642511537,-2.362015,2.4152553,9.289237,0.0,0.0,0.0
UAcc,165637322036467,1684642511540,-2.3691936,2.3889344,9.305986,0.0,0.0,0.0
UAcc,165637323732040,1684642511542,-2.335694,2.4104698,9.296415,0.0,0.0,0.0
UAcc,165637326208655,1684642511544,-2.335694,2.4272194,9.334701,0.0,0.0,0.0
UAcc,165637329496259,1684642511548,-2.32373,2.4367907,9.349057,0.0,0.0,0.0
UAcc,165637331259540,1684642511549,-2.3189442,2.475076,9.337093,0.0,0.0,0.0
UAcc,165637333729019,1684642511552,-2.295016,2.475076,9.310772,0.0,0.0,0.0
UAcc,165637335827821,1684642511554,-2.2591236,2.4966114,9.310772,0.0,0.0,0.0
UAcc,165637339448655,1684642511558,-2.2806592,2.50379,9.294023,0.0,0.0,0.0
UAcc,165637341412717,1684642511560,-2.283052,2.4990041,9.296415,0.0,0.0,0.0
UAcc,165637343371832,1684642511562,-2.283052,2.48704,9.274879,0.0,0.0,0.0
UAcc,165637345762821,1684642511564,-2.283052,2.4607189,9.284451,0.0,0.0,0.0
UAcc,165637350410269,1684642511569,-2.266302,2.4678974,9.272487,0.0,0.0,0.0
UAcc,165637351296102,1684642511569,-2.266302,2.501397,9.236594,0.0,0.0,0.0
UAcc,165637353319227,1684642511571,-2.254338,2.5396821,9.219845,0.0,0.0,0.0
UAcc,165637355408290,1684642511574,-2.2351954,2.5612175,9.207881,0.0,0.0,0.0
UAcc,165637358863394,1684642511577,-2.2328026,2.5325036,9.200702,0.0,0.0,0.0
UAcc,165637361168030,1684642511579,-2.2088745,2.5755744,9.250952,0.0,0.0,0.0
UAcc,165637363540894,1684642511582,-2.2088745,2.611467,9.248559,0.0,0.0,0.0
UAcc,165637365574852,1684642511584,-2.2040887,2.6018956,9.270094,0.0,0.0,0.0
UAcc,165637367798342,1684642511586,-2.2064817,2.5899315,9.296415,0.0,0.0,0.0
UAcc,165637371769957,1684642511590,-2.2088745,2.5803602,9.329915,0.0,0.0,0.0
UAcc,165637373254019,1684642511591,-2.2519453,2.5803602,9.35145,0.0,0.0,0.0
UAcc,165637375469123,1684642511594,-2.266302,2.542075,9.344272,0.0,0.0,0.0
UAcc,165637378225634,1684642511596,-2.3069801,2.5468607,9.372986,0.0,0.0,0.0
UAcc,165637382062196,1684642511600,-2.3189442,2.5301108,9.339486,0.0,0.0,0.0
UAcc,165637383202873,1684642511601,-2.295016,2.5253253,9.329915,0.0,0.0,0.0
UAcc,165637385433186,1684642511604,-2.2878375,2.5085754,9.329915,0.0,0.0,0.0
UAcc,165637388041050,1684642511606,-2.2639093,2.515754,9.305986,0.0,0.0,0.0
UAcc,165637391520738,1684642511610,-2.254338,2.48704,9.265308,0.0,0.0,0.0
UAcc,165637411690946,1684642511630,-2.2854447,2.501397,9.282058,0.0,0.0,0.0
UAcc,165637417925894,1684642511636,-2.254338,2.501397,9.262916,0.0,0.0,0.0
UAcc,165637418096207,1684642511636,-2.3069801,2.4918256,9.236594,0.0,0.0,0.0
UAcc,165637418110269,1684642511636,-2.3189442,2.4535406,9.25813,0.0,0.0,0.0
UAcc,165637418676832,1684642511637,-2.3380868,2.4511478,9.260523,0.0,0.0,0.0
UAcc,165637418718654,1684642511637,-2.3428724,2.446362,9.25813,0.0,0.0,0.0
UAcc,165637420426050,1684642511639,-2.362015,2.4559333,9.274879,0.0,0.0,0.0
UAcc,165637422066467,1684642511640,-2.3787649,2.4224339,9.260523,0.0,0.0,0.0
UAcc,165637422099904,1684642511640,-2.3883362,2.4391835,9.279665,0.0,0.0,0.0
UAcc,165637422115061,1684642511640,-2.3859432,2.4439692,9.294023,0.0,0.0,0.0
UAcc,165637422165790,1684642511640,-2.3285155,2.4152553,9.308379,0.0,0.0,0.0
UAcc,165637422226467,1684642511640,-2.333301,2.3841486,9.320343,0.0,0.0,0.0
UAcc,165637423328498,1684642511642,-2.3428724,2.3913271,9.320343,0.0,0.0,0.0
UAcc,165637425858967,1684642511644,-2.3380868,2.4296124,9.310772,0.0,0.0,0.0
UAcc,165637427411727,1684642511646,-2.350051,2.4511478,9.294023,0.0,0.0,0.0
UAcc,165637431047665,1684642511649,-2.3691936,2.4391835,9.286844,0.0,0.0,0.0
UAcc,165637432756415,1684642511651,-2.3644078,2.4272194,9.277272,0.0,0.0,0.0
UAcc,165637435513707,1684642511654,-2.3811576,2.4367907,9.267701,0.0,0.0,0.0
UAcc,165637437867717,1684642511656,-2.3835504,2.4128625,9.267701,0.0,0.0,0.0
UAcc,165637439501936,1684642511658,-2.3787649,2.4008985,9.284451,0.0,0.0,0.0
UAcc,165637442387040,1684642511661,-2.3835504,2.4415765,9.265308,0.0,0.0,0.0
UAcc,165637444666311,1684642511663,-2.390729,2.4128625,9.267701,0.0,0.0,0.0
UAcc,165637447017144,1684642511665,-2.333301,2.4008985,9.294023,0.0,0.0,0.0
UAcc,165637449439436,1684642511668,-2.3141587,2.3410778,9.310772,0.0,0.0,0.0
UAcc,165637452335373,1684642511671,-2.2806592,2.3338995,9.332308,0.0,0.0,0.0
UAcc,165637455583342,1684642511674,-2.2351954,2.353042,9.375379,0.0,0.0,0.0
UAcc,165637456849384,1684642511675,-2.21366,2.3769703,9.337093,0.0,0.0,0.0
UAcc,165637459323290,1684642511677,-2.1969104,2.420041,9.404092,0.0,0.0,0.0
UAcc,165637462234019,1684642511680,-2.1394825,2.4224339,9.377771,0.0,0.0,0.0
UAcc,165637466336050,1684642511685,-2.077269,2.554039,9.396914,0.0,0.0,0.0
UAcc,165637467605634,1684642511686,-2.225624,2.664109,9.205488,0.0,0.0,0.0
UAcc,165637469338134,1684642511688,-2.0365913,2.6593232,9.303594,0.0,0.0,0.0
UAcc,165637472138915,1684642511690,-2.02702,2.652145,9.332308,0.0,0.0,0.0
UAcc,165637475620529,1684642511694,-2.0892332,2.611467,9.102596,0.0,0.0,0.0
UAcc,165637476608707,1684642511695,-1.998306,2.611467,9.322736,0.0,0.0,0.0
UAcc,165637478906259,1684642511697,-2.21366,2.676073,9.150453,0.0,0.0,0.0
UAcc,165637481870998,1684642511700,-2.1993032,2.7454648,9.2437725,0.0,0.0,0.0
UAcc,165637485180425,1684642511703,-2.2184458,2.702394,9.246166,0.0,0.0,0.0
UAcc,165637486758967,1684642511705,-2.1251256,2.6784658,9.198309,0.0,0.0,0.0
UAcc,165637488763029,1684642511707,-2.1825533,2.6162524,9.339486,0.0,0.0,0.0
UAcc,165637491608342,1684642511710,-2.1514466,2.5516462,9.382557,0.0,0.0,0.0
UAcc,165637495439800,1684642511714,-2.1418753,2.5444677,9.516555,0.0,0.0,0.0
UAcc,165637496895373,1684642511715,-2.1323042,2.501397,9.437592,0.0,0.0,0.0
UAcc,165637498587613,1684642511717,-2.2328026,2.3913271,9.516555,0.0,0.0,0.0
UAcc,165637501591519,1684642511720,-2.228017,2.353042,9.55484,0.0,0.0,0.0
UAcc,165637503830425,1684642511722,-2.4337997,2.2142582,9.44477,0.0,0.0,0.0
UAcc,165637507318498,1684642511725,-2.522334,2.1592233,9.4280205,0.0,0.0,0.0
UAcc,165637508901988,1684642511727,-2.3979075,2.0611176,9.363414,0.0,0.0,0.0
UAcc,165637511343654,1684642511730,-2.5534408,2.0252252,9.145667,0.0,0.0,0.0
UAcc,165637513757873,1684642511732,-2.7065816,2.0850458,9.136096,0.0,0.0,0.0
UAcc,165637516209175,1684642511734,-2.5127628,2.0898316,9.083454,0.0,0.0,0.0
UAcc,165637518578967,1684642511737,-2.4409783,2.161616,8.860921,0.0,0.0,0.0
UAcc,165637521174019,1684642511739,-2.675475,2.3985057,8.872886,0.0,0.0,0.0
UAcc,165637523745373,1684642511742,-2.065305,2.4391835,9.234201,0.0,0.0,0.0
UAcc,165637526441050,1684642511745,-2.2471595,2.4511478,9.119347,0.0,0.0,0.0
UAcc,165637528480529,1684642511747,-2.5869403,2.566003,9.109775,0.0,0.0,0.0
UAcc,165637532317509,1684642511750,-2.283052,2.3434706,9.370592,0.0,0.0,0.0
UAcc,165637534136311,1684642511752,-2.522334,2.3219352,9.377771,0.0,0.0,0.0
UAcc,165637536922717,1684642511755,-2.6276183,2.379363,9.564411,0.0,0.0,0.0
UAcc,165637538853863,1684642511757,-2.4960132,2.3578277,9.715159,0.0,0.0,0.0
UAcc,165637552705373,1684642511771,-2.4242284,2.4248266,9.277272,0.0,0.0,0.0
UAcc,165637553344748,1684642511772,-2.524727,2.458326,9.320343,0.0,0.0,0.0
UAcc,165637553898550,1684642511772,-2.2806592,2.4439692,9.442377,0.0,0.0,0.0
UAcc,165637553955790,1684642511772,-2.591726,2.3027928,9.4686985,0.0,0.0,0.0
UAcc,165637554049800,1684642511772,-2.0461624,2.2501507,9.636196,0.0,0.0,0.0
UAcc,165637554337509,1684642511773,-2.1251256,2.2405794,9.437592,0.0,0.0,0.0
UAcc,165637556769175,1684642511775,-2.5007987,2.513361,9.198309,0.0,0.0,0.0
UAcc,165637558039696,1684642511776,-2.117947,2.4224339,9.2437725,0.0,0.0,0.0
UAcc,165637561593654,1684642511780,-2.228017,2.4559333,9.08824,0.0,0.0,0.0
UAcc,165637562889488,1684642511781,-2.7568307,2.4032912,8.903992,0.0,0.0,0.0
UAcc,165637565749748,1684642511784,-2.1921246,2.1831515,9.274879,0.0,0.0,0.0
UAcc,165637568129384,1684642511786,-2.2351954,2.245365,8.930313,0.0,0.0,0.0
UAcc,165637571531050,1684642511790,-2.579762,2.458326,8.846564,0.0,0.0,0.0
UAcc,165637573018759,1684642511791,-2.1681964,2.475076,9.133703,0.0,0.0,0.0
UAcc,165637575534279,1684642511794,-2.225624,2.5181468,9.090632,0.0,0.0,0.0
UAcc,165637577967457,1684642511796,-2.390729,2.5516462,9.150453,0.0,0.0,0.0
UAcc,165637581206779,1684642511799,-2.0964117,2.446362,9.361021,0.0,0.0,0.0
UAcc,165637584278863,1684642511802,-2.2304099,2.4822545,9.353843,0.0,0.0,0.0
UAcc,165637587673550,1684642511806,-2.4457638,2.5516462,9.475877,0.0,0.0,0.0
UAcc,165637587840269,1684642511806,-2.283052,2.4822545,9.657731,0.0,0.0,0.0
UAcc,165637591996832,1684642511810,-2.51037,2.513361,9.533304,0.0,0.0,0.0
UAcc,165637592889696,1684642511811,-2.32373,2.4320052,9.636196,0.0,0.0,0.0
UAcc,165637595407040,1684642511814,-2.1323042,2.3721845,9.600304,0.0,0.0,0.0
UAcc,165637598002144,1684642511816,-2.414657,2.4702902,9.435199,0.0,0.0,0.0
UAcc,165637601656519,1684642511820,-2.2782662,2.4655046,9.528519,0.0,0.0,0.0
