UncalGyro,elapsedRealtimeNanos,utcTimeMillis,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
UGys,121799190471511,1684598673409,0.0021379655,-0.03787253,-1.0385166,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799193584896,1684598673412,-9.162709E-4,-0.05131117,-1.017137,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799195648282,1684598673414,-9.162709E-4,-0.054365408,-0.9920923,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799197739115,1684598673416,0.00335966,-0.04886778,-0.9688801,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799199883386,1684598673418,-9.162709E-4,-0.049478628,-0.94200283,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799202817605,1684598673421,-0.00335966,-0.03787253,-0.9126822,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799205325886,1684598673424,-3.0542363E-4,-0.042759307,-0.8821398,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799208006355,1684598673426,9.162709E-4,-0.04886778,-0.8589276,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799210188907,1684598673428,0.0021379655,-0.048256934,-0.8430456,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799213704584,1684598673432,-0.0015271181,-0.052532863,-0.8308286,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799215152657,1684598673433,-0.0015271181,-0.0452027,-0.8155574,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799218410469,1684598673437,0.0027488125,-0.048256934,-0.8112815,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799220007448,1684598673438,0.003970507,-0.043370154,-0.80578387,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799223239427,1684598673441,9.162709E-4,-0.042759307,-0.8008971,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799224718073,1684598673443,0.0021379655,-0.03603999,-0.80150795,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799228041198,1684598673446,-0.0027488125,-0.041537613,-0.8033405,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799229965469,1684598673448,0.0021379655,-0.049478628,-0.8039513,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799233369063,1684598673452,0.0015271181,-0.043370154,-0.8070056,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799234707344,1684598673453,-0.0021379655,-0.0452027,-0.8106707,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799237653959,1684598673456,0.0021379655,-0.06291727,-0.8192225,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799239574792,1684598673458,0.0051922016,-0.054976255,-0.8271635,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799242632084,1684598673461,-0.0015271181,-0.067193195,-0.8381588,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799245378021,1684598673464,-3.0542363E-4,-0.06352811,-0.8473215,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799248145209,1684598673466,0.0070247436,-0.048256934,-0.8552625,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799249792448,1684598673468,9.162709E-4,-0.060473878,-0.86381435,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799253180261,1684598673471,-3.0542363E-4,-0.06352811,-0.8888591,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799254560157,1684598673473,0.0045813546,-0.07207998,-0.9145147,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799257617917,1684598673476,9.162709E-4,-0.083686076,-0.94627875,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799259366042,1684598673478,0.0027488125,-0.07330167,-0.98598385,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799263474584,1684598673482,0.003970507,-0.07207998,-1.0360733,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799264131459,1684598673482,-0.003970507,-0.09529217,-1.084941,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799266595677,1684598673485,0.005803049,-0.07941014,-1.1478584,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799270349896,1684598673489,0.0021379655,-0.11667182,-1.2168841,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799272875313,1684598673491,0.0021379655,-0.114228435,-1.2865207,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799274203646,1684598673492,0.008246438,-0.10689827,-1.3640983,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799276882396,1684598673495,3.0542363E-4,-0.12949961,-1.4459518,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799279540157,1684598673498,0.0015271181,-0.13011047,-1.533303,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799282958125,1684598673501,0.0021379655,-0.13133216,-1.6285951,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799283807032,1684598673502,0.0021379655,-0.1331647,-1.7275524,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799286444532,1684598673505,-0.013133216,-0.124001995,-1.8228446,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799289356302,1684598673508,-0.0027488125,-0.08857285,-1.9236344,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799293294480,1684598673511,-0.01007898,-0.09773556,-2.020759,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799293714948,1684598673512,-0.01007898,-0.08246438,-2.108721,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799296625625,1684598673515,-0.009468133,-0.08124269,-2.1869094,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799299644844,1684598673518,-0.013744064,-0.10689827,-2.257157,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799303497032,1684598673522,-0.014965758,-0.09834641,-2.3109117,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799303731927,1684598673522,-0.01007898,-0.0787993,-2.3500059,-0.0030298405,-0.016549386,-0.0017614996
UGys,121799306838594,1684598673525,-0.013133216,-0.08979455,-2.3836024,-0.0030298405,-0.016549386,-0.0017614996
