UncalAccel,elapsedRealtimeNanos,utcTimeMillis,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
UAcc,165526283582343,1684642400502,0.27726832,5.348856,8.253144,0.0,0.0,0.0
UAcc,165526285396614,1684642400504,0.2748755,5.322535,8.281858,0.0,0.0,0.0
UAcc,165526287357082,1684642400506,0.3059822,5.3392844,8.298608,0.0,0.0,0.0
UAcc,165526290127655,1684642400508,0.31076783,5.3368917,8.320144,0.0,0.0,0.0
UAcc,165526292380989,1684642400511,0.28923243,5.3536415,8.312965,0.0,0.0,0.0
UAcc,165526296160207,1684642400514,0.29641092,5.322535,8.317751,0.0,0.0,0.0
UAcc,165526297243593,1684642400515,0.29162526,5.3392844,8.348857,0.0,0.0,0.0
UAcc,165526300395572,1684642400519,0.30837503,5.346463,8.339286,0.0,0.0,0.0
UAcc,165526302168020,1684642400520,0.2940181,5.3416777,8.375178,0.0,0.0,0.0
UAcc,165526305580676,1684642400524,0.26769704,5.3392844,8.3943205,0.0,0.0,0.0
UAcc,165526307312239,1684642400525,0.2724827,5.346463,8.411071,0.0,0.0,0.0
UAcc,165526310908697,1684642400529,0.2653042,5.3416777,8.4038925,0.0,0.0,0.0
UAcc,165526312219634,1684642400530,0.24855445,5.346463,8.4038925,0.0,0.0,0.0
UAcc,165526316547759,1684642400535,0.22462623,5.3512487,8.396714,0.0,0.0,0.0
UAcc,165526317487030,1684642400536,0.22462623,5.3273206,8.4038925,0.0,0.0,0.0
UAcc,165526319565155,1684642400538,0.23898315,5.3009996,8.411071,0.0,0.0,0.0
UAcc,165526322733593,1684642400541,0.24137598,5.332106,8.391928,0.0,0.0,0.0
UAcc,165526325414686,1684642400544,0.2222334,5.3512487,8.360822,0.0,0.0,0.0
UAcc,165526326925259,1684642400545,0.17916259,5.3201423,8.3345,0.0,0.0,0.0
UAcc,165526329586561,1684642400548,0.21026929,5.3273206,8.329715,0.0,0.0,0.0
UAcc,165526331829947,1684642400550,0.19351953,5.322535,8.308179,0.0,0.0,0.0
UAcc,165526334952864,1684642400553,0.19351953,5.324928,8.303393,0.0,0.0,0.0
UAcc,165526337154634,1684642400555,0.19351953,5.322535,8.27468,0.0,0.0,0.0
UAcc,165526339282864,1684642400557,0.19351953,5.324928,8.25793,0.0,0.0,0.0
UAcc,165526341657968,1684642400560,0.18873389,5.3297133,8.24118,0.0,0.0,0.0
UAcc,165526345280364,1684642400563,0.13130614,5.3297133,8.236395,0.0,0.0,0.0
UAcc,165526346884999,1684642400565,0.14087744,5.363213,8.238788,0.0,0.0,0.0
UAcc,165526351168072,1684642400569,0.15044872,5.3560343,8.267501,0.0,0.0,0.0
UAcc,165526351464999,1684642400570,0.17916259,5.3273206,8.284251,0.0,0.0,0.0
UAcc,165526355416405,1684642400574,0.15284155,5.3440704,8.289037,0.0,0.0,0.0
UAcc,165526356780155,1684642400575,0.19351953,5.332106,8.339286,0.0,0.0,0.0
UAcc,165526359556249,1684642400578,0.19591236,5.3392844,8.341679,0.0,0.0,0.0
UAcc,165526361589166,1684642400580,0.22462623,5.3297133,8.365607,0.0,0.0,0.0
UAcc,165526365898020,1684642400584,0.25094727,5.3416777,8.387142,0.0,0.0,0.0
UAcc,165526366806718,1684642400585,0.31076783,5.3392844,8.389535,0.0,0.0,0.0
UAcc,165526369526926,1684642400588,0.32512477,5.348856,8.396714,0.0,0.0,0.0
UAcc,165526371623489,1684642400590,0.349053,5.3512487,8.382357,0.0,0.0,0.0
UAcc,165526376440207,1684642400595,0.349053,5.3392844,8.375178,0.0,0.0,0.0
UAcc,165526376674061,1684642400595,0.35144582,5.363213,8.375178,0.0,0.0,0.0
UAcc,165526381676874,1684642400600,0.34666017,5.346463,8.370393,0.0,0.0,0.0
UAcc,165526381704270,1684642400600,0.34187454,5.363213,8.353643,0.0,0.0,0.0
UAcc,165526385185989,1684642400603,0.32033914,5.3440704,8.35125,0.0,0.0,0.0
UAcc,165526386516093,1684642400605,0.32033914,5.3440704,8.358429,0.0,0.0,0.0
UAcc,165526389273176,1684642400607,0.3275176,5.348856,8.301001,0.0,0.0,0.0
UAcc,165526391398541,1684642400610,0.31316066,5.348856,8.298608,0.0,0.0,0.0
UAcc,165526394968593,1684642400613,0.3394817,5.3703914,8.293822,0.0,0.0,0.0
UAcc,165526396042082,1684642400614,0.3394817,5.3560343,8.284251,0.0,0.0,0.0
UAcc,165526399008124,1684642400617,0.33230326,5.372784,8.2914295,0.0,0.0,0.0
UAcc,165526401617134,1684642400620,0.34187454,5.382355,8.279466,0.0,0.0,0.0
UAcc,165526405560520,1684642400624,0.34187454,5.3560343,8.27468,0.0,0.0,0.0
UAcc,165526406613749,1684642400625,0.33230326,5.372784,8.286644,0.0,0.0,0.0
UAcc,165526409246353,1684642400627,0.33469605,5.36082,8.2914295,0.0,0.0,0.0
UAcc,165526411109218,1684642400629,0.31316066,5.3703914,8.303393,0.0,0.0,0.0
UAcc,165526413825468,1684642400632,0.29880372,5.3703914,8.303393,0.0,0.0,0.0
UAcc,165526416046613,1684642400634,0.2748755,5.3775697,8.327322,0.0,0.0,0.0
UAcc,165526418865207,1684642400637,0.2653042,5.358427,8.315358,0.0,0.0,0.0
UAcc,165526420850884,1684642400639,0.26291138,5.365606,8.341679,0.0,0.0,0.0
UAcc,165526423392551,1684642400642,0.23659034,5.3799624,8.348857,0.0,0.0,0.0
UAcc,165526426286613,1684642400644,0.26769704,5.3392844,8.368,0.0,0.0,0.0
UAcc,165526428523332,1684642400647,0.2844468,5.3512487,8.365607,0.0,0.0,0.0
UAcc,165526430918593,1684642400649,0.29641092,5.372784,8.346464,0.0,0.0,0.0
UAcc,165526433582551,1684642400652,0.31076783,5.3440704,8.339286,0.0,0.0,0.0
UAcc,165526435809999,1684642400654,0.29162526,5.3799624,8.332108,0.0,0.0,0.0
UAcc,165526438728332,1684642400657,0.2844468,5.3967123,8.332108,0.0,0.0,0.0
UAcc,165526440526978,1684642400659,0.3155535,5.375177,8.315358,0.0,0.0,0.0
UAcc,165526443545780,1684642400662,0.2724827,5.372784,8.2914295,0.0,0.0,0.0
UAcc,165526446168124,1684642400664,0.25094727,5.348856,8.296215,0.0,0.0,0.0
UAcc,165526449539895,1684642400668,0.22941187,5.365606,8.303393,0.0,0.0,0.0
UAcc,165526450921874,1684642400669,0.21026929,5.334499,8.298608,0.0,0.0,0.0
UAcc,165526453171770,1684642400671,0.21505493,5.363213,8.298608,0.0,0.0,0.0
UAcc,165526455709582,1684642400674,0.18155542,5.3512487,8.296215,0.0,0.0,0.0
UAcc,165526458519009,1684642400677,0.19351953,5.3703914,8.298608,0.0,0.0,0.0
UAcc,165526461659113,1684642400680,0.16241284,5.3416777,8.298608,0.0,0.0,0.0
UAcc,165526463459374,1684642400682,0.1480559,5.36082,8.315358,0.0,0.0,0.0
UAcc,165526465435988,1684642400684,0.15044872,5.365606,8.298608,0.0,0.0,0.0
UAcc,165526468090207,1684642400686,0.14566308,5.3512487,8.315358,0.0,0.0,0.0
UAcc,165526470259322,1684642400688,0.11694921,5.3536415,8.317751,0.0,0.0,0.0
UAcc,165526472797291,1684642400691,0.095413804,5.358427,8.312965,0.0,0.0,0.0
UAcc,165526475156301,1684642400693,0.059521463,5.3440704,8.298608,0.0,0.0,0.0
UAcc,165526478087603,1684642400696,0.04516453,5.3440704,8.329715,0.0,0.0,0.0
UAcc,165526480223020,1684642400698,0.02841477,5.3703914,8.327322,0.0,0.0,0.0
UAcc,165526482955311,1684642400701,0.011665011,5.363213,8.332108,0.0,0.0,0.0
UAcc,165526485169530,1684642400703,-0.038584266,5.3536415,8.320144,0.0,0.0,0.0
UAcc,165526488328853,1684642400707,-0.007477571,5.3560343,8.324929,0.0,0.0,0.0
UAcc,165526490988020,1684642400709,-0.007477571,5.382355,8.336893,0.0,0.0,0.0
UAcc,165526493242499,1684642400711,0.011665011,5.365606,8.327322,0.0,0.0,0.0
UAcc,165526495061613,1684642400713,0.035593238,5.363213,8.344071,0.0,0.0,0.0
UAcc,165526497585207,1684642400716,0.04755735,5.3416777,8.320144,0.0,0.0,0.0
UAcc,165526500042707,1684642400718,0.08584251,5.334499,8.329715,0.0,0.0,0.0
UAcc,165526502944530,1684642400721,0.08105687,5.346463,8.305786,0.0,0.0,0.0
UAcc,165526505546301,1684642400724,0.10737792,5.358427,8.293822,0.0,0.0,0.0
UAcc,165526507899478,1684642400726,0.10977074,5.348856,8.308179,0.0,0.0,0.0
UAcc,165526509907655,1684642400728,0.19591236,5.346463,8.305786,0.0,0.0,0.0
UAcc,165526512637968,1684642400731,0.13130614,5.3679986,8.308179,0.0,0.0,0.0
UAcc,165526515447238,1684642400734,0.20309082,5.3799624,8.301001,0.0,0.0,0.0
UAcc,165526517479322,1684642400736,0.22701904,5.372784,8.279466,0.0,0.0,0.0
UAcc,165526519684634,1684642400738,0.19591236,5.36082,8.329715,0.0,0.0,0.0
UAcc,165526522541197,1684642400741,0.23419751,5.387141,8.267501,0.0,0.0,0.0
UAcc,165526525315936,1684642400743,0.20548365,5.3703914,8.284251,0.0,0.0,0.0
UAcc,165526527187030,1684642400745,0.21744776,5.372784,8.245966,0.0,0.0,0.0
UAcc,165526530106613,1684642400748,0.22941187,5.4206405,8.272287,0.0,0.0,0.0
UAcc,165526533030207,1684642400751,0.0738784,5.3775697,8.286644,0.0,0.0,0.0
UAcc,165526535048749,1684642400753,0.28923243,5.3297133,8.346464,0.0,0.0,0.0
UAcc,165526537335051,1684642400756,0.3610171,5.4038906,8.346464,0.0,0.0,0.0
UAcc,165526539532863,1684642400758,0.34426737,5.4589257,8.3632145,0.0,0.0,0.0
UAcc,165526542423332,1684642400761,0.45912284,5.4684973,8.281858,0.0,0.0,0.0
UAcc,165526545224686,1684642400763,0.4447659,5.358427,8.238788,0.0,0.0,0.0
UAcc,165526547553072,1684642400766,0.35144582,5.375177,8.238788,0.0,0.0,0.0
UAcc,165526550957707,1684642400769,0.25812575,5.36082,8.336893,0.0,0.0,0.0
UAcc,165526551965988,1684642400770,0.2318047,5.401498,8.372786,0.0,0.0,0.0
UAcc,165526555655311,1684642400774,0.18394823,5.3967123,8.3345,0.0,0.0,0.0
UAcc,165526557404530,1684642400776,0.17676978,5.391927,8.226824,0.0,0.0,0.0
UAcc,165526559877811,1684642400778,0.17676978,5.432605,8.212466,0.0,0.0,0.0
UAcc,165526562052082,1684642400780,0.22701904,5.439783,8.217252,0.0,0.0,0.0
UAcc,165526565311301,1684642400783,0.23419751,5.4589257,8.324929,0.0,0.0,0.0
UAcc,165526566843436,1684642400785,0.18873389,5.399105,8.3943205,0.0,0.0,0.0
UAcc,165526569160363,1684642400787,0.27726832,5.382355,8.420642,0.0,0.0,0.0
UAcc,165526571980416,1684642400790,0.25812575,5.363213,8.3943205,0.0,0.0,0.0
UAcc,165526575925624,1684642400794,0.21266212,5.415855,8.344071,0.0,0.0,0.0
UAcc,165526576987395,1684642400795,0.18634106,5.4349976,8.293822,0.0,0.0,0.0
UAcc,165526581144061,1684642400799,0.19591236,5.4278193,8.248359,0.0,0.0,0.0
UAcc,165526582104061,1684642400800,0.097806625,5.348856,8.289037,0.0,0.0,0.0
UAcc,165526585160936,1684642400803,0.059521463,5.36082,8.298608,0.0,0.0,0.0
UAcc,165526586561718,1684642400805,0.1265205,5.391927,8.281858,0.0,0.0,0.0
UAcc,165526588872499,1684642400807,0.014057833,5.365606,8.296215,0.0,0.0,0.0
UAcc,165526591975311,1684642400810,0.30358937,5.391927,8.243573,0.0,0.0,0.0
UAcc,165526595097551,1684642400813,0.47108695,5.4206405,8.24118,0.0,0.0,0.0
UAcc,165526596595103,1684642400815,0.47108695,5.466104,8.293822,0.0,0.0,0.0
UAcc,165526599064895,1684642400817,0.5596214,5.45414,8.200502,0.0,0.0,0.0
UAcc,165526601716457,1684642400820,0.5165506,5.4373903,8.171788,0.0,0.0,0.0
UAcc,165526605567551,1684642400824,0.41844487,5.4038906,8.155039,0.0,0.0,0.0
UAcc,165526606311561,1684642400824,0.29162526,5.423033,8.229217,0.0,0.0,0.0
UAcc,165526608813280,1684642400827,0.2533401,5.442176,8.248359,0.0,0.0,0.0
UAcc,165526611269218,1684642400829,0.26051855,5.391927,8.248359,0.0,0.0,0.0
UAcc,165526617419478,1684642400836,0.33708888,5.3847485,8.188539,0.0,0.0,0.0
UAcc,165526617492707,1684642400836,0.37298122,5.466104,8.190931,0.0,0.0,0.0
UAcc,165526618598541,1684642400837,0.46869412,5.554639,8.205288,0.0,0.0,0.0
UAcc,165526621490988,1684642400840,0.48783672,5.5450673,8.289037,0.0,0.0,0.0
UAcc,165526623490311,1684642400842,0.4758726,5.4589257,8.389535,0.0,0.0,0.0
UAcc,165526625865988,1684642400844,0.5404788,5.446962,8.377571,0.0,0.0,0.0
UAcc,165526628427915,1684642400847,0.6409774,5.3967123,8.389535,0.0,0.0,0.0
UAcc,165526631049270,1684642400849,0.68165535,5.4996037,8.46132,0.0,0.0,0.0
UAcc,165526633194790,1684642400851,0.67208403,5.58096,8.3943205,0.0,0.0,0.0
UAcc,165526635915103,1684642400854,0.66011995,5.535496,8.375178,0.0,0.0,0.0
UAcc,165526638346926,1684642400857,0.49262238,5.430212,8.238788,0.0,0.0,0.0
UAcc,165526640911145,1684642400859,0.23659034,5.365606,8.329715,0.0,0.0,0.0
UAcc,165526643246665,1684642400861,0.62901324,5.3703914,8.260323,0.0,0.0,0.0
UAcc,165526645865103,1684642400864,0.6146563,5.446962,8.425427,0.0,0.0,0.0
UAcc,165526648081561,1684642400866,0.69601226,5.573781,8.327322,0.0,0.0,0.0
UAcc,165526651606040,1684642400870,0.8467601,5.535496,8.102397,0.0,0.0,0.0
UAcc,165526653208332,1684642400871,0.76301134,5.3799624,7.9827557,0.0,0.0,0.0
UAcc,165526655623540,1684642400874,0.6553343,5.391927,7.9827557,0.0,0.0,0.0
UAcc,165526659438905,1684642400878,0.5835496,5.466104,8.176574,0.0,0.0,0.0
UAcc,165526660761353,1684642400879,0.57637113,5.537889,8.195717,0.0,0.0,0.0
UAcc,165526663170988,1684642400881,0.53569317,5.5163536,8.167003,0.0,0.0,0.0
UAcc,165526665804895,1684642400884,0.5021936,5.480461,8.03779,0.0,0.0,0.0
UAcc,165526667929478,1684642400886,0.48305106,5.53071,7.987541,0.0,0.0,0.0
UAcc,165526670709270,1684642400889,0.5667999,5.5761743,8.059326,0.0,0.0,0.0
UAcc,165526673044738,1684642400891,0.5069793,5.53071,8.272287,0.0,0.0,0.0
UAcc,165526675921509,1684642400894,0.4447659,5.5019965,8.365607,0.0,0.0,0.0
UAcc,165526677743072,1684642400896,0.538086,5.497211,8.382357,0.0,0.0,0.0
UAcc,165526680289738,1684642400898,0.46630132,5.4445686,8.365607,0.0,0.0,0.0
UAcc,165526682878853,1684642400901,0.42801616,5.497211,8.348857,0.0,0.0,0.0
UAcc,165526685467082,1684642400904,0.5452645,5.5259247,8.396714,0.0,0.0,0.0
UAcc,165526687975936,1684642400906,0.53330034,5.5187464,8.399107,0.0,0.0,0.0
UAcc,165526690763072,1684642400909,0.5524429,5.4876394,8.430213,0.0,0.0,0.0
UAcc,165526692711874,1684642400911,0.5524429,5.4206405,8.463713,0.0,0.0,0.0
UAcc,165526695508801,1684642400914,0.5691927,5.494818,8.420642,0.0,0.0,0.0
UAcc,165526697895780,1684642400916,0.54287165,5.456533,8.451749,0.0,0.0,0.0
UAcc,165526701042290,1684642400919,0.47826543,5.4637113,8.035398,0.0,0.0,0.0
UAcc,165526702663957,1684642400921,0.69601226,5.4756756,8.750852,0.0,0.0,0.0
UAcc,165526705124895,1684642400923,0.49262238,5.5689955,7.7650084,0.0,0.0,0.0
UAcc,165526707571926,1684642400926,0.6433702,5.4637113,8.53789,0.0,0.0,0.0
UAcc,165526710384009,1684642400929,0.46869412,5.387141,7.989934,0.0,0.0,0.0
UAcc,165526712937707,1684642400931,0.7079764,5.6647086,8.059326,0.0,0.0,0.0
UAcc,165526715352395,1684642400934,0.29880372,5.334499,8.238788,0.0,0.0,0.0
UAcc,165526717481301,1684642400936,0.7390831,5.5713882,7.8463645,0.0,0.0,0.0
UAcc,165526720309374,1684642400938,0.41844487,5.4876394,8.260323,0.0,0.0,0.0
UAcc,165526722265884,1684642400940,0.7366903,5.53071,7.934899,0.0,0.0,0.0
UAcc,165526725871145,1684642400944,0.6146563,5.5163536,8.207681,0.0,0.0,0.0
UAcc,165526727126665,1684642400945,0.605085,5.614459,8.033005,0.0,0.0,0.0
UAcc,165526730273020,1684642400948,0.6553343,5.5522456,8.169395,0.0,0.0,0.0
UAcc,165526732159999,1684642400950,0.49262238,5.506782,8.236395,0.0,0.0,0.0
UAcc,165526735293124,1684642400953,0.5524429,5.5331035,8.202895,0.0,0.0,0.0
UAcc,165526737060988,1684642400955,0.4758726,5.494818,8.415856,0.0,0.0,0.0
UAcc,165526739923488,1684642400958,0.51176494,5.54746,8.312965,0.0,0.0,0.0
UAcc,165526742799895,1684642400961,0.46630132,5.511568,8.475677,0.0,0.0,0.0
UAcc,165526745748957,1684642400964,0.41605204,5.549853,8.406285,0.0,0.0,0.0
UAcc,165526747427499,1684642400966,0.37298122,5.473283,8.492427,0.0,0.0,0.0
UAcc,165526751187395,1684642400969,0.35623148,5.4637113,8.53789,0.0,0.0,0.0
UAcc,165526752247343,1684642400970,0.30119655,5.442176,8.542676,0.0,0.0,0.0
UAcc,165526755710363,1684642400974,0.36580276,5.415855,8.585747,0.0,0.0,0.0
UAcc,165526756883801,1684642400975,0.35383865,5.4996037,8.504391,0.0,0.0,0.0
UAcc,165526759733540,1684642400978,0.38494533,5.511568,8.396714,0.0,0.0,0.0
UAcc,165526762218228,1684642400980,0.43280178,5.4780684,8.279466,0.0,0.0,0.0
UAcc,165526765804686,1684642400984,0.38733816,5.423033,8.210073,0.0,0.0,0.0
UAcc,165526767374374,1684642400986,0.38494533,5.4182477,8.155039,0.0,0.0,0.0
UAcc,165526769475572,1684642400988,0.40408793,5.430212,8.1382885,0.0,0.0,0.0
UAcc,165526772090259,1684642400990,0.43758744,5.47089,8.049754,0.0,0.0,0.0
UAcc,165526775930988,1684642400994,0.39930227,5.5450673,7.9923267,0.0,0.0,0.0
UAcc,165526777006457,1684642400995,0.34666017,5.4637113,7.9564342,0.0,0.0,0.0
UAcc,165526782474843,1684642401001,0.3179463,5.4445686,7.676474,0.0,0.0,0.0
UAcc,165526782535676,1684642401001,0.3681956,5.432605,8.272287,0.0,0.0,0.0
UAcc,165526786004374,1684642401004,0.30119655,5.58096,7.760223,0.0,0.0,0.0
UAcc,165526786958697,1684642401005,0.19591236,5.4373903,8.088039,0.0,0.0,0.0
UAcc,165526789118332,1684642401007,0.4447659,5.324928,8.243573,0.0,0.0,0.0
UAcc,165526791606978,1684642401010,0.30119655,5.712565,7.9707913,0.0,0.0,0.0
UAcc,165526795144218,1684642401013,0.3275176,5.2794642,8.377571,0.0,0.0,0.0
UAcc,165526796662603,1684642401015,0.49262238,5.4780684,8.248359,0.0,0.0,0.0
UAcc,165526799209530,1684642401017,0.24855445,5.4373903,8.387142,0.0,0.0,0.0
UAcc,165526801875207,1684642401020,0.4447659,5.4900327,8.456534,0.0,0.0,0.0
UAcc,165526805654530,1684642401024,0.35623148,5.3847485,8.408678,0.0,0.0,0.0
UAcc,165526806355311,1684642401025,0.41605204,5.494818,8.535498,0.0,0.0,0.0
UAcc,165526809090468,1684642401027,0.37298122,5.5283175,8.425427,0.0,0.0,0.0
UAcc,165526811425311,1684642401030,0.39212382,5.4349976,8.585747,0.0,0.0,0.0
UAcc,165526815417863,1684642401034,0.2868396,5.537889,8.368,0.0,0.0,0.0
UAcc,165526816403228,1684642401035,0.2533401,5.5019965,8.478069,0.0,0.0,0.0
UAcc,165526819109426,1684642401037,0.20548365,5.509175,8.327322,0.0,0.0,0.0
UAcc,165526821230832,1684642401039,0.22941187,5.4373903,8.372786,0.0,0.0,0.0
UAcc,165526825020572,1684642401043,0.17676978,5.537889,8.341679,0.0,0.0,0.0
UAcc,165526826782759,1684642401045,0.19830517,5.482854,8.2507515,0.0,0.0,0.0
UAcc,165526828814530,1684642401047,0.08105687,5.8968124,8.183753,0.0,0.0,0.0
UAcc,165526831410780,1684642401050,-0.103190474,7.1674013,7.693224,0.0,0.0,0.0
UAcc,165526835786770,1684642401054,0.87308115,4.2481575,7.8487573,0.0,0.0,0.0
UAcc,165526837184895,1684642401055,0.29162526,3.1163523,8.96142,0.0,0.0,0.0
UAcc,165526838593488,1684642401057,0.023629123,3.5063825,8.293822,0.0,0.0,0.0
UAcc,165526841031040,1684642401059,0.46630132,6.7223363,7.85115,0.0,0.0,0.0
UAcc,165526844214999,1684642401062,0.42083767,4.499404,8.023434,0.0,0.0,0.0
UAcc,165526846876457,1684642401065,-0.15343975,4.013661,9.047562,0.0,0.0,0.0
UAcc,165526848811040,1684642401067,-0.17018951,4.6501517,8.301001,0.0,0.0,0.0
UAcc,165526851834426,1684642401070,-0.474078,4.5305104,8.236395,0.0,0.0,0.0
UAcc,165526853989686,1684642401072,0.605085,5.224429,6.302994,0.0,0.0,0.0
UAcc,165526856093905,1684642401074,0.23659034,5.836992,8.102397,0.0,0.0,0.0
UAcc,165526859490988,1684642401078,0.11934203,5.446962,7.9851484,0.0,0.0,0.0
UAcc,165526861033645,1684642401079,-0.09122636,4.836792,8.2507515,0.0,0.0,0.0
UAcc,165526863249165,1684642401081,0.43758744,5.186144,8.848957,0.0,0.0,0.0
UAcc,165526865751561,1684642401084,0.5189434,5.145466,8.894421,0.0,0.0,0.0
UAcc,165526871275207,1684642401089,1.6555341,5.324928,10.162617,0.0,0.0,0.0
UAcc,165526871323853,1684642401089,1.6052849,5.4876394,10.550254,0.0,0.0,0.0
UAcc,165526873903749,1684642401092,1.3516457,4.812864,9.899406,0.0,0.0,0.0
UAcc,165526876759478,1684642401095,1.2224332,3.525525,10.306187,0.0,0.0,0.0
UAcc,165526880303228,1684642401098,0.8874381,4.0423746,9.703195,0.0,0.0,0.0
UAcc,165526890942499,1684642401109,0.8036893,4.820042,10.47847,0.0,0.0,0.0
UAcc,165526890987499,1684642401109,0.7749754,4.118945,11.6796665,0.0,0.0,0.0
UAcc,165526891294217,1684642401109,0.6409774,4.4778686,10.550254,0.0,0.0,0.0
UAcc,165526891365936,1684642401110,0.3610171,3.8198423,9.104989,0.0,0.0,0.0
UAcc,165526891446665,1684642401110,-0.045762733,3.8054852,7.511369,0.0,0.0,0.0
UAcc,165526893177447,1684642401111,-0.6559325,4.028018,7.099804,0.0,0.0,0.0
UAcc,165526895334165,1684642401114,-0.7899306,4.6956153,7.520941,0.0,0.0,0.0
UAcc,165526898053540,1684642401116,-0.4645067,5.281857,7.4012995,0.0,0.0,0.0
UAcc,165526900284582,1684642401118,0.12412767,5.1717873,7.1356964,0.0,0.0,0.0
UAcc,165526903004322,1684642401121,0.6146563,4.796114,6.4704914,0.0,0.0,0.0
UAcc,165526904977030,1684642401123,0.5500501,4.664509,7.1691957,0.0,0.0,0.0
UAcc,165526907932030,1684642401126,0.6553343,5.052146,7.3199434,0.0,0.0,0.0
UAcc,165526910845520,1684642401129,0.53330034,5.4589257,6.908378,0.0,0.0,0.0
UAcc,165526912784842,1684642401131,0.41605204,5.4445686,7.0758758,0.0,0.0,0.0
UAcc,165526915173853,1684642401133,0.14087744,5.109574,7.561619,0.0,0.0,0.0
UAcc,165526917961665,1684642401136,0.035593238,4.64058,8.379964,0.0,0.0,0.0
UAcc,165526920270780,1684642401138,-0.40707895,4.4922256,9.9089775,0.0,0.0,0.0
UAcc,165526922678905,1684642401141,-0.57936215,4.511368,11.112568,0.0,0.0,0.0
UAcc,165526924921249,1684642401143,-0.40468612,4.4204407,11.545669,0.0,0.0,0.0
UAcc,165526927635780,1684642401146,-0.45972106,4.714758,11.13171,0.0,0.0,0.0
UAcc,165526929843384,1684642401148,-0.689432,4.7339005,10.851749,0.0,0.0,0.0
UAcc,165526932418176,1684642401151,-0.37836507,4.511368,10.107582,0.0,0.0,0.0
UAcc,165526934811145,1684642401153,-0.0840479,4.810471,9.483055,0.0,0.0,0.0
UAcc,165526937591613,1684642401156,0.3059822,4.9923253,9.167203,0.0,0.0,0.0
UAcc,165526940095988,1684642401158,0.8922237,5.0952168,9.133703,0.0,0.0,0.0
UAcc,165526942788124,1684642401161,1.2463615,5.159823,8.966206,0.0,0.0,0.0
UAcc,165526945329374,1684642401164,1.7560327,5.281857,8.308179,0.0,0.0,0.0
UAcc,165526947345520,1684642401166,1.617249,4.664509,7.690831,0.0,0.0,0.0
UAcc,165526950683020,1684642401169,1.7368901,4.5305104,8.028219,0.0,0.0,0.0
UAcc,165526953239895,1684642401171,1.5861423,4.853542,7.4802628,0.0,0.0,0.0
UAcc,165526955151770,1684642401173,1.0740783,5.025825,7.9420776,0.0,0.0,0.0
UAcc,165526957188645,1684642401175,0.5739783,4.721936,8.111968,0.0,0.0,0.0
UAcc,165526960280311,1684642401178,0.0212363,4.805685,7.6477604,0.0,0.0,0.0
UAcc,165526962858540,1684642401181,-0.13190435,4.698008,7.8128653,0.0,0.0,0.0
UAcc,165526965581040,1684642401184,-0.07686943,4.8990054,7.1883383,0.0,0.0,0.0
