UncalGyro,elapsedRealtimeNanos,utcTimeMillis,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
UGys,165526438622916,1684642400657,-0.0027488125,-0.012827792,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526440499738,1684642400659,-3.0542363E-4,-0.011606098,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526443529791,1684642400662,-0.0015271181,-0.010384403,0.0030542363,-0.003604275,-0.013874966,0.0013728924
UGys,165526445456301,1684642400664,-0.003970507,-0.014660334,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526449618072,1684642400668,-0.00335966,-0.015882028,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526450905520,1684642400669,-0.00335966,-0.014049487,0.0018325418,-0.003604275,-0.013874966,0.0013728924
UGys,165526453117395,1684642400671,-0.0027488125,-0.01343864,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526455687863,1684642400674,-0.0021379655,-0.015271181,0.002443389,-0.003604275,-0.013874966,0.0013728924
UGys,165526458549009,1684642400677,-0.0045813546,-0.015882028,0.004275931,-0.003604275,-0.013874966,0.0013728924
UGys,165526461619270,1684642400680,-0.00335966,-0.017103724,0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526463406509,1684642400682,-0.003970507,-0.017103724,0.0030542363,-0.003604275,-0.013874966,0.0013728924
UGys,165526465339061,1684642400684,-0.0045813546,-0.015882028,0.004275931,-0.003604275,-0.013874966,0.0013728924
UGys,165526468019999,1684642400686,-0.0027488125,-0.015882028,0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526470088541,1684642400688,-0.00335966,-0.017103724,0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526472769218,1684642400691,-0.0045813546,-0.018325418,0.008551862,-0.003604275,-0.013874966,0.0013728924
UGys,165526475110311,1684642400693,-0.0045813546,-0.017103724,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526478044634,1684642400696,-0.006413896,-0.019547112,0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526480237447,1684642400698,-0.0045813546,-0.018936265,0.007941014,-0.003604275,-0.013874966,0.0013728924
UGys,165526482853436,1684642400701,-0.003970507,-0.017714571,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526485105311,1684642400703,-0.0051922016,-0.017103724,0.007941014,-0.003604275,-0.013874966,0.0013728924
UGys,165526488286613,1684642400706,-0.0051922016,-0.017714571,0.009773556,-0.003604275,-0.013874966,0.0013728924
UGys,165526490936145,1684642400709,-0.003970507,-0.020768806,0.01099525,-0.003604275,-0.013874966,0.0013728924
UGys,165526493269999,1684642400711,-0.0045813546,-0.020768806,0.011606098,-0.003604275,-0.013874966,0.0013728924
UGys,165526495039322,1684642400713,-0.0045813546,-0.02015796,0.011606098,-0.003604275,-0.013874966,0.0013728924
UGys,165526497743124,1684642400716,-0.0045813546,-0.019547112,0.011606098,-0.003604275,-0.013874966,0.0013728924
UGys,165526500062759,1684642400718,-0.00335966,-0.02015796,0.012827792,-0.003604275,-0.013874966,0.0013728924
UGys,165526502808697,1684642400721,-0.003970507,-0.0219905,0.012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526505897811,1684642400724,-0.0027488125,-0.02260135,0.012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526507877134,1684642400726,-0.0045813546,-0.023212196,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526509870988,1684642400728,-0.003970507,-0.023823043,0.011606098,-0.003604275,-0.013874966,0.0013728924
UGys,165526512588072,1684642400731,-0.00335966,-0.02443389,0.01343864,-0.003604275,-0.013874966,0.0013728924
UGys,165526515324686,1684642400733,-0.0051922016,-0.025044737,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526517451301,1684642400736,-0.0045813546,-0.027488127,0.01343864,-0.003604275,-0.013874966,0.0013728924
UGys,165526519654582,1684642400738,-0.00335966,-0.026266431,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526523011353,1684642400741,-0.003970507,-0.028098974,0.014660334,-0.003604275,-0.013874966,0.0013728924
UGys,165526525491145,1684642400744,-0.0015271181,-0.03115321,0.012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526527171197,1684642400745,-0.00335966,-0.031764057,0.012827792,-0.003604275,-0.013874966,0.0013728924
UGys,165526530076457,1684642400748,-0.0045813546,-0.035429142,0.012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526532941822,1684642400751,-0.0045813546,-0.03298575,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526534982603,1684642400753,-0.0076355906,-0.03603999,0.016492875,-0.003604275,-0.013874966,0.0013728924
UGys,165526537312916,1684642400755,-0.008857286,-0.03420745,0.018936265,-0.003604275,-0.013874966,0.0013728924
UGys,165526539492707,1684642400758,-0.003970507,-0.025044737,0.018325418,-0.003604275,-0.013874966,0.0013728924
UGys,165526542386770,1684642400761,-9.162709E-4,-0.028098974,0.017103724,-0.003604275,-0.013874966,0.0013728924
UGys,165526544967655,1684642400763,9.162709E-4,-0.03603999,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526547598280,1684642400766,0.0021379655,-0.043370154,0.009162709,-0.003604275,-0.013874966,0.0013728924
UGys,165526551011613,1684642400769,-9.162709E-4,-0.04886778,0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526552247291,1684642400770,-0.0027488125,-0.040926766,0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526555728280,1684642400774,-0.0045813546,-0.028098974,0.004275931,-0.003604275,-0.013874966,0.0013728924
UGys,165526557259270,1684642400775,-0.0070247436,-0.027488127,0.007941014,-0.003604275,-0.013874966,0.0013728924
UGys,165526559590884,1684642400778,-0.005803049,-0.03298575,0.012827792,-0.003604275,-0.013874966,0.0013728924
UGys,165526561753124,1684642400780,-0.005803049,-0.04459185,0.015882028,-0.003604275,-0.013874966,0.0013728924
UGys,165526565215728,1684642400783,-0.0051922016,-0.05131117,0.016492875,-0.003604275,-0.013874966,0.0013728924
UGys,165526566879322,1684642400785,-0.005803049,-0.047646087,0.014660334,-0.003604275,-0.013874966,0.0013728924
UGys,165526569184009,1684642400787,-0.006413896,-0.041537613,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526571930832,1684642400790,-0.003970507,-0.03298575,0.01099525,-0.003604275,-0.013874966,0.0013728924
UGys,165526575756561,1684642400794,-0.00335966,-0.030542362,0.007941014,-0.003604275,-0.013874966,0.0013728924
UGys,165526576961978,1684642400795,-0.0021379655,-0.036650836,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526581119530,1684642400799,9.162709E-4,-0.04214846,0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526582139322,1684642400800,0.0027488125,-0.04703524,0.01099525,-0.003604275,-0.013874966,0.0013728924
UGys,165526585507811,1684642400804,0.00335966,-0.048256934,0.014049487,-0.003604275,-0.013874966,0.0013728924
UGys,165526586503436,1684642400805,0.0027488125,-0.04459185,0.017714571,-0.003604275,-0.013874966,0.0013728924
UGys,165526588831509,1684642400807,-0.0021379655,-0.038483378,0.018936265,-0.003604275,-0.013874966,0.0013728924
UGys,165526591906978,1684642400810,-0.0051922016,-0.037261683,0.018936265,-0.003604275,-0.013874966,0.0013728924
UGys,165526595082916,1684642400813,-0.006413896,-0.03603999,0.020768806,-0.003604275,-0.013874966,0.0013728924
UGys,165526596510780,1684642400815,-0.0051922016,-0.03115321,0.021379653,-0.003604275,-0.013874966,0.0013728924
UGys,165526599091770,1684642400817,-0.0015271181,-0.036650836,0.019547112,-0.003604275,-0.013874966,0.0013728924
UGys,165526601616718,1684642400820,0.0021379655,-0.043981,0.015882028,-0.003604275,-0.013874966,0.0013728924
UGys,165526605403749,1684642400824,0.0021379655,-0.047646087,0.009773556,-0.003604275,-0.013874966,0.0013728924
UGys,165526606204843,1684642400824,-0.0027488125,-0.049478628,0.008551862,-0.003604275,-0.013874966,0.0013728924
UGys,165526608793176,1684642400827,-0.0045813546,-0.042759307,0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526611314947,1684642400829,-0.008246438,-0.032374904,0.009773556,-0.003604275,-0.013874966,0.0013728924
UGys,165526617427082,1684642400836,-0.009468133,-0.031764057,0.018325418,-0.003604275,-0.013874966,0.0013728924
UGys,165526617461978,1684642400836,-0.01007898,-0.03970507,0.021379653,-0.003604275,-0.013874966,0.0013728924
UGys,165526618590572,1684642400837,-0.010689827,-0.04886778,0.023823043,-0.003604275,-0.013874966,0.0013728924
UGys,165526621506874,1684642400840,-0.009468133,-0.054365408,0.023212196,-0.003604275,-0.013874966,0.0013728924
UGys,165526623482499,1684642400842,-0.0076355906,-0.048256934,0.023212196,-0.003604275,-0.013874966,0.0013728924
UGys,165526625857551,1684642400844,-0.008857286,-0.045813546,0.019547112,-0.003604275,-0.013874966,0.0013728924
UGys,165526628177968,1684642400846,-0.01007898,-0.043981,0.016492875,-0.003604275,-0.013874966,0.0013728924
UGys,165526631032551,1684642400849,-0.005803049,-0.038483378,0.010384403,-0.003604275,-0.013874966,0.0013728924
UGys,165526633140884,1684642400851,3.0542363E-4,-0.036650836,0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526635932030,1684642400854,-3.0542363E-4,-0.03787253,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526638385051,1684642400857,0.00335966,-0.03603999,0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526640928124,1684642400859,0.0021379655,-0.040926766,0.007941014,-0.003604275,-0.013874966,0.0013728924
UGys,165526643275051,1684642400861,9.162709E-4,-0.0452027,0.015271181,-0.003604275,-0.013874966,0.0013728924
UGys,165526645849634,1684642400864,-9.162709E-4,-0.034818295,0.020768806,-0.003604275,-0.013874966,0.0013728924
UGys,165526648024113,1684642400866,0.00335966,-0.019547112,0.017714571,-0.003604275,-0.013874966,0.0013728924
UGys,165526651546874,1684642400870,0.0051922016,-0.019547112,0.012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526653033905,1684642400871,0.005803049,-0.029931515,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526655577759,1684642400874,0.003970507,-0.0452027,0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526659402395,1684642400878,3.0542363E-4,-0.052532863,-0.0,-0.003604275,-0.013874966,0.0013728924
UGys,165526660743228,1684642400879,-0.00335966,-0.036650836,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526663128957,1684642400881,-0.0076355906,-0.0219905,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526665610363,1684642400884,-0.009468133,-0.020768806,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526667948488,1684642400886,-0.012522369,-0.03115321,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526670727082,1684642400889,-0.014354911,-0.045813546,0.009773556,-0.003604275,-0.013874966,0.0013728924
UGys,165526673008905,1684642400891,-0.013744064,-0.05375456,0.010384403,-0.003604275,-0.013874966,0.0013728924
UGys,165526675998905,1684642400894,-0.012522369,-0.043370154,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526677721978,1684642400896,-0.013744064,-0.035429142,0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526680267030,1684642400898,-0.012522369,-0.02687728,0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526682839738,1684642400901,-0.011911522,-0.025655584,0.0018325418,-0.003604275,-0.013874966,0.0013728924
UGys,165526685430155,1684642400904,-0.01007898,-0.03603999,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526687990468,1684642400906,-0.0045813546,-0.036650836,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526690705676,1684642400909,-0.0015271181,-0.037261683,0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526692671197,1684642400911,-9.162709E-4,-0.039094225,0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526695491093,1684642400914,0.0021379655,-0.03298575,0.0018325418,-0.003604275,-0.013874966,0.0013728924
UGys,165526697847863,1684642400916,0.00335966,-0.026266431,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526700927343,1684642400919,0.0076355906,-0.023212196,6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526702642603,1684642400921,-0.0027488125,-0.026266431,-6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526705086353,1684642400923,0.018019995,-0.017714571,-0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526707530051,1684642400926,-3.0542363E-4,-0.025044737,-0.002443389,-0.003604275,-0.013874966,0.0013728924
UGys,165526710146509,1684642400928,0.009468133,-0.031764057,-0.004275931,-0.003604275,-0.013874966,0.0013728924
UGys,165526712919530,1684642400931,0.003970507,-0.020768806,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526715320259,1684642400933,0.0021379655,-0.030542362,0.0012216945,-0.003604275,-0.013874966,0.0013728924
UGys,165526717509999,1684642400936,9.162709E-4,-0.02443389,-6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526720267759,1684642400938,-0.0076355906,-0.023212196,-0.002443389,-0.003604275,-0.013874966,0.0013728924
UGys,165526722229999,1684642400940,-0.005803049,-0.025655584,-0.0,-0.003604275,-0.013874966,0.0013728924
UGys,165526725937811,1684642400944,-0.010689827,-0.019547112,-0.0018325418,-0.003604275,-0.013874966,0.0013728924
UGys,165526727158384,1684642400945,-0.010689827,-0.029931515,-0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526730299218,1684642400948,-0.014354911,-0.029320668,-0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526732146926,1684642400950,-0.009468133,-0.029320668,-0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526735228488,1684642400953,-0.018019995,-0.03420745,-0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526737033332,1684642400955,-0.015576605,-0.025044737,-0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526739964947,1684642400958,-0.016798299,-0.02260135,-0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526742779322,1684642400961,-0.016798299,-0.020768806,-0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526745579165,1684642400964,-0.011911522,-0.02015796,-0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526747402290,1684642400966,-0.011300675,-0.026266431,-0.00671932,-0.003604275,-0.013874966,0.0013728924
UGys,165526751146145,1684642400969,-0.003970507,-0.025655584,-0.007330167,-0.003604275,-0.013874966,0.0013728924
UGys,165526752218957,1684642400970,3.0542363E-4,-0.027488127,-0.002443389,-0.003604275,-0.013874966,0.0013728924
UGys,165526755680155,1684642400974,0.00335966,-0.019547112,-6.1084726E-4,-0.003604275,-0.013874966,0.0013728924
UGys,165526756844270,1684642400975,0.008857286,-0.014660334,-0.002443389,-0.003604275,-0.013874966,0.0013728924
UGys,165526759698332,1684642400978,0.013744064,-0.01343864,-0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526762171197,1684642400980,0.017409148,-0.012216945,-0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526765777186,1684642400984,0.017409148,-0.017714571,-0.007330167,-0.003604275,-0.013874966,0.0013728924
UGys,165526767348332,1684642400986,0.018019995,-0.023212196,-0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526769450676,1684642400988,0.017409148,-0.02260135,-0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526772045884,1684642400990,0.011911522,-0.017103724,-0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526775783749,1684642400994,0.005803049,-0.011606098,-0.007941014,-0.003604275,-0.013874966,0.0013728924
UGys,165526776947186,1684642400995,0.0015271181,-0.012827792,-0.009162709,-0.003604275,-0.013874966,0.0013728924
UGys,165526781960103,1684642401000,9.162709E-4,-0.017714571,-0.009162709,-0.003604275,-0.013874966,0.0013728924
UGys,165526782404634,1684642401001,-0.014354911,-0.027488127,-0.005497625,-0.003604275,-0.013874966,0.0013728924
UGys,165526785944061,1684642401004,-0.0015271181,-0.018936265,-0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526786997186,1684642401005,-0.018019995,-0.017714571,-0.004886778,-0.003604275,-0.013874966,0.0013728924
UGys,165526789070468,1684642401007,-0.017409148,-0.027488127,-0.002443389,-0.003604275,-0.013874966,0.0013728924
UGys,165526791428801,1684642401010,-0.016798299,-0.015882028,-0.0036650836,-0.003604275,-0.013874966,0.0013728924
UGys,165526794963749,1684642401013,-0.020463383,-0.021379653,-0.0061084726,-0.003604275,-0.013874966,0.0013728924
UGys,165526796694270,1684642401015,-0.017409148,-0.025044737,-0.004275931,-0.003604275,-0.013874966,0.0013728924
UGys,165526799230624,1684642401017,-0.018019995,-0.021379653,-0.004275931,-0.003604275,-0.013874966,0.0013728924
