Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,121794223826981,1684598668442,0.010807387,-9.722594E-4,0.9328761,0.3600339
Rot,121794224621929,1684598668443,0.010819042,-9.811532E-4,0.9328721,0.36004385
Rot,121794233255523,1684598668451,0.010824067,-9.871577E-4,0.9328715,0.36004534
Rot,121794233299481,1684598668451,0.01082938,-9.970971E-4,0.9328752,0.36003554
Rot,121794244506148,1684598668463,0.010836387,-0.001001465,0.9328754,0.36003488
Rot,121794244565367,1684598668463,0.010835398,-0.0010016928,0.9328804,0.3600218
Rot,121794253341409,1684598668472,0.010834255,-0.0010004331,0.93288237,0.36001688
Rot,121794253379169,1684598668472,0.010836097,-9.981217E-4,0.9328849,0.36001036
Rot,121794262656981,1684598668481,0.010834586,-9.894529E-4,0.9328869,0.36000508
Rot,121794262711304,1684598668481,0.010839966,-9.975408E-4,0.932888,0.3600021
Rot,121794272447502,1684598668491,0.010842735,-9.926857E-4,0.9328914,0.35999307
Rot,121794272563284,1684598668491,0.010856425,-9.91791E-4,0.93288124,0.36001912
Rot,121794282370836,1684598668501,0.010857425,-9.832266E-4,0.9328795,0.36002353
Rot,121794282503023,1684598668501,0.010861297,-9.907521E-4,0.9328808,0.36002007
Rot,121794292220784,1684598668510,0.010868778,-9.994021E-4,0.9328795,0.36002317
Rot,121794292316981,1684598668510,0.010876539,-9.95299E-4,0.93287224,0.36004177
Rot,121794302606513,1684598668521,0.0108791655,-9.921715E-4,0.9328729,0.3600401
Rot,121794302642711,1684598668521,0.010884892,-9.947856E-4,0.9328702,0.36004674
Rot,121794312535575,1684598668531,0.0108979745,-9.93653E-4,0.9328633,0.36006427
Rot,121794312654429,1684598668531,0.0108964285,-0.0010009147,0.9328691,0.36004943
Rot,121794322867346,1684598668541,0.010902965,-9.982223E-4,0.9328667,0.36005542
Rot,121794322916617,1684598668541,0.010906816,-9.985205E-4,0.9328671,0.36005422
Rot,121794332602086,1684598668551,0.010914123,-0.0010014699,0.93286765,0.36005253
Rot,121794332698336,1684598668551,0.010918512,-9.930996E-4,0.93286633,0.36005583
Rot,121794342842086,1684598668561,0.010927992,-9.831424E-4,0.9328573,0.360079
Rot,121794343296200,1684598668561,0.010937288,-9.826185E-4,0.93285096,0.36009514
Rot,121794354874950,1684598668573,0.010941339,-9.871817E-4,0.93285394,0.36008734
Rot,121794355050731,1684598668573,0.010943239,-9.776835E-4,0.9328501,0.3600971
Rot,121794363474013,1684598668582,0.010935932,-9.785306E-4,0.93285877,0.3600749
Rot,121794363571044,1684598668582,0.010940059,-9.6987834E-4,0.9328567,0.36008033
Rot,121794373757815,1684598668592,0.010947789,-9.720245E-4,0.9328564,0.36008072
Rot,121794373867867,1684598668592,0.010949157,-9.789979E-4,0.93286073,0.3600695
Rot,121794384291096,1684598668602,0.01095608,-9.794767E-4,0.9328583,0.36007562
Rot,121794384347398,1684598668603,0.010968747,-9.817614E-4,0.9328536,0.36008745
Rot,121794394049690,1684598668612,0.010967745,-9.793179E-4,0.93285626,0.36008048
Rot,121794394110419,1684598668612,0.010971502,-9.721131E-4,0.9328533,0.3600881
Rot,121794403419221,1684598668622,0.010979852,-9.722087E-4,0.93285215,0.36009082
Rot,121794403468752,1684598668622,0.010985518,-9.7096706E-4,0.9328517,0.36009184
Rot,121794413584325,1684598668632,0.010982769,-9.6834276E-4,0.9328553,0.36008248
Rot,121794413669846,1684598668632,0.010983986,-9.6402783E-4,0.9328544,0.36008477
Rot,121794424027919,1684598668642,0.010987336,-9.593947E-4,0.9328514,0.36009258
Rot,121794424344169,1684598668643,0.010990964,-9.625601E-4,0.93285143,0.3600924
Rot,121794433705158,1684598668652,0.011002553,-9.657388E-4,0.93284833,0.36010006
Rot,121794433758388,1684598668652,0.011001889,-9.679968E-4,0.9328525,0.36008924
Rot,121794433919533,1684598668652,0.011005662,-9.759569E-4,0.93285775,0.3600755
Rot,121794443646408,1684598668662,0.011008828,-9.793305E-4,0.9328606,0.3600679
Rot,121794443740627,1684598668662,0.011011429,-9.80173E-4,0.932862,0.36006436
Rot,121794453379638,1684598668672,0.011013417,-9.820627E-4,0.9328667,0.36005205
Rot,121794453462919,1684598668672,0.011027264,-9.804983E-4,0.9328586,0.36007264
Rot,121794463745940,1684598668682,0.011034368,-9.857855E-4,0.93285716,0.3600761
Rot,121794463800940,1684598668682,0.011038324,-9.871919E-4,0.93285656,0.36007756
Rot,121794473557346,1684598668692,0.01104425,-9.879854E-4,0.9328555,0.36008015
Rot,121794473604950,1684598668692,0.011048877,-9.936215E-4,0.9328582,0.3600728
Rot,121794482552294,1684598668701,0.011055647,-0.0010019075,0.9328611,0.36006528
Rot,121794482596929,1684598668701,0.011054595,-0.0010049173,0.9328664,0.3600515
Rot,121794494023231,1684598668712,0.011052553,-0.0010099431,0.93287116,0.36003914
Rot,121794494051565,1684598668712,0.011050165,-0.0010121011,0.93287426,0.36003125
Rot,121794502393856,1684598668721,0.011052415,-0.0010079873,0.93287057,0.36004066
Rot,121794502678075,1684598668721,0.011048134,-0.001006492,0.93287414,0.36003163
Rot,121794512203283,1684598668730,0.011056013,-0.0010003968,0.93286437,0.3600567
Rot,121794512309533,1684598668730,0.011060189,-0.0010088835,0.93286353,0.36005878
Rot,121794522355783,1684598668741,0.011057183,-0.0010118783,0.93286747,0.3600486
Rot,121794522466981,1684598668741,0.011066942,-0.0010103037,0.9328576,0.3600739
Rot,121794532495263,1684598668751,0.011057657,-0.0010179315,0.93286926,0.36004397
Rot,121794532581617,1684598668751,0.011065435,-0.0010187572,0.9328621,0.36006215
Rot,121794542497815,1684598668761,0.011064013,-0.0010196534,0.93286383,0.36005783
Rot,121794542544429,1684598668761,0.011069234,-0.001016602,0.9328577,0.3600735
Rot,121794552321929,1684598668770,0.011074142,-0.0010132942,0.9328518,0.36008862
Rot,121794552518231,1684598668771,0.011074766,-0.0010149073,0.9328518,0.36008862
Rot,121794562262086,1684598668780,0.0110789025,-0.0010115425,0.9328466,0.3601019
Rot,121794562466669,1684598668781,0.011074676,-0.0010140694,0.9328516,0.36008918
Rot,121794574804377,1684598668793,0.0110796485,-0.0010105823,0.9328456,0.36010465
Rot,121794574885888,1684598668793,0.01108891,-0.0010041571,0.9328344,0.36013338
Rot,121794583617606,1684598668802,0.01109274,-0.0010089835,0.9328325,0.36013812
Rot,121794583658231,1684598668802,0.011097075,-0.0010074385,0.9328278,0.3601502
Rot,121794596460158,1684598668815,0.011096771,-0.0010106605,0.93282926,0.36014637
Rot,121794596499638,1684598668815,0.011098953,-0.0010134839,0.93282825,0.360149
Rot,121794603454221,1684598668822,0.011101952,-0.0010174908,0.9328268,0.36015248
Rot,121794603548127,1684598668822,0.011100728,-0.0010210761,0.9328293,0.36014608
Rot,121794613589794,1684598668832,0.011109774,-0.0010235597,0.9328216,0.3601658
Rot,121794613726304,1684598668832,0.011109008,-0.0010221942,0.9328218,0.36016524
Rot,121794623153544,1684598668841,0.011115145,-0.0010253503,0.9328171,0.3601772
Rot,121794623236981,1684598668841,0.01111696,-0.0010235737,0.9328147,0.36018333
Rot,121794633113492,1684598668851,0.011117059,-0.0010349882,0.93281883,0.36017266
Rot,121794633198700,1684598668851,0.011124832,-0.001032861,0.93281066,0.36019367
Rot,121794643474742,1684598668862,0.011129956,-0.0010429558,0.9328095,0.36019653
Rot,121794643525679,1684598668862,0.011131312,-0.0010530498,0.93281186,0.3601902
Rot,121794653171460,1684598668871,0.011131077,-0.0010528212,0.93281204,0.36018986
Rot,121794653203388,1684598668871,0.011131577,-0.0010611735,0.9328146,0.36018312
Rot,121794663201877,1684598668881,0.011138062,-0.0010633939,0.93280923,0.36019683
Rot,121794663264742,1684598668881,0.011141369,-0.0010616728,0.9328054,0.3602065
Rot,121794672954429,1684598668891,0.011145457,-0.0010579276,0.9328002,0.36022007
Rot,121794672973075,1684598668891,0.011145863,-0.0010606811,0.93280077,0.36021844
Rot,121794682828075,1684598668901,0.011151484,-0.0010602305,0.9327953,0.3602326
Rot,121794682861669,1684598668901,0.011160018,-0.001068986,0.93279034,0.36024505
Rot,121794692212606,1684598668910,0.01116499,-0.0010780288,0.9327889,0.36024854
Rot,121794692225471,1684598668910,0.011177304,-0.0010743813,0.93277586,0.36028206
Rot,121794702345575,1684598668921,0.011182847,-0.0010764592,0.9327713,0.3602936
Rot,121794702383908,1684598668921,0.011184786,-0.0010774068,0.9327698,0.36029744
Rot,121794712850158,1684598668931,0.01118146,-0.0010820281,0.93277466,0.3602849
Rot,121794713062033,1684598668931,0.011191557,-0.001079871,0.93276423,0.3603116
Rot,121794722552919,1684598668941,0.011199421,-0.0010718153,0.9327538,0.36033848
Rot,121794722610575,1684598668941,0.01120556,-0.0010697915,0.9327472,0.36035538
Rot,121794732551773,1684598668951,0.011211346,-0.0010654745,0.9327401,0.36037362
Rot,121794732584638,1684598668951,0.011220122,-0.0010696107,0.93273324,0.36039105
Rot,121794742500315,1684598668961,0.011221247,-0.0010650996,0.9327305,0.3603981
Rot,121794742593856,1684598668961,0.011232685,-0.0010693833,0.93272114,0.36042193
Rot,121794752553596,1684598668971,0.011233629,-0.0010770092,0.93272305,0.36041695
Rot,121794752584950,1684598668971,0.011242921,-0.001079745,0.9327152,0.360437
Rot,121794762544690,1684598668981,0.011251499,-0.0010828316,0.93270814,0.36045498
Rot,121794762585783,1684598668981,0.011259768,-0.0010841433,0.9327007,0.3604739
Rot,121794774142502,1684598668992,0.01126297,-0.0010844442,0.9326978,0.3604814
Rot,121794774179742,1684598668992,0.011265373,-0.0010876445,0.93269664,0.3604842
Rot,121794782350210,1684598669001,0.011267283,-0.0010840531,0.9326935,0.3604923
Rot,121794782440575,1684598669001,0.011270945,-0.0010816036,0.93268913,0.36050358
Rot,121794797233856,1684598669015,0.011279805,-0.001089106,0.9326834,0.360518
Rot,121794797310471,1684598669015,0.011286969,-0.0010908304,0.9326772,0.36053383
Rot,121794803381721,1684598669022,0.011289373,-0.0010897809,0.9326745,0.3605407
Rot,121794803535210,1684598669022,0.011289451,-0.0010973336,0.9326772,0.36053368
Rot,121794813731669,1684598669032,0.011290844,-0.0011011524,0.9326773,0.36053345
Rot,121794813863804,1684598669032,0.011297254,-0.0011040788,0.93267226,0.36054626
Rot,121794823440054,1684598669042,0.011297711,-0.0011093741,0.93267375,0.36054233
Rot,121794823605992,1684598669042,0.011297879,-0.0011129089,0.9326749,0.36053938
Rot,121794833086304,1684598669051,0.011300196,-0.0011210697,0.9326757,0.36053723
Rot,121794833280940,1684598669051,0.011293917,-0.0011224016,0.93268216,0.36052063
Rot,121794844049481,1684598669062,0.011297998,-0.0011226254,0.93267834,0.36053038
Rot,121794844141825,1684598669062,0.011298591,-0.0011254122,0.9326788,0.36052915
Rot,121794853926044,1684598669072,0.011300453,-0.001130045,0.93267876,0.36052927
Rot,121794854014169,1684598669072,0.01131492,-0.001137426,0.9326677,0.3605575
Rot,121794864071617,1684598669082,0.011311162,-0.001145885,0.93267435,0.36054027
Rot,121794864139117,1684598669082,0.011314803,-0.0011478558,0.9326716,0.36054727
Rot,121794873848700,1684598669092,0.0113152955,-0.0011453265,0.93267024,0.36055088
Rot,121794873959012,1684598669092,0.011315222,-0.0011440013,0.9326698,0.36055195
Rot,121794874025992,1684598669092,0.0113184815,-0.0011496416,0.93266875,0.36055452
Rot,121794883852606,1684598669102,0.011310737,-0.0011576397,0.9326791,0.36052802
Rot,121794883891981,1684598669102,0.011310359,-0.001161877,0.932681,0.36052305
Rot,121794894304898,1684598669112,0.011310677,-0.0011632378,0.9326812,0.3605225
Rot,121794894379846,1684598669113,0.011314539,-0.00115988,0.93267626,0.36053514
Rot,121794904157867,1684598669122,0.011315157,-0.0011632417,0.9326769,0.36053345
Rot,121794904222762,1684598669122,0.011319928,-0.0011647784,0.9326729,0.3605436
Rot,121794912630887,1684598669131,0.01132515,-0.0011617669,0.93266684,0.3605592
Rot,121794912679012,1684598669131,0.011321974,-0.0011632715,0.9326704,0.36055002
