UncalAccel,elapsedRealtimeNanos,utcTimeMillis,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
UAcc,156923106431584,1684633797325,2.7610183,4.765007,8.059326,0.0,0.0,0.0
UAcc,156923109602053,1684633797328,2.6988049,4.753043,8.088039,0.0,0.0,0.0
UAcc,156923111426115,1684633797330,2.6653054,4.7602215,8.167003,0.0,0.0,0.0
UAcc,156923114215230,1684633797332,2.5983062,4.7602215,8.226824,0.0,0.0,0.0
UAcc,156923116944397,1684633797335,2.5265217,4.779364,8.317751,0.0,0.0,0.0
UAcc,156923119267990,1684633797337,2.4284158,4.7913284,8.372786,0.0,0.0,0.0
UAcc,156923121282626,1684633797339,2.3518455,4.8152566,8.468498,0.0,0.0,0.0
UAcc,156923125307157,1684633797343,2.2489543,4.836792,8.535498,0.0,0.0,0.0
UAcc,156923127034136,1684633797345,2.1364915,4.834399,8.58814,0.0,0.0,0.0
UAcc,156923129390334,1684633797348,2.0431714,4.870291,8.600103,0.0,0.0,0.0
UAcc,156923131128459,1684633797349,1.9833509,4.846363,8.635996,0.0,0.0,0.0
UAcc,156923134047886,1684633797352,1.8972093,4.863113,8.686245,0.0,0.0,0.0
UAcc,156923136226897,1684633797354,1.8493528,4.8678985,8.693424,0.0,0.0,0.0
UAcc,156923139366115,1684633797358,1.8373886,4.87747,8.710174,0.0,0.0,0.0
UAcc,156923141763043,1684633797360,1.8158532,4.870291,8.738888,0.0,0.0,0.0
UAcc,156923144557470,1684633797363,1.8038892,4.87747,8.712566,0.0,0.0,0.0
UAcc,156923146001793,1684633797364,1.7991035,4.870291,8.736495,0.0,0.0,0.0
UAcc,156923149043407,1684633797367,1.8014964,4.8822556,8.762815,0.0,0.0,0.0
UAcc,156923151097261,1684633797369,1.84696,4.8822556,8.793922,0.0,0.0,0.0
UAcc,156923153635178,1684633797372,1.8972093,4.8439703,8.79153,0.0,0.0,0.0
UAcc,156923156000699,1684633797374,1.9187447,4.822435,8.839386,0.0,0.0,0.0
UAcc,156923159527626,1684633797378,1.9833509,4.8272204,8.908778,0.0,0.0,0.0
UAcc,156923161082990,1684633797379,2.0455642,4.8176494,8.997313,0.0,0.0,0.0
UAcc,156923163604865,1684633797382,2.0575283,4.820042,9.049954,0.0,0.0,0.0
UAcc,156923165825230,1684633797384,2.1317058,4.7841496,9.104989,0.0,0.0,0.0
UAcc,156923169943772,1684633797388,2.1508484,4.753043,9.124132,0.0,0.0,0.0
UAcc,156923171305543,1684633797389,2.210669,4.731508,9.138489,0.0,0.0,0.0
UAcc,156923173627105,1684633797392,2.2298117,4.686044,9.167203,0.0,0.0,0.0
UAcc,156923175605490,1684633797394,2.265704,4.6764727,9.18156,0.0,0.0,0.0
UAcc,156923179085126,1684633797397,2.3087747,4.6357946,9.1719885,0.0,0.0,0.0
UAcc,156923181032574,1684633797399,2.3135605,4.621438,9.145667,0.0,0.0,0.0
UAcc,156923184526063,1684633797403,2.318346,4.590331,9.104989,0.0,0.0,0.0
UAcc,156923185539761,1684633797404,2.335096,4.56401,9.057133,0.0,0.0,0.0
UAcc,156923189680074,1684633797408,2.3135605,4.552046,8.978169,0.0,0.0,0.0
UAcc,156923190420855,1684633797409,2.33031,4.5616174,8.903992,0.0,0.0,0.0
UAcc,156923193346480,1684633797412,2.2992034,4.556832,8.8346,0.0,0.0,0.0
UAcc,156923195824501,1684633797414,2.2872393,4.566403,8.738888,0.0,0.0,0.0
UAcc,156923200722834,1684633797419,2.289632,4.604688,8.683852,0.0,0.0,0.0
UAcc,156923200853980,1684633797419,2.239383,4.659723,8.657532,0.0,0.0,0.0
UAcc,156923203246636,1684633797421,2.210669,4.705187,8.64796,0.0,0.0,0.0
UAcc,156923205759970,1684633797424,2.169991,4.7506504,8.607282,0.0,0.0,0.0
UAcc,156923209354501,1684633797428,2.1628125,4.8032923,8.557033,0.0,0.0,0.0
UAcc,156923210878615,1684633797429,2.1269202,4.86072,8.516355,0.0,0.0,0.0
UAcc,156923212985438,1684633797431,2.0958135,4.887041,8.444571,0.0,0.0,0.0
UAcc,156923215398511,1684633797434,2.05035,4.927719,8.423035,0.0,0.0,0.0
UAcc,156923219064345,1684633797437,1.9689939,4.93729,8.387142,0.0,0.0,0.0
UAcc,156923220394553,1684633797439,1.9474585,4.994718,8.396714,0.0,0.0,0.0
UAcc,156923222913355,1684633797441,1.8661026,5.0162535,8.406285,0.0,0.0,0.0
UAcc,156923225156740,1684633797443,1.8038892,5.0066824,8.420642,0.0,0.0,0.0
UAcc,156923228777990,1684633797447,1.7584256,5.0138607,8.46132,0.0,0.0,0.0
UAcc,156923230171532,1684633797448,1.657927,5.0306106,8.525927,0.0,0.0,0.0
UAcc,156923232845074,1684633797451,1.6363916,5.066503,8.57139,0.0,0.0,0.0
UAcc,156923234872470,1684633797453,1.576571,5.1000023,8.607282,0.0,0.0,0.0
UAcc,156923237624605,1684633797456,1.5478572,5.1478586,8.650353,0.0,0.0,0.0
UAcc,156923239974292,1684633797458,1.4928222,5.15743,8.702995,0.0,0.0,0.0
UAcc,156923242715126,1684633797461,1.5023935,5.1646085,8.743673,0.0,0.0,0.0
UAcc,156923244852678,1684633797463,1.454537,5.1622157,8.793922,0.0,0.0,0.0
UAcc,156923247504449,1684633797466,1.468894,5.1646085,8.832208,0.0,0.0,0.0
UAcc,156923250065490,1684633797468,1.4521443,5.1478586,8.856135,0.0,0.0,0.0
UAcc,156923253009917,1684633797471,1.468894,5.109574,8.889635,0.0,0.0,0.0
UAcc,156923254749657,1684633797473,1.4736797,5.0880384,8.920742,0.0,0.0,0.0
UAcc,156923257336845,1684633797476,1.5382859,5.066503,8.92792,0.0,0.0,0.0
UAcc,156923260010178,1684633797478,1.5885352,5.0306106,8.932706,0.0,0.0,0.0
UAcc,156923262352990,1684633797481,1.6339988,5.0042896,8.908778,0.0,0.0,0.0
UAcc,156923264673563,1684633797483,1.7273189,5.009075,8.911171,0.0,0.0,0.0
UAcc,156923267385490,1684633797486,1.8014964,4.982754,8.903992,0.0,0.0,0.0
UAcc,156923269701897,1684633797488,1.8852451,4.968397,8.882457,0.0,0.0,0.0
UAcc,156923272333928,1684633797491,1.9642082,4.913362,8.875278,0.0,0.0,0.0
UAcc,156923274655334,1684633797493,2.0383859,4.9061837,8.839386,0.0,0.0,0.0
UAcc,156923277601324,1684633797496,2.1005993,4.86072,8.832208,0.0,0.0,0.0
UAcc,156923279512001,1684633797498,2.1604197,4.836792,8.829815,0.0,0.0,0.0
UAcc,156923282057626,1684633797500,2.210669,4.8320065,8.815457,0.0,0.0,0.0
UAcc,156923284713303,1684633797503,2.23699,4.846363,8.760423,0.0,0.0,0.0
UAcc,156923287158355,1684633797505,2.277668,4.86072,8.72453,0.0,0.0,0.0
UAcc,156923289545126,1684633797508,2.306382,4.8822556,8.683852,0.0,0.0,0.0
UAcc,156923291984605,1684633797510,2.2944179,4.901398,8.669496,0.0,0.0,0.0
UAcc,156923294825022,1684633797513,2.2800608,4.930112,8.628818,0.0,0.0,0.0
UAcc,156923297526272,1684633797516,2.2633111,4.93729,8.595318,0.0,0.0,0.0
UAcc,156923299250803,1684633797517,2.2465613,4.927719,8.58814,0.0,0.0,0.0
UAcc,156923302436480,1684633797521,2.2202404,4.956433,8.545069,0.0,0.0,0.0
UAcc,156923304444813,1684633797523,2.1939192,4.97079,8.504391,0.0,0.0,0.0
UAcc,156923306801897,1684633797525,2.1628125,4.97079,8.451749,0.0,0.0,0.0
UAcc,156923309322678,1684633797527,2.102992,5.011468,8.396714,0.0,0.0,0.0
UAcc,156923311830699,1684633797530,2.0694926,5.011468,8.332108,0.0,0.0,0.0
UAcc,156923314390542,1684633797533,2.0694926,5.011468,8.269895,0.0,0.0,0.0
UAcc,156923316771272,1684633797535,2.0670996,5.037789,8.188539,0.0,0.0,0.0
UAcc,156923319152053,1684633797537,2.0814567,5.061717,8.143075,0.0,0.0,0.0
UAcc,156923322011272,1684633797540,2.088635,5.0712886,8.059326,0.0,0.0,0.0
UAcc,156923324206480,1684633797542,2.079064,5.0712886,7.975577,0.0,0.0,0.0
UAcc,156923326573511,1684633797545,2.102992,5.104788,7.8846498,0.0,0.0,0.0
UAcc,156923329542678,1684633797548,2.1053848,5.1382875,7.7937226,0.0,0.0,0.0
UAcc,156923331603042,1684633797550,2.1125634,5.1478586,7.7147593,0.0,0.0,0.0
UAcc,156923333911220,1684633797552,2.1317058,5.1382875,7.6405816,0.0,0.0,0.0
UAcc,156923337270438,1684633797555,2.1317058,5.1622157,7.578368,0.0,0.0,0.0
UAcc,156923339963563,1684633797558,2.1771696,5.1622157,7.528119,0.0,0.0,0.0
UAcc,156923341702574,1684633797560,2.1747768,5.1717873,7.4587274,0.0,0.0,0.0
UAcc,156923343994553,1684633797562,2.1723838,5.1622157,7.4419775,0.0,0.0,0.0
UAcc,156923346599345,1684633797565,2.1484556,5.1909294,7.410871,0.0,0.0,0.0
UAcc,156923349093251,1684633797567,2.1364915,5.176573,7.3606215,0.0,0.0,0.0
UAcc,156923351375126,1684633797570,2.1245275,5.183751,7.3510504,0.0,0.0,0.0
UAcc,156923353914188,1684633797572,2.088635,5.2292147,7.339086,0.0,0.0,0.0
UAcc,156923356443511,1684633797575,2.0647068,5.234,7.353443,0.0,0.0,0.0
UAcc,156923359373407,1684633797578,2.0336,5.25075,7.406085,0.0,0.0,0.0
UAcc,156923361166376,1684633797579,2.0240288,5.2363935,7.475477,0.0,0.0,0.0
UAcc,156923363699188,1684633797582,1.9642082,5.2555356,7.5759754,0.0,0.0,0.0
UAcc,156923366273303,1684633797584,1.9043877,5.2435718,7.719545,0.0,0.0,0.0
UAcc,156923368959657,1684633797587,1.8565313,5.238786,7.8320074,0.0,0.0,0.0
UAcc,156923371020022,1684633797589,1.7679968,5.2316074,7.9372916,0.0,0.0,0.0
UAcc,156923373402365,1684633797592,1.7416757,5.224429,8.056933,0.0,0.0,0.0
UAcc,156923375989345,1684633797594,1.7201403,5.1909294,8.176574,0.0,0.0,0.0
UAcc,156923379960386,1684633797598,1.6651055,5.176573,8.27468,0.0,0.0,0.0
UAcc,156923381339657,1684633797600,1.6627127,5.15743,8.348857,0.0,0.0,0.0
UAcc,156923383313459,1684633797601,1.631606,5.126323,8.418249,0.0,0.0,0.0
UAcc,156923386028042,1684633797604,1.6148561,5.090431,8.504391,0.0,0.0,0.0
UAcc,156923389530282,1684633797608,1.6148561,5.1215377,8.590532,0.0,0.0,0.0
UAcc,156923391026220,1684633797609,1.5933207,5.1000023,8.628818,0.0,0.0,0.0
UAcc,156923393587105,1684633797612,1.6004993,5.085645,8.645567,0.0,0.0,0.0
UAcc,156923395819865,1684633797614,1.6435701,5.0473604,8.616854,0.0,0.0,0.0
UAcc,156923399399292,1684633797618,1.7105691,5.0162535,8.6192465,0.0,0.0,0.0
UAcc,156923400890647,1684633797619,1.7632111,5.0066824,8.57139,0.0,0.0,0.0
UAcc,156923403099136,1684633797621,1.7943178,5.0306106,8.516355,0.0,0.0,0.0
UAcc,156923406089761,1684633797624,1.8278174,5.009075,8.485249,0.0,0.0,0.0
UAcc,156923409906897,1684633797628,1.8684953,5.037789,8.444571,0.0,0.0,0.0
UAcc,156923410674501,1684633797629,1.8804595,5.104788,8.415856,0.0,0.0,0.0
UAcc,156923413123199,1684633797631,1.8924236,5.1239305,8.370393,0.0,0.0,0.0
UAcc,156923415659292,1684633797634,1.8924236,5.159823,8.2914295,0.0,0.0,0.0
UAcc,156923419263355,1684633797637,1.8948164,5.2076793,8.255537,0.0,0.0,0.0
UAcc,156923421264605,1684633797639,1.8589242,5.234,8.167003,0.0,0.0,0.0
UAcc,156923423060282,1684633797641,1.806282,5.257929,8.121539,0.0,0.0,0.0
UAcc,156923425724501,1684633797644,1.7464614,5.293821,8.059326,0.0,0.0,0.0
UAcc,156923429130907,1684633797647,1.6890336,5.3416777,8.030612,0.0,0.0,0.0
UAcc,156923430839865,1684633797649,1.6531414,5.348856,8.001898,0.0,0.0,0.0
UAcc,156923432803407,1684633797651,1.5669997,5.358427,8.011469,0.0,0.0,0.0
UAcc,156923435794865,1684633797654,1.4904294,5.3536415,7.9372916,0.0,0.0,0.0
UAcc,156923439231584,1684633797657,1.4306089,5.3273206,7.9013996,0.0,0.0,0.0
UAcc,156923440530647,1684633797659,1.3731811,5.308178,7.858329,0.0,0.0,0.0
UAcc,156923443132001,1684633797661,1.3875381,5.2435718,7.8367934,0.0,0.0,0.0
UAcc,156923445252365,1684633797663,1.3947165,5.2316074,7.8320074,0.0,0.0,0.0
UAcc,156923447634709,1684633797666,1.4521443,5.200501,7.8200436,0.0,0.0,0.0
UAcc,156923450403667,1684633797669,1.5071791,5.1646085,7.8774714,0.0,0.0,0.0
UAcc,156923452937574,1684633797671,1.5981064,5.145466,7.9516487,0.0,0.0,0.0
UAcc,156923455426063,1684633797674,1.6722839,5.1143594,8.035398,0.0,0.0,0.0
UAcc,156923459353772,1684633797678,1.7632111,5.119145,8.159824,0.0,0.0,0.0
UAcc,156923460233928,1684633797678,1.8086748,5.1478586,8.236395,0.0,0.0,0.0
UAcc,156923463050542,1684633797681,1.8708882,5.109574,8.327322,0.0,0.0,0.0
UAcc,156923466980334,1684633797685,1.899602,5.0952168,8.389535,0.0,0.0,0.0
UAcc,156923467485074,1684633797686,1.9402801,5.076074,8.42782,0.0,0.0,0.0
UAcc,156923470081844,1684633797688,1.9785652,5.0162535,8.46132,0.0,0.0,0.0
UAcc,156923472161740,1684633797690,2.0240288,4.9899325,8.497212,0.0,0.0,0.0
UAcc,156923474963772,1684633797693,2.0336,4.930112,8.501998,0.0,0.0,0.0
UAcc,156923477119449,1684633797695,2.0527427,4.903791,8.501998,0.0,0.0,0.0
UAcc,156923479865230,1684633797698,2.0431714,4.870291,8.504391,0.0,0.0,0.0
UAcc,156923483056792,1684633797701,2.0479572,4.8678985,8.504391,0.0,0.0,0.0
UAcc,156923484826740,1684633797703,2.0551355,4.870291,8.528319,0.0,0.0,0.0
UAcc,156923486974709,1684633797705,2.0575283,4.8822556,8.530712,0.0,0.0,0.0
UAcc,156923489967053,1684633797708,2.0144575,4.889434,8.499605,0.0,0.0,0.0
UAcc,156923492101792,1684633797710,1.9689939,4.9396834,8.442178,0.0,0.0,0.0
UAcc,156923494722001,1684633797713,1.9163518,4.982754,8.391928,0.0,0.0,0.0
UAcc,156923497136376,1684633797715,1.899602,5.0234323,8.348857,0.0,0.0,0.0
UAcc,156923499807782,1684633797718,1.8373886,5.0449677,8.289037,0.0,0.0,0.0
UAcc,156923501914865,1684633797720,1.779961,5.0808597,8.219645,0.0,0.0,0.0
UAcc,156923505302522,1684633797723,1.751247,5.109574,8.155039,0.0,0.0,0.0
UAcc,156923507182261,1684633797725,1.6651055,5.169394,8.1071825,0.0,0.0,0.0
UAcc,156923509973459,1684633797728,1.6004993,5.214858,8.035398,0.0,0.0,0.0
UAcc,156923511846011,1684633797730,1.5335002,5.234,7.975577,0.0,0.0,0.0
UAcc,156923514810907,1684633797733,1.4569299,5.2675,7.9133635,0.0,0.0,0.0
UAcc,156923517806636,1684633797736,1.4401802,5.25075,7.8607216,0.0,0.0,0.0
UAcc,156923519560803,1684633797738,1.4090735,5.2890353,7.817651,0.0,0.0,0.0
UAcc,156923521798511,1684633797740,1.361217,5.2962136,7.786544,0.0,0.0,0.0
UAcc,156923524597886,1684633797743,1.3660027,5.308178,7.772187,0.0,0.0,0.0
UAcc,156923526769501,1684633797745,1.3516457,5.3129635,7.79133,0.0,0.0,0.0
UAcc,156923529667990,1684633797748,1.3420744,5.3129635,7.8056865,0.0,0.0,0.0
UAcc,156923532304449,1684633797750,1.3636098,5.2962136,7.8296146,0.0,0.0,0.0
UAcc,156923534586115,1684633797753,1.3995022,5.3009996,7.865507,0.0,0.0,0.0
UAcc,156923536605334,1684633797755,1.4377873,5.2794642,7.891828,0.0,0.0,0.0
UAcc,156923539324240,1684633797757,1.468894,5.241179,7.9372916,0.0,0.0,0.0
UAcc,156923541752313,1684633797760,1.5478572,5.2220364,7.975577,0.0,0.0,0.0
UAcc,156923544191272,1684633797762,1.5837495,5.2076793,8.021041,0.0,0.0,0.0
UAcc,156923547273719,1684633797765,1.6387844,5.1670012,8.109575,0.0,0.0,0.0
UAcc,156923549946324,1684633797768,1.7057835,5.1239305,8.19811,0.0,0.0,0.0
UAcc,156923551442574,1684633797770,1.739283,5.0880384,8.2914295,0.0,0.0,0.0
UAcc,156923554425282,1684633797773,1.751247,5.066503,8.375178,0.0,0.0,0.0
UAcc,156923556607209,1684633797775,1.765604,5.037789,8.454142,0.0,0.0,0.0
UAcc,156923559587626,1684633797778,1.765604,5.037789,8.530712,0.0,0.0,0.0
UAcc,156923561263407,1684633797779,1.7895322,4.994718,8.595318,0.0,0.0,0.0
UAcc,156923563913147,1684633797782,1.7440686,4.977968,8.628818,0.0,0.0,0.0
UAcc,156923566446792,1684633797785,1.739283,4.98754,8.662317,0.0,0.0,0.0
UAcc,156923569149553,1684633797787,1.7847466,4.944469,8.681459,0.0,0.0,0.0
UAcc,156923571408876,1684633797790,1.779961,4.913362,8.69821,0.0,0.0,0.0
UAcc,156923573943928,1684633797792,1.7703897,4.918148,8.69821,0.0,0.0,0.0
UAcc,156923576187469,1684633797794,1.7464614,4.9109693,8.719745,0.0,0.0,0.0
UAcc,156923579498407,1684633797798,1.7033906,4.9253263,8.738888,0.0,0.0,0.0
UAcc,156923581736219,1684633797800,1.7105691,4.961219,8.762815,0.0,0.0,0.0
UAcc,156923584017522,1684633797802,1.698605,4.9660044,8.774779,0.0,0.0,0.0
UAcc,156923586094240,1684633797804,1.7009978,4.9755754,8.789137,0.0,0.0,0.0
UAcc,156923590368824,1684633797809,1.698605,5.0066824,8.8034935,0.0,0.0,0.0
UAcc,156923591442522,1684633797810,1.7416757,5.0186462,8.781959,0.0,0.0,0.0
UAcc,156923593578147,1684633797812,1.7488543,5.001897,8.772387,0.0,0.0,0.0
UAcc,156923596255334,1684633797814,1.7416757,5.0042896,8.784351,0.0,0.0,0.0
UAcc,156923599068459,1684633797817,1.7632111,5.0234323,8.784351,0.0,0.0,0.0
UAcc,156923600914553,1684633797819,1.7895322,4.997111,8.786744,0.0,0.0,0.0
UAcc,156923603278251,1684633797821,1.8134605,5.021039,8.786744,0.0,0.0,0.0
UAcc,156923605773563,1684633797824,1.7991035,5.0306106,8.781959,0.0,0.0,0.0
UAcc,156923609483251,1684633797828,1.8182461,5.0330033,8.755637,0.0,0.0,0.0
UAcc,156923610650334,1684633797829,1.8326031,4.985147,8.717352,0.0,0.0,0.0
UAcc,156923613329709,1684633797832,1.84696,4.985147,8.683852,0.0,0.0,0.0
UAcc,156923615748667,1684633797834,1.8517456,4.985147,8.6192465,0.0,0.0,0.0
UAcc,156923619413876,1684633797838,1.8493528,4.982754,8.583354,0.0,0.0,0.0
UAcc,156923620627001,1684633797839,1.8900307,4.961219,8.511569,0.0,0.0,0.0
UAcc,156923623295230,1684633797841,1.9211375,4.9731827,8.458927,0.0,0.0,0.0
UAcc,156923625538876,1684633797844,1.9713868,4.9660044,8.415856,0.0,0.0,0.0
UAcc,156923629295803,1684633797847,1.9761724,4.9660044,8.372786,0.0,0.0,0.0
UAcc,156923631079032,1684633797849,2.0024934,4.9995036,8.317751,0.0,0.0,0.0
UAcc,156923633135907,1684633797851,2.009672,5.009075,8.293822,0.0,0.0,0.0
UAcc,156923635484136,1684633797854,2.0479572,4.985147,8.262715,0.0,0.0,0.0
UAcc,156923639024709,1684633797857,2.0359929,4.985147,8.24118,0.0,0.0,0.0
UAcc,156923640410386,1684633797859,2.0407786,5.009075,8.24118,0.0,0.0,0.0
UAcc,156923643204084,1684633797861,2.062314,5.0234323,8.222037,0.0,0.0,0.0
UAcc,156923645559188,1684633797864,2.088635,4.985147,8.214859,0.0,0.0,0.0
UAcc,156923649789969,1684633797868,2.079064,4.98754,8.193324,0.0,0.0,0.0
UAcc,156923650292522,1684633797868,2.062314,4.98754,8.188539,0.0,0.0,0.0
UAcc,156923654777469,1684633797873,2.0479572,4.9755754,8.155039,0.0,0.0,0.0
UAcc,156923655721792,1684633797874,2.079064,4.994718,8.121539,0.0,0.0,0.0
UAcc,156923658802574,1684633797877,2.0838494,4.961219,8.126325,0.0,0.0,0.0
UAcc,156923662060699,1684633797880,2.102992,4.944469,8.10479,0.0,0.0,0.0
UAcc,156923663168772,1684633797881,2.1053848,4.9253263,8.09761,0.0,0.0,0.0
UAcc,156923665248042,1684633797883,2.102992,4.9325047,8.092825,0.0,0.0,0.0
UAcc,156923667829657,1684633797886,2.1053848,4.956433,8.078468,0.0,0.0,0.0
UAcc,156923670235074,1684633797888,2.1005993,4.9660044,8.083254,0.0,0.0,0.0
UAcc,156923673502938,1684633797892,2.088635,4.9755754,8.126325,0.0,0.0,0.0
UAcc,156923675539709,1684633797894,2.0527427,5.0234323,8.16461,0.0,0.0,0.0
UAcc,156923678174969,1684633797896,2.0527427,5.028218,8.193324,0.0,0.0,0.0
UAcc,156923680147521,1684633797898,2.0527427,5.0545387,8.210073,0.0,0.0,0.0
UAcc,156923683447365,1684633797902,2.0383859,5.06411,8.219645,0.0,0.0,0.0
UAcc,156923685547782,1684633797904,1.9785652,5.104788,8.2507515,0.0,0.0,0.0
UAcc,156923687990907,1684633797906,1.9713868,5.1119666,8.265108,0.0,0.0,0.0
UAcc,156923690048251,1684633797908,1.9570298,5.116752,8.296215,0.0,0.0,0.0
UAcc,156923692712626,1684633797911,1.9163518,5.1406803,8.296215,0.0,0.0,0.0
UAcc,156923694800490,1684633797913,1.901995,5.1526446,8.301001,0.0,0.0,0.0
UAcc,156923697636688,1684633797916,1.9043877,5.145466,8.317751,0.0,0.0,0.0
UAcc,156923699854865,1684633797918,1.9043877,5.1478586,8.305786,0.0,0.0,0.0
UAcc,156923702562053,1684633797921,1.8828523,5.17418,8.296215,0.0,0.0,0.0
UAcc,156923704716844,1684633797923,1.8780667,5.1789656,8.267501,0.0,0.0,0.0
UAcc,156923707063094,1684633797925,1.8948164,5.1550374,8.231609,0.0,0.0,0.0
UAcc,156923712255438,1684633797930,1.9259231,5.1478586,8.234002,0.0,0.0,0.0
UAcc,156923712301011,1684633797930,1.9785652,5.15743,8.19811,0.0,0.0,0.0
UAcc,156923715028407,1684633797933,2.0240288,5.143073,8.200502,0.0,0.0,0.0
UAcc,156923717283563,1684633797935,2.076671,5.1215377,8.222037,0.0,0.0,0.0
UAcc,156923719561584,1684633797938,2.0982063,5.076074,8.253144,0.0,0.0,0.0
UAcc,156923723118303,1684633797941,2.088635,5.0712886,8.293822,0.0,0.0,0.0
UAcc,156923724486063,1684633797943,2.1269202,5.0808597,8.336893,0.0,0.0,0.0
UAcc,156923726890126,1684633797945,2.1340988,5.0425744,8.341679,0.0,0.0,0.0
UAcc,156923729398146,1684633797948,2.1508484,5.028218,8.372786,0.0,0.0,0.0
UAcc,156923732322782,1684633797950,2.0934207,5.009075,8.368,0.0,0.0,0.0
UAcc,156923734268511,1684633797952,2.1005993,4.9899325,8.3943205,0.0,0.0,0.0
UAcc,156923736936844,1684633797955,2.0694926,4.9348974,8.399107,0.0,0.0,0.0
UAcc,156923739167001,1684633797957,2.0455642,4.927719,8.466105,0.0,0.0,0.0
UAcc,156923741933980,1684633797960,2.0144575,4.9085765,8.482856,0.0,0.0,0.0
UAcc,156923744384396,1684633797963,2.0001006,4.9229336,8.533105,0.0,0.0,0.0
UAcc,156923746764292,1684633797965,1.9570298,4.927719,8.57139,0.0,0.0,0.0
UAcc,156923749298719,1684633797967,1.9091734,4.927719,8.614461,0.0,0.0,0.0
UAcc,156923752369188,1684633797971,1.901995,4.9588256,8.669496,0.0,0.0,0.0
UAcc,156923754502261,1684633797973,1.8493528,5.0042896,8.705388,0.0,0.0,0.0
UAcc,156923758703719,1684633797977,1.8158532,5.0473604,8.746066,0.0,0.0,0.0
UAcc,156923759194501,1684633797977,1.7584256,5.0593243,8.765208,0.0,0.0,0.0
UAcc,156923762383511,1684633797981,1.7273189,5.0808597,8.808279,0.0,0.0,0.0
UAcc,156923764116480,1684633797982,1.6746768,5.116752,8.836993,0.0,0.0,0.0
UAcc,156923766448928,1684633797985,1.6004993,5.135895,8.870493,0.0,0.0,0.0
UAcc,156923769315490,1684633797987,1.5669997,5.145466,8.892028,0.0,0.0,0.0
UAcc,156923771412209,1684633797990,1.5311074,5.131109,8.930313,0.0,0.0,0.0
UAcc,156923773867261,1684633797992,1.5023935,5.090431,8.935099,0.0,0.0,0.0
UAcc,156923776727678,1684633797995,1.5263218,5.0832524,8.96142,0.0,0.0,0.0
UAcc,156923779266376,1684633797997,1.5358931,5.049753,8.959027,0.0,0.0,0.0
UAcc,156923781313459,1684633797999,1.576571,5.0593243,8.94467,0.0,0.0,0.0
UAcc,156923783782105,1684633798002,1.5885352,5.0138607,8.949456,0.0,0.0,0.0
UAcc,156923786234657,1684633798004,1.6387844,5.0186462,8.949456,0.0,0.0,0.0
