GameRot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
GameRot,156927815439551,1684633802034,0.2838272,-0.14333327,-0.5085983,0.80014086
GameRot,156927820707312,1684633802039,0.2838393,-0.14351468,-0.51059747,0.7988298
GameRot,156927825550228,1684633802044,0.2838094,-0.14374435,-0.5125847,0.79752535
GameRot,156927830926478,1684633802049,0.28374496,-0.14402618,-0.5145538,0.7962284
GameRot,156927836426478,1684633802055,0.2836511,-0.14434718,-0.51651055,0.7949357
GameRot,156927840677676,1684633802059,0.28352144,-0.14471233,-0.5184549,0.79364884
GameRot,156927845143041,1684633802063,0.2833438,-0.14512008,-0.5203996,0.792364
GameRot,156927850602884,1684633802069,0.2831061,-0.14557095,-0.52234787,0.7910833
GameRot,156927855241947,1684633802073,0.28279635,-0.14605267,-0.52430415,0.7898101
GameRot,156927859894551,1684633802078,0.28241435,-0.14655368,-0.52626425,0.78854936
GameRot,156927865055489,1684633802083,0.2819548,-0.14706686,-0.5282295,0.78730327
GameRot,156927870595384,1684633802089,0.28142455,-0.14759128,-0.530186,0.78607875
GameRot,156927875045541,1684633802093,0.28082594,-0.14812832,-0.53213704,0.7848726
GameRot,156927879246218,1684633802097,0.280171,-0.14868344,-0.53408206,0.78367966
GameRot,156927884931322,1684633802103,0.2794804,-0.149247,-0.53601843,0.78249615
GameRot,156927889938041,1684633802108,0.27876905,-0.14982179,-0.53794587,0.78131646
GameRot,156927894626687,1684633802113,0.27805778,-0.15041596,-0.5398613,0.7801337
GameRot,156927902777937,1684633802121,0.2773585,-0.1510392,-0.54176235,0.7789435
GameRot,156927906355489,1684633802125,0.27668065,-0.1517045,-0.5436561,0.77773494
GameRot,156927909810437,1684633802128,0.2760292,-0.15242508,-0.54554117,0.7765045
GameRot,156927915197155,1684633802133,0.2754032,-0.15320538,-0.54742175,0.7752487
GameRot,156927920624134,1684633802139,0.27480984,-0.15404357,-0.5492891,0.7739713
GameRot,156927924348197,1684633802143,0.27424023,-0.1549345,-0.55114,0.7726787
GameRot,156927929841062,1684633802148,0.27368888,-0.15586604,-0.5529707,0.7713777
GameRot,156927939962572,1684633802158,0.27272302,-0.15759557,-0.55660576,0.76874954
GameRot,156927940050749,1684633802158,0.27255198,-0.15800962,-0.55646384,0.768828
GameRot,156927944624187,1684633802163,0.2720055,-0.15908054,-0.5581569,0.7675723
GameRot,156927951401843,1684633802170,0.2714569,-0.16011305,-0.5598184,0.76634085
GameRot,156927954578614,1684633802173,0.2708907,-0.16109191,-0.56144017,0.7651487
GameRot,156927961553093,1684633802180,0.2703042,-0.16199838,-0.56302494,0.76399946
GameRot,156927963929291,1684633802182,0.26970625,-0.16283014,-0.5645721,0.76289135
GameRot,156927970616791,1684633802189,0.26913732,-0.16357714,-0.56608796,0.7618084
GameRot,156927973921270,1684633802192,0.26860523,-0.16424863,-0.5675825,0.7607389
GameRot,156927981102416,1684633802199,0.26815325,-0.16484852,-0.5690661,0.7596595
GameRot,156927983573666,1684633802202,0.26781473,-0.1653896,-0.57054776,0.75854915
GameRot,156927989703978,1684633802208,0.26760018,-0.16587469,-0.57201433,0.75741357
GameRot,156927993573353,1684633802212,0.26750198,-0.16632132,-0.573467,0.75625086
GameRot,156928000385124,1684633802219,0.2675322,-0.16674468,-0.5748842,0.75507015
GameRot,156928003941947,1684633802222,0.26764467,-0.16719133,-0.57624906,0.7538902
GameRot,156928010305332,1684633802228,0.2678127,-0.16770527,-0.5775572,0.7527144
GameRot,156928015650384,1684633802234,0.26802015,-0.16831218,-0.5788001,0.75154954
GameRot,156928018416270,1684633802237,0.2682394,-0.16899785,-0.5799875,0.7504011
GameRot,156928022970645,1684633802241,0.2684379,-0.16973093,-0.58113956,0.7492725
GameRot,156928027742468,1684633802246,0.2686018,-0.17047618,-0.5822626,0.7481719
GameRot,156928033080749,1684633802251,0.26870453,-0.17119066,-0.5833657,0.74711186
GameRot,156928037936270,1684633802256,0.26873103,-0.17184728,-0.5844646,0.746092
GameRot,156928044418614,1684633802263,0.26864943,-0.17242004,-0.58556986,0.74512196
GameRot,156928049164030,1684633802267,0.26847476,-0.17289165,-0.58669287,0.74419165
GameRot,156928053097103,1684633802271,0.26820678,-0.17323282,-0.58784634,0.7432982
GameRot,156928057720280,1684633802276,0.26786053,-0.17344251,-0.58902246,0.74244255
GameRot,156928063756478,1684633802282,0.26747003,-0.17351064,-0.5902208,0.7416153
GameRot,156928068541999,1684633802287,0.26703507,-0.17343494,-0.59143084,0.7408253
GameRot,156928072634343,1684633802291,0.2665713,-0.17322169,-0.59265476,0.7400637
GameRot,156928080693197,1684633802299,0.2661116,-0.17290135,-0.5938715,0.7393284
GameRot,156928082628041,1684633802301,0.26566562,-0.17250097,-0.5950764,0.7386131
GameRot,156928087461791,1684633802306,0.26527417,-0.17208862,-0.59625787,0.7378968
GameRot,156928091858926,1684633802310,0.26493794,-0.17169714,-0.5974245,0.7371648
GameRot,156928096748301,1684633802315,0.26467225,-0.17136514,-0.59857935,0.73640025
GameRot,156928101672728,1684633802320,0.26449087,-0.17113368,-0.59972703,0.735585
GameRot,156928107654499,1684633802326,0.2643657,-0.1710194,-0.6008793,0.7347157
GameRot,156928111503457,1684633802330,0.264286,-0.17104818,-0.6020379,0.73378867
GameRot,156928116522468,1684633802335,0.26427236,-0.17122853,-0.60320985,0.7327884
GameRot,156928121421270,1684633802340,0.26432264,-0.17154633,-0.60440683,0.7317088
GameRot,156928127011009,1684633802345,0.26443842,-0.1719898,-0.60562885,0.73055154
GameRot,156928131205072,1684633802349,0.26459795,-0.1725391,-0.6068721,0.72933155
GameRot,156928136418353,1684633802355,0.26479247,-0.17314392,-0.6081296,0.728069
GameRot,156928141279291,1684633802359,0.26500908,-0.17377226,-0.60938454,0.72679013
GameRot,156928146299864,1684633802364,0.2652154,-0.17438427,-0.61062163,0.72552884
GameRot,156928151302572,1684633802369,0.26537126,-0.17495027,-0.61183774,0.72431004
GameRot,156928156389499,1684633802375,0.26544043,-0.17546996,-0.61302745,0.7231521
GameRot,156928161590801,1684633802380,0.26537284,-0.17593981,-0.61419547,0.7220709
GameRot,156928166384655,1684633802385,0.2651086,-0.17638993,-0.6153468,0.72107726
GameRot,156928171282520,1684633802389,0.26464245,-0.17679901,-0.61650157,0.7201613
GameRot,156928175981270,1684633802394,0.26400748,-0.17713861,-0.6176666,0.7193121
GameRot,156928181665697,1684633802400,0.26324725,-0.17737375,-0.61884886,0.7185162
GameRot,156928186001114,1684633802404,0.2623901,-0.17749973,-0.6200418,0.7177698
GameRot,156928190719968,1684633802409,0.26144722,-0.17752299,-0.621248,0.71706474
GameRot,156928196331374,1684633802415,0.26043606,-0.1774611,-0.6224713,0.71638685
GameRot,156928201482311,1684633802420,0.2593609,-0.17734057,-0.6237109,0.7157283
GameRot,156928206209082,1684633802424,0.25823596,-0.17718291,-0.62496907,0.71507627
GameRot,156928211777624,1684633802430,0.25709358,-0.17700815,-0.6262371,0.7144215
GameRot,156928215653718,1684633802434,0.25593957,-0.1768396,-0.62751913,0.7137523
GameRot,156928221713457,1684633802440,0.25480422,-0.17669016,-0.62881684,0.7130531
GameRot,156928226224343,1684633802444,0.2536991,-0.1765926,-0.63013005,0.71231174
GameRot,156928230562936,1684633802449,0.25265643,-0.1765814,-0.63145894,0.7115078
GameRot,156928236394343,1684633802455,0.2516763,-0.1766918,-0.63280535,0.710631
GameRot,156928241024916,1684633802459,0.2507801,-0.17692803,-0.6341815,0.7096616
GameRot,156928245715176,1684633802464,0.24996997,-0.17731293,-0.63558495,0.70859504
GameRot,156928251206166,1684633802469,0.24924879,-0.17784187,-0.63701236,0.7074338
GameRot,156928255143405,1684633802473,0.24863212,-0.17849901,-0.6384579,0.70618105
GameRot,156928260153405,1684633802478,0.24810487,-0.17925951,-0.63991094,0.70485735
GameRot,156928265045853,1684633802483,0.2476656,-0.18011248,-0.6413515,0.7034838
GameRot,156928270086218,1684633802488,0.24728908,-0.18103361,-0.6427701,0.7020837
GameRot,156928274619447,1684633802493,0.24696359,-0.18199825,-0.6441567,0.7006767
GameRot,156928279938353,1684633802498,0.2466723,-0.18299158,-0.6455135,0.6992705
GameRot,156928285108718,1684633802503,0.24638945,-0.18398142,-0.6468418,0.6978816
GameRot,156928289611634,1684633802508,0.2460907,-0.18492739,-0.64815664,0.6965158
