GameRot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
GameRot,165466244838043,1684642340463,0.013248157,0.004161285,0.70781887,0.70625746
GameRot,165466250698095,1684642340469,0.013388913,0.004483546,0.7078256,0.70624614
GameRot,165466265710543,1684642340484,0.013618479,0.0044601364,0.70782655,0.70624095
GameRot,165466266416376,1684642340485,0.014117256,0.0040168827,0.70784974,0.7062105
GameRot,165466282243459,1684642340500,0.014793452,0.0034384115,0.7078781,0.7061713
GameRot,165466282255282,1684642340500,0.015284676,0.0030829883,0.70789194,0.7061486
GameRot,165466283004553,1684642340501,0.015521303,0.0031659284,0.7078906,0.7061444
GameRot,165466283145334,1684642340501,0.015583976,0.0036862728,0.7078812,0.70615
GameRot,165466284764293,1684642340503,0.015531757,0.004478721,0.7078601,0.70616764
GameRot,165466289705647,1684642340508,0.015484981,0.005243348,0.7078386,0.706185
GameRot,165466294138928,1684642340512,0.015719775,0.005625522,0.7078256,0.7061899
GameRot,165466299358772,1684642340518,0.016322464,0.0054524965,0.7078144,0.7061888
GameRot,165466304321689,1684642340522,0.017048521,0.0049028457,0.7077934,0.7061967
GameRot,165466309191532,1684642340527,0.017625604,0.0043326947,0.7077585,0.7062213
GameRot,165466313860074,1684642340532,0.017938187,0.004060013,0.70772123,0.70625234
GameRot,165466318985491,1684642340537,0.017934998,0.004241688,0.70768803,0.7062847
GameRot,165466323969241,1684642340542,0.01766905,0.004882464,0.70766395,0.70631135
GameRot,165466329337418,1684642340548,0.017322771,0.005717883,0.70765287,0.70632476
GameRot,165466334000803,1684642340552,0.017087616,0.0064205574,0.70765615,0.7063212
GameRot,165466339920178,1684642340558,0.017058479,0.0067454115,0.70765936,0.7063156
GameRot,165466344115178,1684642340562,0.01727771,0.0066003106,0.7076622,0.70630884
GameRot,165466352408407,1684642340571,0.01772215,0.006096208,0.7076722,0.70629233
GameRot,165466354387105,1684642340573,0.018223992,0.005532882,0.7076914,0.706265
GameRot,165466359626116,1684642340578,0.018662574,0.0051868237,0.7077119,0.7062356
GameRot,165466364372678,1684642340583,0.019008107,0.0051870747,0.70773584,0.7062024
GameRot,165466369571011,1684642340588,0.019244619,0.005538854,0.70774597,0.7061832
GameRot,165466375837105,1684642340594,0.019239325,0.00609506,0.707734,0.70619065
GameRot,165466382834188,1684642340601,0.019193089,0.0066384063,0.7077236,0.7061975
GameRot,165466383556272,1684642340602,0.019236142,0.0069391527,0.7077098,0.70620733
GameRot,165466389451480,1684642340608,0.019432923,0.0069002057,0.70769894,0.7062131
GameRot,165466393620491,1684642340612,0.019729257,0.006595644,0.70769083,0.7062159
GameRot,165466399347574,1684642340618,0.020042177,0.006198716,0.70768356,0.70621806
GameRot,165466403564293,1684642340622,0.020284504,0.005875921,0.7076728,0.7062246
GameRot,165466409610282,1684642340628,0.020400515,0.0057403482,0.7076543,0.70624095
GameRot,165466412898147,1684642340631,0.02039299,0.0058402955,0.7076297,0.70626503
GameRot,165466419715699,1684642340638,0.020314604,0.006122007,0.70760626,0.7062884
GameRot,165466423085074,1684642340641,0.020232115,0.006471236,0.70758903,0.70630485
GameRot,165466429609501,1684642340648,0.020196473,0.006769713,0.70757115,0.706321
GameRot,165466433786220,1684642340652,0.0202695,0.006892416,0.7075537,0.7063352
GameRot,165466439667261,1684642340658,0.02045272,0.006799457,0.7075347,0.7063499
GameRot,165466442704918,1684642340661,0.020684313,0.006566221,0.70751375,0.7063663
GameRot,165466448917053,1684642340667,0.020901794,0.0063088657,0.70748985,0.70638615
GameRot,165466452484032,1684642340671,0.021079633,0.0061404086,0.7074696,0.7064027
GameRot,165466457333928,1684642340676,0.021184353,0.006110292,0.7074568,0.70641255
GameRot,165466462581741,1684642340681,0.021212855,0.006224759,0.7074468,0.7064207
GameRot,165466467828095,1684642340686,0.021221502,0.0064306525,0.70743877,0.70642674
GameRot,165466472575855,1684642340691,0.021233676,0.0066587282,0.70742846,0.7064346
GameRot,165466477168668,1684642340695,0.021275418,0.0068230983,0.70741653,0.7064437
GameRot,165466482364345,1684642340701,0.021404196,0.006867245,0.70741045,0.70644546
GameRot,165466487394032,1684642340706,0.021602223,0.006809739,0.70741177,0.7064387
GameRot,165466492219188,1684642340710,0.02180942,0.0067092683,0.70740664,0.7064384
GameRot,165466497456063,1684642340716,0.021991843,0.0066305846,0.7074016,0.7064386
GameRot,165466502364709,1684642340721,0.022150042,0.006595105,0.7073943,0.7064412
GameRot,165466507150230,1684642340725,0.022282956,0.00661426,0.7073847,0.7064465
GameRot,165466512142418,1684642340730,0.022394305,0.0066768713,0.7073818,0.7064453
GameRot,165466517123251,1684642340735,0.022514444,0.0067545935,0.70736784,0.7064547
GameRot,165466522155282,1684642340740,0.022651292,0.006829036,0.7073492,0.7064682
GameRot,165466527913720,1684642340746,0.022789776,0.0068909507,0.7073301,0.70648235
GameRot,165466532281845,1684642340750,0.022896787,0.0069525084,0.7073038,0.7065045
GameRot,165466536665178,1684642340755,0.022972263,0.0070044626,0.70727545,0.70653003
GameRot,165466541555855,1684642340760,0.023013325,0.0070520467,0.7072501,0.7065536
GameRot,165466546712209,1684642340765,0.023035109,0.0070774583,0.70722306,0.7065797
GameRot,165466551815230,1684642340770,0.023056354,0.0070898402,0.7071933,0.7066086
GameRot,165466556338928,1684642340775,0.023095965,0.007082297,0.70716953,0.7066312
GameRot,165466561267001,1684642340779,0.023144493,0.007081596,0.7071473,0.7066519
GameRot,165466566292886,1684642340784,0.02317389,0.007105718,0.70712394,0.7066741
GameRot,165466571104136,1684642340789,0.023202145,0.007161605,0.7070999,0.7066966
GameRot,165466576163303,1684642340794,0.023237485,0.007226558,0.7070741,0.7067206
GameRot,165466582957157,1684642340801,0.023289843,0.0072843498,0.7070465,0.70674586
GameRot,165466585945699,1684642340804,0.02336656,0.007303221,0.7070188,0.7067709
GameRot,165466590929136,1684642340809,0.023482354,0.0072881705,0.70699036,0.7067957
GameRot,165466595901845,1684642340814,0.023607245,0.0072631147,0.70695716,0.70682496
GameRot,165466600862626,1684642340819,0.023710849,0.007256059,0.7069169,0.7068618
GameRot,165466606575334,1684642340825,0.023786586,0.007283792,0.7068755,0.7069004
GameRot,165466610574240,1684642340829,0.0238427,0.0073417006,0.70683086,0.70694256
GameRot,165466616118772,1684642340834,0.02388078,0.007420857,0.7067855,0.70698583
GameRot,165466620646636,1684642340839,0.023920031,0.007498123,0.7067394,0.70702976
GameRot,165466625216272,1684642340843,0.023988038,0.007538969,0.7066933,0.7070731
GameRot,165466630186011,1684642340848,0.024068397,0.007560927,0.7066447,0.70711863
GameRot,165466635197418,1684642340853,0.024125552,0.00757515,0.7065936,0.7071677
GameRot,165466640237626,1684642340858,0.02416223,0.007594735,0.7065425,0.7072172
GameRot,165466645109084,1684642340863,0.02418202,0.007635825,0.7064912,0.7072674
GameRot,165466649964293,1684642340868,0.024166184,0.0076948646,0.7064395,0.7073189
GameRot,165466654801897,1684642340873,0.024144957,0.0077618365,0.7063904,0.70736796
GameRot,165466659956897,1684642340878,0.024142835,0.0078062117,0.706347,0.7074109
GameRot,165466664866845,1684642340883,0.024159301,0.007841274,0.70630234,0.7074545
GameRot,165466670440855,1684642340889,0.024180023,0.007862543,0.70626116,0.7074947
GameRot,165466676291897,1684642340894,0.024205295,0.007873797,0.70621973,0.707535
GameRot,165466679800751,1684642340898,0.02422856,0.007895179,0.70617855,0.70757514
GameRot,165466686372574,1684642340905,0.024259642,0.007916614,0.7061364,0.70761585
GameRot,165466689725490,1684642340908,0.024291286,0.007943367,0.7060991,0.70765173
GameRot,165466698405595,1684642340917,0.024331462,0.007985646,0.70601934,0.7077294
GameRot,165466700391949,1684642340919,0.024372866,0.008022067,0.70601785,0.70772904
GameRot,165466704929449,1684642340923,0.02442577,0.008063803,0.70597506,0.7077695
GameRot,165466709658355,1684642340928,0.024483126,0.008097012,0.7059317,0.70781034
GameRot,165466714551011,1684642340933,0.024536883,0.008140694,0.70588595,0.70785356
GameRot,165466719504032,1684642340938,0.024579486,0.008180567,0.70583797,0.7078995
GameRot,165466725121272,1684642340943,0.024622513,0.008212272,0.7057903,0.70794517
GameRot,165466729497418,1684642340948,0.024655472,0.00825057,0.70573866,0.70799506
GameRot,165466734128355,1684642340952,0.024689656,0.0082800295,0.70568436,0.7080477
GameRot,165466739264293,1684642340957,0.024735488,0.008307792,0.70562863,0.7081012
GameRot,165466744429553,1684642340963,0.02478121,0.00834384,0.7055701,0.70815754
GameRot,165466751699084,1684642340970,0.024826348,0.008379305,0.70550805,0.70821744
GameRot,165466754783303,1684642340973,0.02486204,0.008416764,0.7054465,0.70827705
GameRot,165466759628615,1684642340978,0.024923408,0.008470298,0.7053834,0.708337
GameRot,165466763942522,1684642340982,0.024974003,0.008522817,0.7053148,0.70840293
GameRot,165466770011168,1684642340988,0.025027053,0.008573873,0.7052464,0.7084686
GameRot,165466774422261,1684642340993,0.025078923,0.00862712,0.7051788,0.7085333
GameRot,165466783996532,1684642341002,0.025108902,0.008707545,0.7051115,0.7085983
GameRot,165466784742313,1684642341003,0.025113028,0.008813061,0.7050455,0.7086625
GameRot,165466790796740,1684642341009,0.025111442,0.008922097,0.70498025,0.7087261
GameRot,165466793783667,1684642341012,0.025126714,0.009039222,0.70491827,0.7087857
GameRot,165466799467626,1684642341018,0.02517196,0.009100992,0.70485693,0.70884436
GameRot,165466803672678,1684642341022,0.025242714,0.009115616,0.7047937,0.7089045
GameRot,165466809871428,1684642341028,0.02533643,0.009093912,0.7047329,0.70896184
GameRot,165466813678459,1684642341032,0.025436968,0.0090990225,0.7046705,0.7090202
GameRot,165466819479345,1684642341038,0.025520993,0.009160638,0.70460767,0.70907885
GameRot,165466823296897,1684642341041,0.025590276,0.009284471,0.70454466,0.7091374
GameRot,165466829726115,1684642341048,0.02564243,0.009445267,0.7044787,0.7091989
GameRot,165466833187157,1684642341051,0.025704108,0.009627282,0.70441103,0.7092614
GameRot,165466840537105,1684642341059,0.02579705,0.009773887,0.7043454,0.7093212
GameRot,165466843785699,1684642341062,0.025918823,0.009840969,0.7042783,0.7093825
GameRot,165466850712261,1684642341069,0.026083663,0.009829375,0.704211,0.7094434
GameRot,165466853655803,1684642341072,0.026273437,0.009770032,0.70414215,0.7095055
GameRot,165466860916324,1684642341079,0.026452275,0.009702311,0.70407146,0.70956993
GameRot,165466863126011,1684642341081,0.026598172,0.009693937,0.70399743,0.7096381
GameRot,165466871184240,1684642341089,0.02671987,0.0097636925,0.70392025,0.7097091
GameRot,165466873765386,1684642341092,0.026825171,0.00989484,0.703841,0.7097819
GameRot,165466880478615,1684642341099,0.026924599,0.010058874,0.70376045,0.70985574
GameRot,165466883252053,1684642341101,0.027055291,0.010197351,0.70367974,0.7099288
GameRot,165466887487990,1684642341106,0.027214134,0.0102897035,0.70359737,0.710003
GameRot,165466892824136,1684642341111,0.027413605,0.010318852,0.7035128,0.7100788
GameRot,165466897871115,1684642341116,0.02763509,0.0102785835,0.7034278,0.71015495
GameRot,165466902730126,1684642341121,0.027882507,0.010223137,0.70333964,0.71023333
GameRot,165466907383563,1684642341126,0.02812701,0.010181641,0.7032492,0.7103138
GameRot,165466913730386,1684642341132,0.028349483,0.010185852,0.70315754,0.71039563
GameRot,165466918743928,1684642341137,0.028546473,0.010264827,0.7030658,0.7104775
GameRot,165466922310855,1684642341140,0.0287412,0.0104038585,0.7029723,0.71056014
GameRot,165466926907938,1684642341145,0.028922912,0.010566059,0.70287853,0.7106431
GameRot,165466932234136,1684642341150,0.02911659,0.010698394,0.70278484,0.71072584
GameRot,165466937078147,1684642341155,0.02933083,0.0107565345,0.7026876,0.71081233
GameRot,165466942953147,1684642341161,0.029598983,0.010736126,0.70259446,0.7108936
GameRot,165466947007626,1684642341165,0.02989872,0.010638483,0.7024997,0.7109762
GameRot,165466961575126,1684642341180,0.030211946,0.010554651,0.7023995,0.71106315
GameRot,165466961892574,1684642341180,0.030497793,0.010535974,0.7023011,0.71114844
GameRot,165466962408511,1684642341181,0.030733988,0.010614577,0.70220023,0.7112367
GameRot,165466966990074,1684642341185,0.030941084,0.010793311,0.702098,0.71132594
GameRot,165466971937417,1684642341190,0.031113015,0.011020224,0.7019959,0.7114157
GameRot,165466977040126,1684642341195,0.03129785,0.011223124,0.7018918,0.71150714
GameRot,165466985303199,1684642341203,0.03153547,0.011313436,0.7017867,0.71159893
GameRot,165466987437365,1684642341206,0.031864,0.0112655405,0.70167905,0.7116911
GameRot,165466991853303,1684642341210,0.032244693,0.011105278,0.70156765,0.7117864
GameRot,165466998300542,1684642341216,0.03262117,0.0109665105,0.7014478,0.71188945
GameRot,165467002273876,1684642341220,0.03295251,0.010912351,0.7013282,0.7119928
GameRot,165467006731584,1684642341225,0.03321472,0.010954702,0.7012036,0.7121028
GameRot,165467011054032,1684642341229,0.033389565,0.011116999,0.70107406,0.71221954
GameRot,165467016844553,1684642341235,0.033541948,0.01131196,0.70094556,0.7123358
GameRot,165467021234865,1684642341239,0.033721518,0.011454653,0.7008142,0.7124543
GameRot,165467026690803,1684642341245,0.033983424,0.0114737395,0.700682,0.7125716
GameRot,165467031576584,1684642341250,0.034315977,0.011385778,0.7005472,0.7126896
GameRot,165467036127626,1684642341254,0.03464556,0.011276068,0.7004074,0.7128128
GameRot,165467040881011,1684642341259,0.034931935,0.011212961,0.70026255,0.71294206
GameRot,165467045962261,1684642341264,0.035167877,0.011215222,0.7001202,0.7130702
GameRot,165467050805282,1684642341269,0.035341475,0.011276305,0.699971,0.7132071
GameRot,165467055791011,1684642341274,0.03550148,0.011356819,0.6998242,0.71334195
GameRot,165467060785594,1684642341279,0.03571815,0.011370845,0.69968057,0.71347183
GameRot,165467065758980,1684642341284,0.03598326,0.011297439,0.6995368,0.71360064
GameRot,165467071173563,1684642341289,0.036249064,0.011194841,0.69939107,0.71373165
GameRot,165467075535959,1684642341294,0.03649104,0.011134977,0.6992402,0.713868
GameRot,165467080954501,1684642341299,0.036672123,0.0111478055,0.69908917,0.7140065
GameRot,165467085914188,1684642341304,0.0367529,0.011251848,0.6989375,0.7141491
GameRot,165467090092105,1684642341308,0.03678116,0.011384718,0.6987925,0.7142874
GameRot,165467095291584,1684642341313,0.03685043,0.011480867,0.6986545,0.7144174
GameRot,165467100486376,1684642341319,0.03698131,0.011477648,0.69851565,0.7145464
GameRot,165467105288719,1684642341323,0.037157178,0.011334867,0.69837534,0.71467674
GameRot,165467111552209,1684642341330,0.037351675,0.011146305,0.69823176,0.7148098
GameRot,165467114983459,1684642341333,0.037535917,0.011001836,0.698088,0.7149428
GameRot,165467121192001,1684642341339,0.037625365,0.01097321,0.69794405,0.71507907
GameRot,165467124878459,1684642341343,0.037628938,0.011061453,0.6978001,0.71521795
GameRot,165467129789449,1684642341348,0.03763668,0.011189557,0.6976582,0.7153541
GameRot,165467134840126,1684642341353,0.03767409,0.011280003,0.6975204,0.715485
GameRot,165467139621376,1684642341358,0.037750684,0.011310793,0.6973763,0.7156209
GameRot,165467144366949,1684642341363,0.037902497,0.011271548,0.69723165,0.7157545
GameRot,165467152984605,1684642341371,0.038070835,0.011178413,0.6970867,0.71588814
GameRot,165467156234657,1684642341374,0.038216103,0.011097725,0.69692916,0.716035
GameRot,165467159529240,1684642341378,0.038317084,0.010992456,0.69677246,0.7161838
GameRot,165467164578615,1684642341383,0.0384402,0.01086794,0.6966143,0.7163329
GameRot,165467169463459,1684642341388,0.03859853,0.01076891,0.6964529,0.71648276
GameRot,165467174100699,1684642341392,0.038725067,0.010712818,0.69628507,0.7166399
GameRot,165467183206376,1684642341401,0.03878536,0.010725158,0.69611275,0.71680385
