UncalGyro,elapsedRealtimeNanos,utcTimeMillis,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
UGys,165465755568147,1684642339974,-0.006413896,-0.009773556,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465759392470,1684642339978,-0.006413896,-0.010384403,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465760187105,1684642339978,-0.0076355906,-0.010384403,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465762754605,1684642339981,-0.0076355906,-0.01099525,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465765332053,1684642339984,-0.008246438,-0.01099525,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465768692991,1684642339987,-0.008857286,-0.01099525,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465769948928,1684642339988,-0.006413896,-0.01099525,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465772513824,1684642339991,-0.008246438,-0.009773556,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465776500282,1684642339995,-0.01007898,-0.008551862,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465780608980,1684642339999,-0.006413896,-0.007330167,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465780761637,1684642339999,-0.005803049,-0.007941014,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465782352001,1684642340001,-0.0076355906,-0.011606098,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465784939970,1684642340003,-0.0076355906,-0.009162709,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465788592210,1684642340007,-0.005803049,-0.010384403,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465790279293,1684642340008,-0.006413896,-0.01343864,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465792280855,1684642340010,-0.0051922016,-0.012216945,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465794821845,1684642340013,-0.006413896,-0.011606098,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465797259345,1684642340015,-0.0070247436,-0.01343864,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465800533199,1684642340019,-0.0070247436,-0.01343864,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465802129189,1684642340020,-0.006413896,-0.012827792,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465804860491,1684642340023,-0.005803049,-0.014049487,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465807470022,1684642340026,-0.0051922016,-0.011606098,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465809769085,1684642340028,-0.005803049,-0.010384403,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465812132053,1684642340030,-0.0070247436,-0.01099525,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465814800335,1684642340033,-0.005803049,-0.011606098,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465818448824,1684642340037,-0.005803049,-0.01099525,-0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465819625595,1684642340038,-0.005803049,-0.010384403,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465822326689,1684642340041,-0.006413896,-0.009773556,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465824729501,1684642340043,-0.0051922016,-0.012216945,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465827605335,1684642340046,-0.0051922016,-0.01343864,-0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465829876376,1684642340048,-0.0051922016,-0.015271181,-0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465832008772,1684642340050,-0.0051922016,-0.014049487,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465834571272,1684642340053,-0.005803049,-0.014049487,-0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465837629657,1684642340056,-0.005803049,-0.011606098,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465839274918,1684642340057,-0.0045813546,-0.01099525,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465841908303,1684642340060,-0.00335966,-0.01343864,-0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465844252782,1684642340062,-0.003970507,-0.00671932,-0.004275931,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465846724866,1684642340065,-0.00335966,-0.007941014,-0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465849613251,1684642340068,-0.0015271181,-0.010384403,-0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465851556689,1684642340070,-0.0021379655,-0.010384403,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465855001480,1684642340073,-0.0015271181,-0.014660334,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465856756220,1684642340075,-9.162709E-4,-0.017103724,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465859388355,1684642340078,-3.0542363E-4,-0.017103724,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465861558095,1684642340080,-0.0015271181,-0.02015796,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465863943199,1684642340082,-0.0015271181,-0.017714571,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465867048980,1684642340085,-0.00335966,-0.017103724,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465868848303,1684642340087,-0.00335966,-0.018325418,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465871522678,1684642340090,-0.00335966,-0.018325418,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465874091116,1684642340092,3.0542363E-4,-0.019547112,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465876380491,1684642340095,-9.162709E-4,-0.02015796,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465879338460,1684642340098,-3.0542363E-4,-0.02015796,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465881455907,1684642340100,9.162709E-4,-0.019547112,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465884104553,1684642340102,0.0021379655,-0.020768806,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465886261428,1684642340104,0.0027488125,-0.023212196,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465890617991,1684642340109,0.0015271181,-0.023823043,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465891516376,1684642340110,0.0015271181,-0.025655584,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465893824553,1684642340112,9.162709E-4,-0.02443389,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465896594293,1684642340115,9.162709E-4,-0.023823043,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465900109397,1684642340118,0.0015271181,-0.02015796,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465901471168,1684642340120,0.0021379655,-0.02015796,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465904196324,1684642340122,0.0045813546,-0.017714571,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465906266116,1684642340124,0.00335966,-0.014660334,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465909822105,1684642340128,0.0051922016,-0.012827792,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465910886897,1684642340129,0.0051922016,-0.012827792,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465913708876,1684642340132,0.0027488125,-0.014049487,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465916057314,1684642340134,0.00335966,-0.015271181,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465919637730,1684642340138,0.0015271181,-0.017714571,-0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465920831532,1684642340139,-3.0542363E-4,-0.021379653,-0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465923973772,1684642340142,-3.0542363E-4,-0.02443389,-0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465925942053,1684642340144,-0.0021379655,-0.028098974,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465931308303,1684642340149,-0.003970507,-0.027488127,-0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465931362678,1684642340150,-0.0021379655,-0.028098974,-0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465934096689,1684642340152,-9.162709E-4,-0.027488127,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465936297626,1684642340154,-3.0542363E-4,-0.026266431,-0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465938776220,1684642340157,0.0015271181,-0.0219905,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465940781428,1684642340159,0.00335966,-0.019547112,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465943642991,1684642340162,0.00335966,-0.015271181,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465946135074,1684642340164,0.005803049,-0.011606098,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465951075178,1684642340169,0.006413896,-0.009162709,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465951253459,1684642340169,0.005803049,-0.009773556,-0.0,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465952993928,1684642340171,0.005803049,-0.010384403,-6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465955731272,1684642340174,0.0051922016,-0.012216945,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465959611584,1684642340178,0.003970507,-0.015271181,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465960302418,1684642340178,0.003970507,-0.02015796,6.1084726E-4,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465963160491,1684642340181,0.0021379655,-0.025655584,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465965637470,1684642340184,3.0542363E-4,-0.028709821,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465969791845,1684642340188,-3.0542363E-4,-0.03115321,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465970391428,1684642340189,9.162709E-4,-0.033596598,0.0012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465973215699,1684642340191,9.162709E-4,-0.032374904,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465975246897,1684642340193,0.0021379655,-0.03115321,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465981326741,1684642340200,0.003970507,-0.030542362,0.005497625,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465981622730,1684642340200,0.006413896,-0.03115321,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465983246012,1684642340201,0.006413896,-0.028098974,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465985451012,1684642340204,0.006413896,-0.02443389,0.004275931,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465989635387,1684642340208,0.006413896,-0.02015796,0.004275931,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465990355647,1684642340209,0.006413896,-0.019547112,0.0061084726,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465992617834,1684642340211,0.009468133,-0.018936265,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465995257626,1684642340213,0.008246438,-0.017714571,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165465999749189,1684642340218,0.01007898,-0.018936265,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466000101064,1684642340218,0.008857286,-0.018936265,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466002682105,1684642340221,0.010689827,-0.02015796,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466005166689,1684642340223,0.008857286,-0.023212196,0.005497625,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466008661845,1684642340227,0.0070247436,-0.026266431,0.005497625,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466010283772,1684642340228,0.0051922016,-0.028098974,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466012789501,1684642340231,0.0045813546,-0.033596598,0.0061084726,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466015095699,1684642340233,0.003970507,-0.037261683,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466017884345,1684642340236,0.0021379655,-0.039094225,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466019953616,1684642340238,0.0021379655,-0.03970507,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466022373616,1684642340241,0.00335966,-0.038483378,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466025581428,1684642340244,0.003970507,-0.035429142,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466027533928,1684642340246,0.0051922016,-0.03298575,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466029701480,1684642340248,0.009468133,-0.02687728,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466032464553,1684642340251,0.01007898,-0.018325418,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466034606168,1684642340253,0.013744064,-0.015271181,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466038358407,1684642340257,0.013744064,-0.01099525,0.002443389,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466039826168,1684642340258,0.013744064,-0.009162709,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466042480439,1684642340261,0.014965758,-0.01099525,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466044644605,1684642340263,0.013744064,-0.018936265,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466047419345,1684642340266,0.008246438,-0.037261683,0.004886778,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466050557105,1684642340269,0.006413896,-0.06230642,0.0018325418,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466052098980,1684642340270,0.011300675,-0.06230642,-0.010384403,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466054774709,1684642340273,0.009468133,-0.04214846,-0.009162709,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466059099762,1684642340277,0.019241689,-0.026266431,0.0030542363,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466059353668,1684642340278,0.014965758,0.009773556,0.008551862,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466062163043,1684642340280,0.012522369,0.026266431,0.0036650836,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466066089241,1684642340284,0.021685077,0.023212196,-0.00671932,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466067408147,1684642340286,0.018630842,0.02015796,-0.01343864,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466069868616,1684642340288,0.005803049,0.020768806,-0.004275931,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466072104032,1684642340290,-0.012522369,0.01343864,0.0061084726,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466074162939,1684642340292,-0.02779355,-0.008551862,0.019547112,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466076797366,1684642340295,-0.020463383,-0.06352811,0.023823043,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466079239501,1684642340297,-0.011911522,-0.117893524,0.019547112,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466082175439,1684642340300,-0.014354911,-0.14415996,0.011606098,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466084745334,1684642340303,-0.009468133,-0.15210097,0.008551862,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466086541532,1684642340305,-0.0021379655,-0.13133216,0.012216945,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466089011532,1684642340307,0.008246438,-0.09834641,0.020768806,-0.0036277461,-0.013730269,9.633014E-4
UGys,165466091573095,1684642340310,0.022295926,-0.059252184,0.02260135,-0.0036277461,-0.013730269,9.633014E-4
