GameRot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
GameRot,165526376536874,1684642400595,0.20869574,0.18909104,0.6813858,0.6755768
GameRot,165526381944530,1684642400600,0.2087129,0.18904908,0.6813979,0.675571
GameRot,165526385284843,1684642400603,0.20874152,0.1890153,0.68140745,0.6755621
GameRot,165526389327499,1684642400608,0.20876075,0.18900147,0.6814112,0.67555624
GameRot,165526395427864,1684642400614,0.2087822,0.18899114,0.68141377,0.67554986
GameRot,165526398994582,1684642400617,0.2088212,0.18898898,0.6814137,0.6755385
GameRot,165526405511405,1684642400624,0.20886396,0.18898919,0.68141276,0.67552614
GameRot,165526409262603,1684642400627,0.20891307,0.18899082,0.68141145,0.6755119
GameRot,165526413872916,1684642400632,0.20894712,0.18899247,0.6814102,0.67550206
GameRot,165526418907551,1684642400637,0.20896396,0.18900366,0.6814066,0.6754974
GameRot,165526423845988,1684642400642,0.20895688,0.18902731,0.6813997,0.6754999
GameRot,165526428764478,1684642400647,0.20893843,0.18905488,0.68139195,0.67550576
GameRot,165526433650988,1684642400652,0.20891601,0.18905242,0.681393,0.67551225
GameRot,165526438707082,1684642400657,0.20892335,0.18904877,0.68139404,0.67551005
GameRot,165526443584843,1684642400662,0.20893888,0.1890741,0.68138623,0.67550606
GameRot,165526449657499,1684642400668,0.20895945,0.18908763,0.68138176,0.67550033
GameRot,165526453185155,1684642400671,0.20894897,0.18912235,0.6813716,0.6755041
GameRot,165526458533749,1684642400677,0.20892724,0.18916096,0.68136066,0.67551106
GameRot,165526463433905,1684642400682,0.2089019,0.18921137,0.68134624,0.6755194
GameRot,165526468072082,1684642400686,0.20885612,0.18927,0.6813297,0.6755338
GameRot,165526472837291,1684642400691,0.20881516,0.18932754,0.68131334,0.67554677
GameRot,165526478118593,1684642400696,0.2087519,0.18939658,0.681294,0.67556643
GameRot,165526482936041,1684642400701,0.20866679,0.18948343,0.6812698,0.6755928
GameRot,165526488474009,1684642400707,0.20857333,0.18958436,0.6812417,0.67562175
GameRot,165526493336509,1684642400712,0.2084705,0.18969238,0.68121153,0.6756535
GameRot,165526497719322,1684642400716,0.20838326,0.18979247,0.68118346,0.6756807
GameRot,165526502788436,1684642400721,0.20831092,0.18986556,0.6811631,0.675703
GameRot,165526507944999,1684642400726,0.2082569,0.18991855,0.68115824,0.6757096
GameRot,165526512703957,1684642400731,0.20822369,0.18996668,0.6811536,0.675711
GameRot,165526518058332,1684642400736,0.20821518,0.18998525,0.68115515,0.67570686
GameRot,165526522555155,1684642400741,0.20824057,0.18999289,0.68115896,0.675693
GameRot,165526527817499,1684642400746,0.20826963,0.18999551,0.6811643,0.6756779
GameRot,165526533017291,1684642400751,0.20830609,0.189995,0.68116367,0.6756675
GameRot,165526537598749,1684642400756,0.20832506,0.19001026,0.6811567,0.6756644
GameRot,165526542490832,1684642400761,0.20837985,0.18996064,0.68117416,0.67564386
GameRot,165526547571041,1684642400766,0.20851368,0.18991499,0.6811976,0.6755917
GameRot,165526552280259,1684642400770,0.20863333,0.18984471,0.6812069,0.6755652
GameRot,165526557342134,1684642400776,0.20865205,0.18982434,0.6811871,0.6755851
GameRot,165526562468072,1684642400781,0.20868447,0.1898268,0.68117917,0.67558235
GameRot,165526566970207,1684642400785,0.20876567,0.18983048,0.6811716,0.6755639
GameRot,165526571993280,1684642400790,0.20880145,0.18981992,0.6811606,0.67556685
GameRot,165526582117655,1684642400800,0.20882592,0.18977825,0.6811558,0.67557585
GameRot,165526582164843,1684642400800,0.20887963,0.18978624,0.68115234,0.6755605
GameRot,165526586792134,1684642400805,0.2089299,0.18979716,0.68112975,0.6755647
GameRot,165526591987968,1684642400810,0.20893171,0.18981858,0.6811139,0.67557406
GameRot,165526596651926,1684642400815,0.20894897,0.18982533,0.68111473,0.675566
GameRot,165526601742916,1684642400820,0.20910066,0.18975365,0.6811436,0.67551017
GameRot,165526606287863,1684642400824,0.20929343,0.18966778,0.68116444,0.6754535
GameRot,165526611325624,1684642400830,0.20939405,0.18963204,0.68115103,0.67544585
GameRot,165526617513957,1684642400836,0.2094524,0.18960805,0.68114394,0.67544156
GameRot,165526621519999,1684642400840,0.20957366,0.18954434,0.68116677,0.6753989
GameRot,165526626322186,1684642400844,0.20975076,0.18947475,0.68118006,0.67535
GameRot,165526631040363,1684642400849,0.20987064,0.18936582,0.68120766,0.6753155
GameRot,165526636184790,1684642400854,0.21003014,0.18922696,0.681237,0.6752752
GameRot,165526640937551,1684642400859,0.21023206,0.18912365,0.6812485,0.6752297
GameRot,165526645923853,1684642400864,0.2103247,0.18907054,0.6812477,0.67521656
GameRot,165526651669009,1684642400870,0.21045698,0.18897706,0.6812728,0.6751762
GameRot,165526655815259,1684642400874,0.21070239,0.18888713,0.68131,0.6750873
GameRot,165526660794165,1684642400879,0.21092775,0.18878421,0.68131846,0.6750371
GameRot,165526665946874,1684642400884,0.21106581,0.1887347,0.6812987,0.67502785
GameRot,165526670796040,1684642400889,0.21121143,0.18868539,0.68131024,0.6749844
GameRot,165526676033384,1684642400894,0.21140136,0.18864161,0.6813042,0.6749432
GameRot,165526680335728,1684642400899,0.21149318,0.18858486,0.68129474,0.6749399
GameRot,165526685475415,1684642400904,0.21156935,0.18851238,0.68130195,0.674929
GameRot,165526690804790,1684642400909,0.21167444,0.18845718,0.68129855,0.67491484
GameRot,165526695600988,1684642400914,0.21179281,0.18838301,0.6812971,0.67489994
GameRot,165526701028957,1684642400919,0.21188869,0.18831664,0.6812972,0.6748883
GameRot,165526705194218,1684642400923,0.21199729,0.1883078,0.6812867,0.6748672
GameRot,165526710237134,1684642400928,0.21214563,0.18827358,0.6812797,0.67483723
GameRot,165526715443124,1684642400934,0.2122573,0.188221,0.681272,0.67482454
GameRot,165526720323176,1684642400938,0.21237138,0.18821588,0.68125963,0.67480254
GameRot,165526725905884,1684642400944,0.21251643,0.18820675,0.6812592,0.6747599
GameRot,165526731281874,1684642400949,0.21268335,0.18815236,0.68127173,0.6747098
GameRot,165526735440884,1684642400954,0.21285202,0.18811013,0.6812557,0.6746845
GameRot,165526740017499,1684642400958,0.21293849,0.18807381,0.68123674,0.67468655
GameRot,165526745822082,1684642400964,0.21298923,0.18803474,0.68122464,0.6746936
GameRot,165526751267759,1684642400969,0.21303229,0.18800692,0.68121237,0.67470014
GameRot,165526755775155,1684642400974,0.21304491,0.18798746,0.6811929,0.6747213
GameRot,165526759777447,1684642400978,0.21302596,0.18799756,0.6811903,0.6747271
GameRot,165526765897759,1684642400984,0.21306454,0.18804254,0.6811703,0.6747226
GameRot,165526770176197,1684642400988,0.21314916,0.18807916,0.68114656,0.6747096
GameRot,165526776081040,1684642400994,0.21321282,0.18812358,0.68111455,0.67470944
GameRot,165526782429634,1684642401001,0.21330714,0.18819073,0.68108195,0.6746938
GameRot,165526786540624,1684642401005,0.21339355,0.18827252,0.6810556,0.6746702
GameRot,165526789322707,1684642401007,0.21344924,0.18831348,0.6810217,0.6746754
GameRot,165526795721249,1684642401014,0.21343713,0.18831185,0.68100506,0.67469645
GameRot,165526799272655,1684642401017,0.21345717,0.1883339,0.68098277,0.6747065
GameRot,165526805778905,1684642401024,0.21346413,0.18832073,0.68096757,0.67472327
GameRot,165526809304634,1684642401027,0.21346433,0.18828613,0.6809575,0.67474306
GameRot,165526815477030,1684642401034,0.2134718,0.18829143,0.68095577,0.67474097
GameRot,165526818929999,1684642401037,0.21347147,0.18831342,0.6809281,0.6747629
GameRot,165526825869165,1684642401044,0.21346189,0.18838067,0.6808853,0.6747903
GameRot,165526829109165,1684642401047,0.21344733,0.18846092,0.6808434,0.6748147
GameRot,165526835840520,1684642401054,0.2134658,0.18862508,0.68078136,0.6748257
GameRot,165526844252655,1684642401062,0.21374902,0.18866394,0.6806813,0.674826
GameRot,165526844341405,1684642401063,0.21321496,0.1881794,0.6808379,0.6749723
GameRot,165526848847186,1684642401067,0.2133321,0.1883701,0.68071693,0.6750041
GameRot,165526853976561,1684642401072,0.21264985,0.18837373,0.68072504,0.67521024
GameRot,165526859515520,1684642401078,0.2124109,0.18853769,0.680797,0.6751671
GameRot,165526863607342,1684642401082,0.21231788,0.18839675,0.6808718,0.6751602
GameRot,165526871071197,1684642401089,0.2121374,0.18792507,0.6809844,0.6752349
GameRot,165526873947759,1684642401092,0.21220648,0.1871195,0.6811562,0.67526364
GameRot,165526880373072,1684642401099,0.21243137,0.18603371,0.68132937,0.6753182
GameRot,165526891058436,1684642401109,0.21241584,0.18502118,0.681398,0.675532
GameRot,165526891407863,1684642401110,0.21204303,0.1845465,0.6813401,0.6758373
GameRot,165526893228124,1684642401111,0.2116113,0.18443075,0.68137497,0.675969
GameRot,165526898102342,1684642401116,0.2112824,0.18481854,0.68133986,0.67600137
GameRot,165526903063957,1684642401121,0.2108596,0.18551168,0.6812458,0.6760383
GameRot,165526907959947,1684642401126,0.21065705,0.18601285,0.68128896,0.6759203
GameRot,165526912851040,1684642401131,0.21035713,0.18606597,0.6814798,0.6758067
GameRot,165526917996509,1684642401136,0.21047924,0.18596934,0.68159926,0.67567474
GameRot,165526922649217,1684642401141,0.21043065,0.18542935,0.6816102,0.6758272
GameRot,165526927682238,1684642401146,0.2097303,0.1849021,0.6815093,0.6762909
GameRot,165526937651613,1684642401156,0.209172,0.18467334,0.6815704,0.6764648
GameRot,165526937663176,1684642401156,0.20886141,0.18458076,0.68160444,0.67655176
GameRot,165526942741770,1684642401161,0.20890316,0.18451844,0.6816993,0.6764603
GameRot,165526947456249,1684642401166,0.20910242,0.18435946,0.68179077,0.67634976
GameRot,165526953297290,1684642401171,0.20946582,0.1841161,0.6818842,0.6762095
GameRot,165526957282290,1684642401175,0.20971575,0.18386757,0.6819078,0.6761759
GameRot,165526962882655,1684642401181,0.20972979,0.1838144,0.681875,0.6762191
GameRot,165526967371092,1684642401186,0.2096114,0.1838918,0.6818465,0.67626345
GameRot,165526973311040,1684642401191,0.2096089,0.18394467,0.68185407,0.6762422
GameRot,165526977772030,1684642401196,0.20967603,0.18384501,0.6818926,0.6762097
GameRot,165526982429530,1684642401201,0.2098046,0.18357871,0.6819674,0.67616665
GameRot,165526988258592,1684642401206,0.21002315,0.18319583,0.6820339,0.6761356
GameRot,165526992529478,1684642401211,0.21014518,0.18284239,0.6819837,0.67624396
GameRot,165526997262186,1684642401215,0.20991291,0.18275847,0.68182945,0.67649424
GameRot,165527002579738,1684642401221,0.20954786,0.18286903,0.6816822,0.67672586
GameRot,165527006922082,1684642401225,0.20925549,0.1830933,0.6815621,0.6768767
GameRot,165527012438645,1684642401231,0.20916279,0.18326735,0.6815445,0.67687595
GameRot,165527017136926,1684642401235,0.20938668,0.18331365,0.68158764,0.6767508
GameRot,165527022070103,1684642401240,0.20976068,0.18320516,0.68163,0.6766217
GameRot,165527027142967,1684642401245,0.21008688,0.18307973,0.6816103,0.67657423
GameRot,165527031973540,1684642401250,0.21030611,0.18293357,0.681526,0.6766306
GameRot,165527037862967,1684642401256,0.21017188,0.18292764,0.68135077,0.67685026
GameRot,165527042287655,1684642401260,0.20989773,0.18300754,0.6811993,0.6770663
GameRot,165527046637342,1684642401265,0.20971239,0.1830376,0.6811229,0.6771924
GameRot,165527051750832,1684642401270,0.2097145,0.18291928,0.68114203,0.67720455
GameRot,165527056452030,1684642401275,0.21005303,0.18268882,0.6812057,0.67709774
GameRot,165527061922447,1684642401280,0.21045887,0.18239893,0.681229,0.6770264
GameRot,165527066932967,1684642401285,0.21079257,0.1821675,0.68118286,0.6770313
GameRot,165527071697499,1684642401290,0.2109628,0.18200669,0.681099,0.6771059
GameRot,165527076524738,1684642401295,0.21082461,0.1820294,0.680954,0.6772887
GameRot,165527082057394,1684642401300,0.21063264,0.18211785,0.68085724,0.67742187
GameRot,165527086531665,1684642401305,0.21052083,0.18220893,0.68080163,0.677488
GameRot,165527091681769,1684642401310,0.2106835,0.18214278,0.68082845,0.6774283
GameRot,165527096266405,1684642401314,0.21102431,0.18203655,0.68085426,0.67732483
GameRot,165527101516978,1684642401320,0.21145414,0.18186657,0.68086356,0.67722714
GameRot,165527106482499,1684642401325,0.21174613,0.18212935,0.680692,0.6772377
GameRot,165527111459426,1684642401330,0.21186666,0.1821739,0.6806314,0.677249
GameRot,165527116155624,1684642401334,0.21145803,0.18199855,0.680621,0.6774342
GameRot,165527123392082,1684642401342,0.2114793,0.18214652,0.6806343,0.6773744
GameRot,165527126456197,1684642401345,0.21149474,0.18189406,0.68073803,0.67733324
GameRot,165527131318957,1684642401349,0.21176952,0.18136247,0.680966,0.67716074
GameRot,165527136083072,1684642401354,0.21215494,0.18059653,0.681272,0.676937
GameRot,165527141572030,1684642401360,0.21276765,0.17995776,0.6814889,0.6766964
GameRot,165527146650780,1684642401365,0.21320723,0.17983961,0.6816258,0.67645156
GameRot,165527152765572,1684642401371,0.213398,0.17960772,0.6819101,0.67616636
GameRot,165527157783644,1684642401376,0.21368675,0.17927735,0.6822624,0.6758074
GameRot,165527161861561,1684642401380,0.21468809,0.17908393,0.6824246,0.6753774
GameRot,165527167611197,1684642401386,0.21488543,0.17868127,0.6825629,0.6752815
GameRot,165527171551665,1684642401390,0.21515822,0.1781452,0.68283683,0.6750593
GameRot,165527176503697,1684642401395,0.21536739,0.17757244,0.68301255,0.6749658
GameRot,165527182942707,1684642401401,0.21586132,0.17701589,0.6831025,0.6748632
GameRot,165527187486978,1684642401406,0.21620908,0.17648712,0.6830686,0.6749246
GameRot,165527191594374,1684642401410,0.2162784,0.17598595,0.6829465,0.67515683
GameRot,165527196164947,1684642401414,0.21617399,0.17580935,0.68264854,0.67553747
GameRot,165527201743853,1684642401420,0.21606223,0.17587484,0.68222594,0.67598295
GameRot,165527206394634,1684642401425,0.21602307,0.17623094,0.6817375,0.6763953
GameRot,165527211186769,1684642401429,0.21577474,0.17655757,0.6812535,0.6768769
GameRot,165527215251040,1684642401433,0.21574816,0.177947,0.68048406,0.67729545
GameRot,165527220108332,1684642401438,0.21511352,0.17837244,0.6801624,0.6777083
GameRot,165527225638697,1684642401444,0.21450652,0.17943253,0.6797912,0.6779932
GameRot,165527230645676,1684642401449,0.21406645,0.18034239,0.679627,0.6780555
GameRot,165527236275832,1684642401454,0.21393286,0.18081722,0.6796045,0.67799383
GameRot,165527241526561,1684642401460,0.21396303,0.18090141,0.6795521,0.67801434
GameRot,165527246443905,1684642401465,0.21394569,0.1807735,0.6795631,0.6780429
GameRot,165527250305415,1684642401468,0.21422006,0.1802866,0.679744,0.67790455
GameRot,165527255768488,1684642401474,0.21446075,0.17977376,0.6798849,0.67782336
GameRot,165527260769582,1684642401479,0.21474127,0.1792698,0.68001646,0.67773604
GameRot,165527265507811,1684642401484,0.21503311,0.17883244,0.68009895,0.67767626
GameRot,165527269544165,1684642401488,0.21541055,0.17841832,0.6801696,0.6775947
GameRot,165527273787447,1684642401492,0.21575534,0.17804824,0.68019193,0.6775599
GameRot,165527279137915,1684642401497,0.21601312,0.17782159,0.6801462,0.67758316
GameRot,165527284011769,1684642401502,0.21626748,0.17771576,0.6800828,0.67759347
GameRot,165527289723644,1684642401508,0.21657103,0.1776335,0.68002963,0.6775714
GameRot,165527293642290,1684642401512,0.21683176,0.17761736,0.6799196,0.67760265
GameRot,165527298660259,1684642401517,0.21700618,0.17766614,0.6797527,0.6777015
GameRot,165527303477655,1684642401522,0.21692185,0.177895,0.6795347,0.6778871
GameRot,165527309176040,1684642401527,0.2167731,0.17816189,0.67936075,0.6780389
GameRot,165527313318280,1684642401531,0.21661887,0.17831622,0.67923516,0.6781734
GameRot,165527318569999,1684642401537,0.21655217,0.17836392,0.6790826,0.67833495
GameRot,165527323245519,1684642401541,0.2164669,0.17835055,0.6788767,0.67857176
GameRot,165527328411769,1684642401547,0.21641108,0.17829897,0.67866707,0.67881274
GameRot,165527333272759,1684642401551,0.21640676,0.17823693,0.67853713,0.67896026
GameRot,165527338515519,1684642401557,0.21649356,0.17823522,0.6784298,0.6790403
GameRot,165527342982603,1684642401561,0.21657592,0.17824462,0.6782812,0.67916
GameRot,165527348390259,1684642401567,0.21663548,0.1782997,0.6781504,0.67925715
GameRot,165527352912342,1684642401571,0.21677776,0.17831214,0.6780814,0.6792774
GameRot,165527358053957,1684642401576,0.21691327,0.17826675,0.6780191,0.6793083
GameRot,165527362728540,1684642401581,0.21703765,0.17816204,0.67799205,0.67932296
GameRot,165527367852655,1684642401586,0.21722709,0.17798264,0.6780039,0.67929757
GameRot,165527373135103,1684642401591,0.21748774,0.1776874,0.6780296,0.6792659
GameRot,165527377594686,1684642401596,0.21782154,0.17725354,0.6780624,0.6792396
GameRot,165527382577915,1684642401601,0.21810965,0.17680866,0.6780482,0.6792772
GameRot,165527387622238,1684642401606,0.218316,0.17642394,0.6780385,0.6793207
GameRot,165527392474530,1684642401611,0.21861792,0.1760386,0.678062,0.67930007
GameRot,165527398040676,1684642401616,0.21891192,0.17568992,0.6780636,0.67929405
GameRot,165527402661717,1684642401621,0.2191883,0.17539056,0.6780465,0.67929935
GameRot,165527407540832,1684642401626,0.2194171,0.17517169,0.6780247,0.6793037
GameRot,165527412625207,1684642401631,0.2196278,0.17500813,0.6780127,0.67928976
GameRot,165527417820051,1684642401636,0.21986201,0.17482616,0.67801094,0.6792626
GameRot,165527421877186,1684642401640,0.22028993,0.1744935,0.67800736,0.67921305
GameRot,165527426967238,1684642401645,0.22066575,0.17403878,0.6779205,0.6792944
GameRot,165527432340624,1684642401651,0.22083838,0.17380522,0.67771995,0.6794982
GameRot,165527437279530,1684642401655,0.22091854,0.17365189,0.67757475,0.6796561
GameRot,165527443230259,1684642401661,0.22100548,0.17358656,0.6774359,0.6797829
GameRot,165527446913176,1684642401665,0.22107795,0.17351396,0.67729455,0.6799188
GameRot,165527451883384,1684642401670,0.22117187,0.17341897,0.67716277,0.68004376
GameRot,165527457705988,1684642401676,0.22127803,0.17331558,0.6770307,0.680167
GameRot,165527461596926,1684642401680,0.22135483,0.17323063,0.6768921,0.68030155
GameRot,165527466412030,1684642401685,0.22137393,0.17320749,0.6767517,0.68044096
GameRot,165527471528905,1684642401690,0.22137621,0.17323951,0.67661715,0.6805659
GameRot,165527476589999,1684642401695,0.22137943,0.17326811,0.6765189,0.6806552
GameRot,165527481223280,1684642401699,0.22141406,0.1732367,0.6764579,0.68071264
GameRot,165527486144009,1684642401704,0.22148637,0.17312692,0.6764196,0.680755
GameRot,165527491305571,1684642401709,0.22162516,0.17291027,0.6763894,0.68079495
GameRot,165527496011509,1684642401714,0.22174262,0.17272453,0.67632246,0.68087035
GameRot,165527501263801,1684642401719,0.22179493,0.17259271,0.67626786,0.6809409
GameRot,165527505938957,1684642401724,0.22188538,0.17247987,0.676241,0.68096673
GameRot,165527510777498,1684642401729,0.22197853,0.17236528,0.6761959,0.6810101
GameRot,165527516018123,1684642401734,0.22208837,0.17219995,0.6761684,0.68104357
GameRot,165527522422759,1684642401741,0.22224697,0.17196593,0.6761529,0.6810662
GameRot,165527525648123,1684642401744,0.22245766,0.17166102,0.6761297,0.68109745
GameRot,165527531214269,1684642401749,0.22272073,0.17128849,0.67609525,0.68113947
GameRot,165527535586926,1684642401754,0.22301918,0.17084093,0.67603964,0.68120944
GameRot,165527541441665,1684642401760,0.22332919,0.17034535,0.6759466,0.68132424
GameRot,165527545589426,1684642401764,0.22362442,0.16983126,0.6758324,0.681469
GameRot,165527551725936,1684642401770,0.22386695,0.16935897,0.67568845,0.6816496
GameRot,165527555355780,1684642401774,0.22405101,0.16897206,0.6755205,0.6818516
GameRot,165527560943332,1684642401779,0.2241198,0.16874965,0.6753345,0.68206835
GameRot,165527565810519,1684642401784,0.22409855,0.16873752,0.6751487,0.6822622
GameRot,165527570574842,1684642401789,0.22404212,0.16881654,0.67501354,0.6823949
GameRot,165527575461040,1684642401794,0.22396898,0.16899203,0.67485654,0.6825307
GameRot,165527582027655,1684642401800,0.2238556,0.16920087,0.67469686,0.6826741
GameRot,165527585994946,1684642401804,0.22371557,0.16943797,0.6745438,0.6828124
GameRot,165527591172394,1684642401809,0.22354549,0.16971889,0.67439747,0.68294287
GameRot,165527595803540,1684642401814,0.22331366,0.17002203,0.6742802,0.6830591
GameRot,165527600917498,1684642401819,0.2230908,0.17033859,0.67418957,0.68314254
GameRot,165527606218384,1684642401824,0.22288144,0.17066011,0.6741051,0.68321395
GameRot,165527611096613,1684642401829,0.22268955,0.17095776,0.67402554,0.6832806
GameRot,165527619399842,1684642401838,0.22250181,0.1712229,0.67394,0.68335974
GameRot,165527620456509,1684642401839,0.22233652,0.17145173,0.673852,0.68344295
GameRot,165527626044478,1684642401844,0.22222337,0.17163728,0.67375636,0.68352747
GameRot,165527630229530,1684642401848,0.22214507,0.17176127,0.6736637,0.6836131
GameRot,165527635850832,1684642401854,0.22208904,0.17183813,0.6735661,0.68370813
GameRot,165527640196978,1684642401858,0.22205737,0.17185238,0.6734656,0.6838138
GameRot,165527646845832,1684642401865,0.22204053,0.17184462,0.67334765,0.6839375
GameRot,165527649760571,1684642401868,0.22200075,0.17183009,0.673206,0.6840934
GameRot,165527654953071,1684642401873,0.22193171,0.1718265,0.6730561,0.6842641
GameRot,165527659924946,1684642401878,0.22184996,0.17188859,0.67288166,0.6844467
GameRot,165527665189321,1684642401883,0.22174694,0.17200579,0.6727007,0.6846284
GameRot,165527669732446,1684642401888,0.2216182,0.1721875,0.6725246,0.6847974
GameRot,165527675364321,1684642401894,0.22148846,0.1724174,0.6723492,0.68495375
GameRot,165527679290415,1684642401897,0.22134537,0.17268167,0.6721767,0.6851027
GameRot,165527685137863,1684642401903,0.22118568,0.17295855,0.67199546,0.68526226
GameRot,165527689099738,1684642401907,0.22101073,0.1732543,0.6718083,0.6854275
GameRot,165527695013748,1684642401913,0.22080185,0.17357238,0.67161006,0.68560857
GameRot,165527699061821,1684642401917,0.22054093,0.17393896,0.67140883,0.6857967
GameRot,165527705269894,1684642401923,0.22026569,0.17431097,0.67121905,0.68597645
GameRot,165527709717238,1684642401928,0.22004558,0.17462762,0.67106783,0.6861145
GameRot,165527713911457,1684642401932,0.2198547,0.17490402,0.6708962,0.68627316
GameRot,165527718946509,1684642401937,0.219669,0.17518017,0.67070776,0.6864463
GameRot,165527723459217,1684642401942,0.21948133,0.17545362,0.67052644,0.6866136
GameRot,165527728986873,1684642401947,0.2193392,0.17569904,0.6703554,0.68676335
GameRot,165527733275259,1684642401951,0.2192206,0.17595135,0.67018837,0.68689954
GameRot,165527738909009,1684642401957,0.21909665,0.1762038,0.6700116,0.6870469
GameRot,165527743507498,1684642401962,0.21894929,0.17645404,0.66983205,0.6872046
GameRot,165527751906665,1684642401970,0.21879946,0.1766502,0.6696738,0.6873562
GameRot,165527753045780,1684642401971,0.21864533,0.17683321,0.66952676,0.68750143
GameRot,165527758105623,1684642401976,0.21850145,0.17700171,0.66938,0.68764657
GameRot,165527763270363,1684642401981,0.21835276,0.17719135,0.6692018,0.6878185
GameRot,165527768021353,1684642401986,0.21826375,0.1773943,0.6690113,0.6879797
GameRot,165527772893540,1684642401991,0.21818863,0.17760533,0.66881454,0.68814033
GameRot,165527777970884,1684642401996,0.21812515,0.17782132,0.66861624,0.68829745
GameRot,165527787640623,1684642402006,0.21823289,0.17804359,0.66824,0.68857116
GameRot,165527787688696,1684642402006,0.21828619,0.17837945,0.66814125,0.68856317
GameRot,165527793538905,1684642402012,0.2183818,0.1787012,0.66787016,0.68871236
GameRot,165527797721248,1684642402016,0.218412,0.17904069,0.6675911,0.6888852
GameRot,165527802781769,1684642402021,0.2183815,0.17937818,0.6673115,0.689078
GameRot,165527807591300,1684642402026,0.21834584,0.17968877,0.6670387,0.68927246
GameRot,165527812851457,1684642402031,0.21827745,0.1799836,0.6667647,0.6894822
GameRot,165527817301717,1684642402035,0.21815254,0.18026313,0.6664923,0.68971205
GameRot,165527822368332,1684642402041,0.21803926,0.1805724,0.6662108,0.6899389
GameRot,165527827027707,1684642402045,0.21791607,0.18092927,0.6659201,0.690165
GameRot,165527832377498,1684642402051,0.21780877,0.18132348,0.6656203,0.69038445
GameRot,165527837298436,1684642402055,0.21769626,0.18175574,0.66531587,0.6905997
GameRot,165527842123540,1684642402060,0.21760066,0.18222313,0.66501504,0.6907964
GameRot,165527846842082,1684642402065,0.21753046,0.18270217,0.6647199,0.6909761
GameRot,165527851970155,1684642402070,0.21749307,0.18315022,0.66443676,0.6911415
GameRot,165527856922967,1684642402075,0.21748304,0.18354458,0.6641673,0.6912991
GameRot,165527861903748,1684642402080,0.21748078,0.183913,0.66390425,0.6914544
GameRot,165527867066509,1684642402085,0.21749859,0.18421194,0.6636598,0.69160396
GameRot,165527871780832,1684642402090,0.21754138,0.18441983,0.6634261,0.6917593
GameRot,165527877105571,1684642402095,0.2175776,0.18459673,0.66318274,0.69193405
GameRot,165527881627759,1684642402100,0.2176384,0.1847192,0.66294926,0.69210595
GameRot,165527886560259,1684642402105,0.2177623,0.18476759,0.66272444,0.6922693
GameRot,165527891621092,1684642402110,0.21792045,0.18479176,0.66250724,0.692421
GameRot,165527896750988,1684642402115,0.21810742,0.18480727,0.66228324,0.6925723
