Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,165527135785259,1684642401354,0.083253436,0.26624113,0.93600136,0.21467647
Rot,165527135849009,1684642401354,0.08374808,0.26594162,0.9361195,0.21433991
Rot,165527146067082,1684642401364,0.08451044,0.265486,0.9362365,0.21409425
Rot,165527146236769,1684642401364,0.085439794,0.265245,0.93623567,0.21402775
Rot,165527157693801,1684642401376,0.08586959,0.265379,0.9362271,0.21372706
Rot,165527157740988,1684642401376,0.0862109,0.26526463,0.93627197,0.213535
Rot,165527167568853,1684642401386,0.08675447,0.2650963,0.9362816,0.21348158
Rot,165527167674061,1684642401386,0.08788019,0.26540366,0.936053,0.21364182
Rot,165527176430103,1684642401395,0.088259675,0.26516593,0.9361204,0.21348518
Rot,165527176566353,1684642401395,0.08885449,0.26482758,0.9361712,0.21343558
Rot,165527187351978,1684642401406,0.08938516,0.26443407,0.93623006,0.21344371
Rot,165527187410311,1684642401406,0.09020811,0.26418406,0.9361636,0.21369831
Rot,165527196250519,1684642401414,0.09086909,0.26388803,0.93609685,0.21407612
Rot,165527196294790,1684642401414,0.09126149,0.26347435,0.9360587,0.21458505
Rot,165527206328749,1684642401425,0.09127498,0.26326603,0.93599814,0.21509856
Rot,165527206375103,1684642401425,0.091132924,0.26326722,0.9358835,0.21565518
Rot,165527215287915,1684642401433,0.09092753,0.2635441,0.93567276,0.21631722
Rot,165527215331301,1684642401434,0.09052287,0.26369855,0.93553245,0.21690498
Rot,165527225706040,1684642401444,0.0896493,0.26490644,0.93519664,0.21724367
Rot,165527225751301,1684642401444,0.08875516,0.26497748,0.93524796,0.21730325
Rot,165527236263957,1684642401454,0.087530695,0.26560774,0.93520546,0.21721335
Rot,165527236307394,1684642401454,0.0865971,0.26617432,0.93516386,0.21707314
Rot,165527236318228,1684642401454,0.08623012,0.26650795,0.93511444,0.21702275
Rot,165527246415259,1684642401465,0.08615014,0.26661515,0.9351306,0.21685316
Rot,165527246469217,1684642401465,0.08613104,0.26652065,0.9352135,0.21661925
Rot,165527255780728,1684642401474,0.08667265,0.2662355,0.9352522,0.21658678
Rot,165527255824322,1684642401474,0.08718912,0.26591367,0.9352954,0.21658838
Rot,165527265328749,1684642401484,0.087748766,0.26561558,0.9353159,0.21663955
Rot,165527265339894,1684642401484,0.088263996,0.26538602,0.93532467,0.21667378
Rot,165527274882082,1684642401493,0.08885897,0.26521477,0.93529594,0.21676418
Rot,165527274897551,1684642401493,0.08938929,0.26506808,0.9352621,0.21687154
Rot,165527284769478,1684642401503,0.089739464,0.2650076,0.935226,0.21695638
Rot,165527284785884,1684642401503,0.090032235,0.2650447,0.9351605,0.21707225
Rot,165527294716561,1684642401513,0.09039349,0.2651145,0.9350546,0.21729304
Rot,165527294752290,1684642401513,0.09068119,0.2652185,0.9349303,0.21758068
Rot,165527304633905,1684642401523,0.090840764,0.2653392,0.9348101,0.21788323
Rot,165527304645676,1684642401523,0.09062445,0.2654975,0.9347424,0.21807091
Rot,165527314730936,1684642401533,0.09033961,0.26565203,0.93468916,0.21822909
Rot,165527314744269,1684642401533,0.09013601,0.26569888,0.93464607,0.21844068
Rot,165527324641249,1684642401543,0.09004983,0.26570576,0.9346051,0.21864305
Rot,165527324653644,1684642401543,0.08992145,0.2656708,0.93460673,0.21873127
Rot,165527334635676,1684642401553,0.0898235,0.26562384,0.9346198,0.21877299
Rot,165527334675259,1684642401553,0.089808,0.2655839,0.9346239,0.21881022
Rot,165527344679269,1684642401563,0.08986402,0.26563457,0.9345903,0.21886933
Rot,165527344692967,1684642401563,0.0898871,0.26570016,0.9345617,0.21890196
Rot,165527354657915,1684642401573,0.08985765,0.26579562,0.9345439,0.21887434
Rot,165527354695103,1684642401573,0.08995111,0.26588833,0.9345131,0.21885489
Rot,165527364647082,1684642401583,0.09006849,0.2659287,0.9344943,0.2188378
Rot,165527364694582,1684642401583,0.09021503,0.26591033,0.934491,0.2188139
Rot,165527375572499,1684642401594,0.090477906,0.26585558,0.9344817,0.2188117
Rot,165527375591509,1684642401594,0.09088036,0.26573384,0.93446594,0.21885996
Rot,165527385262186,1684642401603,0.09143652,0.26552662,0.93444395,0.2189736
Rot,165527385274478,1684642401603,0.091925204,0.26529774,0.93444425,0.21904522
Rot,165527395322551,1684642401613,0.09230448,0.26507956,0.93445814,0.21909067
Rot,165527395345363,1684642401614,0.092797175,0.26490012,0.9344401,0.21917664
Rot,165527404928644,1684642401623,0.09325453,0.26475075,0.9344187,0.21925408
Rot,165527404941301,1684642401623,0.093668185,0.2646349,0.93438965,0.21934141
Rot,165527415935936,1684642401634,0.093993455,0.2645642,0.9343606,0.21941115
Rot,165527415965103,1684642401634,0.09428128,0.2645284,0.9343243,0.21948536
Rot,165527425886405,1684642401644,0.09461952,0.26448184,0.93427265,0.21961595
Rot,165527425897811,1684642401644,0.09525309,0.2643908,0.9341649,0.21990992
Rot,165527434985155,1684642401653,0.09587225,0.26418063,0.9340838,0.22023742
Rot,165527435012499,1684642401653,0.09612745,0.26407832,0.9340329,0.22046469
Rot,165527445546978,1684642401664,0.09627204,0.2639918,0.9339963,0.22066014
Rot,165527445566717,1684642401664,0.09638072,0.263982,0.9339448,0.22084232
Rot,165527455290624,1684642401673,0.096474566,0.26396063,0.93390125,0.22101115
Rot,165527455303332,1684642401673,0.09659994,0.26393104,0.9338588,0.22117084
Rot,165527465231874,1684642401683,0.09674473,0.26389906,0.9338115,0.22134542
Rot,165527465260207,1684642401683,0.09684654,0.26387036,0.93377155,0.22150367
Rot,165527475280311,1684642401693,0.09685694,0.26386735,0.93374074,0.2216325
Rot,165527475312186,1684642401693,0.09681536,0.26390556,0.9337146,0.22171523
Rot,165527484830467,1684642401703,0.09678171,0.26393935,0.93369615,0.22176749
Rot,165527484851769,1684642401703,0.09681899,0.2639341,0.93368185,0.22181775
Rot,165527494491509,1684642401713,0.09694505,0.2638765,0.933666,0.22189778
Rot,165527494511769,1684642401713,0.09719681,0.26375833,0.93364483,0.2220171
Rot,165527504433905,1684642401723,0.097400196,0.2636603,0.93362296,0.22213642
Rot,165527504460936,1684642401723,0.09751705,0.26357478,0.93361133,0.22223555
Rot,165527514468019,1684642401733,0.09767664,0.26351795,0.9335825,0.22235402
Rot,165527514492603,1684642401733,0.097830616,0.26346424,0.9335549,0.22246577
Rot,165527524410988,1684642401743,0.09803161,0.263374,0.9335317,0.22258143
Rot,165527524430259,1684642401743,0.09832141,0.26324683,0.9335038,0.22272108
Rot,165527534991353,1684642401753,0.09869826,0.26308474,0.933469,0.22289172
Rot,165527535029321,1684642401753,0.0991648,0.26288897,0.9334222,0.22311145
Rot,165527545048853,1684642401763,0.09970699,0.26264554,0.93336684,0.223388
Rot,165527545073540,1684642401763,0.100276254,0.2623702,0.93331,0.22369403
Rot,165527554395207,1684642401773,0.10083966,0.2620723,0.9332533,0.2240262
Rot,165527554434113,1684642401773,0.10132585,0.26178607,0.933199,0.2243676
Rot,165527564702446,1684642401783,0.10170386,0.26154685,0.9331469,0.22469194
Rot,165527564741196,1684642401783,0.10187712,0.26139468,0.9331045,0.22496621
Rot,165527574610676,1684642401793,0.10185504,0.26137725,0.9330574,0.22519168
Rot,165527574627551,1684642401793,0.10178125,0.2614086,0.9329987,0.22543195
Rot,165527584706509,1684642401803,0.10163714,0.2615154,0.93292767,0.22566698
Rot,165527584726613,1684642401803,0.10143232,0.26163283,0.9328659,0.22587824
Rot,165527595913696,1684642401814,0.10118475,0.26176238,0.93281174,0.2260627
Rot,165527595932134,1684642401814,0.10088165,0.26191598,0.9327651,0.22621253
Rot,165527606253644,1684642401824,0.100512356,0.26205674,0.93273747,0.22632799
Rot,165527606264842,1684642401824,0.10015648,0.2622087,0.9327041,0.22644717
Rot,165527619452915,1684642401838,0.099814504,0.2623701,0.9326654,0.22657067
Rot,165527619469478,1684642401838,0.099506706,0.2625178,0.93262243,0.22671162
Rot,165527626011040,1684642401844,0.09921689,0.2626411,0.9325833,0.22685708
Rot,165527626037603,1684642401844,0.09896646,0.26274487,0.9325431,0.22701131
Rot,165527635864061,1684642401854,0.09878306,0.2628393,0.9324972,0.2271704
Rot,165527635872551,1684642401854,0.09866529,0.26289833,0.93245125,0.22734179
Rot,165527646852498,1684642401865,0.09859538,0.26292744,0.93240255,0.22753821
Rot,165527646857863,1684642401865,0.09858585,0.2629136,0.93235105,0.22776918
Rot,165527655059946,1684642401873,0.098606035,0.2628867,0.9322892,0.22804454
Rot,165527655077915,1684642401873,0.09860222,0.26284507,0.93223125,0.22833091
Rot,165527665305519,1684642401883,0.09856357,0.26279888,0.9321776,0.22861953
Rot,165527665656457,1684642401884,0.0984708,0.26280522,0.9321168,0.22889988
Rot,165527665683384,1684642401884,0.09832329,0.26285017,0.93205684,0.22915578
Rot,165527675447551,1684642401894,0.09812135,0.26293606,0.9319931,0.22940284
Rot,165527675457655,1684642401894,0.09789655,0.26306117,0.9319204,0.2296507
Rot,165527685158176,1684642401903,0.09765096,0.2632053,0.9318388,0.2299211
Rot,165527685169009,1684642401903,0.09738223,0.26335233,0.93175733,0.23019665
Rot,165527695037759,1684642401913,0.09709199,0.263507,0.93167263,0.23048486
Rot,165527695087238,1684642401913,0.096752435,0.26366606,0.9315945,0.23076157
Rot,165527705303540,1684642401923,0.09633488,0.2638421,0.9315247,0.23101671
Rot,165527705325519,1684642401924,0.095890306,0.26401958,0.9314707,0.23121653
Rot,165527714647498,1684642401933,0.095546134,0.26417002,0.9314062,0.23144676
Rot,165527714876509,1684642401933,0.09524159,0.2643039,0.93134075,0.23168264
Rot,165527724413905,1684642401943,0.09493016,0.26444438,0.93127877,0.23189944
Rot,165527724430050,1684642401943,0.094618455,0.2645815,0.9312197,0.23210752
Rot,165527734921405,1684642401953,0.094364256,0.26471725,0.9311565,0.23230961
Rot,165527734935363,1684642401953,0.094137035,0.26486745,0.9310805,0.23253505
Rot,165527744600155,1684642401963,0.09390287,0.26501578,0.931004,0.23276703
Rot,165527744617863,1684642401963,0.09364354,0.26515225,0.9309363,0.23298672
Rot,165527754353905,1684642401973,0.09341515,0.2652397,0.9308793,0.23320635
Rot,165527754391561,1684642401973,0.09319664,0.26531145,0.93082273,0.23343787
Rot,165527764469478,1684642401983,0.09300364,0.265373,0.9307584,0.23370126
Rot,165527764519009,1684642401983,0.09278333,0.26545426,0.9306918,0.23396167
Rot,165527774310675,1684642401992,0.09260863,0.26557755,0.9306076,0.2342256
Rot,165527774331509,1684642401993,0.09243989,0.26571563,0.9305193,0.23448661
Rot,165527784475780,1684642402003,0.09228184,0.26586285,0.93042463,0.23475741
Rot,165527794487134,1684642402013,0.09223019,0.2661178,0.9302717,0.23509465
Rot,165527794504009,1684642402013,0.09218917,0.26640052,0.93010396,0.2354539
