GameRot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
GameRot,165641407496882,1684642515626,0.11119394,0.14504603,0.17276345,0.9678587
GameRot,165641417941413,1684642515636,0.11107578,0.14477725,0.17182547,0.96807945
GameRot,165641418288861,1684642515636,0.111137986,0.14451551,0.17090937,0.9682735
GameRot,165641421629643,1684642515640,0.111315966,0.14439073,0.1698928,0.9684506
GameRot,165641427455997,1684642515646,0.11155235,0.14442939,0.16880009,0.9686087
GameRot,165641432018288,1684642515650,0.11187358,0.14449595,0.16770653,0.96875167
GameRot,165641437812924,1684642515656,0.11218157,0.14453386,0.16657524,0.96890557
GameRot,165641442481257,1684642515661,0.112397656,0.14451131,0.16545032,0.9690766
GameRot,165641447200007,1684642515665,0.11253068,0.14436348,0.16438669,0.96926415
GameRot,165641453152403,1684642515671,0.11258326,0.14415163,0.1633531,0.96946436
GameRot,165641458636205,1684642515677,0.11253948,0.14394444,0.16229342,0.96967816
GameRot,165641462512299,1684642515681,0.11242217,0.14369734,0.16120087,0.9699106
GameRot,165641467262195,1684642515685,0.11234105,0.14347863,0.16006948,0.97013974
GameRot,165641472278132,1684642515690,0.11234898,0.14333822,0.15894127,0.9703451
GameRot,165641477660163,1684642515696,0.112426795,0.14332715,0.15782355,0.97052014
GameRot,165641482691309,1684642515701,0.11258837,0.14338204,0.15674384,0.9706682
GameRot,165641487628393,1684642515706,0.11280631,0.1434619,0.15566108,0.97080535
GameRot,165641492363184,1684642515711,0.113017716,0.14358245,0.15453456,0.9709429
GameRot,165641497608965,1684642515716,0.11315321,0.143715,0.15336198,0.9710935
GameRot,165641502737038,1684642515721,0.11323591,0.14378285,0.15218207,0.97125936
GameRot,165641506910580,1684642515725,0.11325919,0.14374898,0.15101978,0.97144306
GameRot,165641512127090,1684642515730,0.11318075,0.1436465,0.14990665,0.97163975
GameRot,165641517098080,1684642515735,0.11304527,0.14348829,0.14887656,0.9718373
GameRot,165641522754018,1684642515741,0.11295157,0.14332823,0.14791329,0.97201884
GameRot,165641526171153,1684642515744,0.11287154,0.14317915,0.14693284,0.9721988
GameRot,165641532601361,1684642515751,0.11281146,0.14303604,0.14592354,0.97237885
GameRot,165641536253392,1684642515754,0.11281812,0.14293522,0.14490838,0.97254467
GameRot,165641543671830,1684642515762,0.112924896,0.14288598,0.14390673,0.97268826
