UncalGyro,elapsedRealtimeNanos,utcTimeMillis,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
UGys,156923086827834,1684633797305,-0.02535016,0.086129464,0.12216945,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923089495022,1684633797308,-0.030236939,0.076966755,0.10384403,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923091853511,1684633797310,-0.035734564,0.070858285,0.083075225,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923094812886,1684633797313,-0.042453885,0.067193195,0.06230642,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923096597157,1684633797315,-0.05222744,0.0659715,0.04459185,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923099106897,1684633797317,-0.0626882,0.0684149,0.025044737,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923101955178,1684633797320,-0.072461754,0.07269082,0.008551862,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923104255074,1684633797322,-0.08040277,0.080020994,-0.0061084726,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923106392053,1684633797325,-0.09200887,0.0904054,-0.019547112,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923109546949,1684633797328,-0.101171575,0.10567658,-0.029320668,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923111367522,1684633797330,-0.110334285,0.124001995,-0.03970507,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923114108355,1684633797332,-0.11766446,0.14232741,-0.048256934,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923116962001,1684633797335,-0.12194038,0.16370706,-0.05619795,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923119300386,1684633797337,-0.12682717,0.18630841,-0.058641337,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923121257418,1684633797339,-0.1298814,0.20829892,-0.06230642,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923125232105,1684633797343,-0.1298814,0.22601348,-0.064138964,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923127018407,1684633797345,-0.12743801,0.23945212,-0.06536066,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923129849813,1684633797348,-0.12499462,0.25044736,-0.064138964,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923131148043,1684633797349,-0.12132954,0.25777754,-0.059252184,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923134018980,1684633797352,-0.11338852,0.25899923,-0.05131117,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923136194240,1684633797354,-0.1066692,0.25655586,-0.043981,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923139413199,1684633797358,-0.09872819,0.25044736,-0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923141798615,1684633797360,-0.09261972,0.24494976,-0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923144590751,1684633797363,-0.085289545,0.23578705,-0.009773556,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923145951063,1684633797364,-0.07857023,0.22540264,0.002443389,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923148908615,1684633797367,-0.073072605,0.21807247,0.011606098,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923151080699,1684633797369,-0.06818583,0.21074231,0.0219905,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923153969501,1684633797372,-0.063299045,0.20524468,0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923155984397,1684633797374,-0.05841227,0.20341213,0.04214846,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923159493199,1684633797378,-0.053449135,0.20219044,0.05131117,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923160993303,1684633797379,-0.0503949,0.20096874,0.054365408,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923163333876,1684633797382,-0.046118967,0.20096874,0.060473878,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923165775959,1684633797384,-0.040621344,0.19547112,0.06474981,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923169793772,1684633797388,-0.03451287,0.18691926,0.06474981,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923171213876,1684633797389,-0.029015245,0.17531316,0.06352811,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923173585699,1684633797392,-0.02107423,0.16126367,0.060473878,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923175624918,1684633797394,-0.011911522,0.14538164,0.052532863,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923179066272,1684633797397,-0.0027488125,0.12705623,0.042759307,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923180779865,1684633797399,0.008246438,0.105065726,0.033596598,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923184575230,1684633797403,0.019852536,0.08490777,0.025044737,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923185522105,1684633797404,0.030236939,0.06230642,0.012827792,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923188996688,1684633797407,0.04123219,0.042759307,6.1084726E-4,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923190448563,1684633797409,0.051005747,0.02443389,-0.009773556,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923193206897,1684633797411,0.057725064,0.00671932,-0.02015796,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923195569240,1684633797414,0.06383354,-0.007941014,-0.03115321,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923200706845,1684633797419,0.070552856,-0.016492875,-0.041537613,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923200848251,1684633797419,0.073607095,-0.018325418,-0.050089475,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923203083407,1684633797421,0.07543964,-0.017103724,-0.05619795,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923205754865,1684633797424,0.07666133,-0.0061084726,-0.06291727,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923209466063,1684633797428,0.080326416,0.00671932,-0.070247434,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923211069605,1684633797429,0.08460235,0.019547112,-0.07574506,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923213080334,1684633797431,0.086434886,0.030542362,-0.0787993,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923215180751,1684633797433,0.09009997,0.03787253,-0.08063184,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923219012001,1684633797437,0.092543356,0.046424393,-0.08185353,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923220237313,1684633797438,0.09376506,0.05314371,-0.083075225,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923222621584,1684633797441,0.09376506,0.061084725,-0.080020994,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923225142886,1684633797443,0.0943759,0.06658235,-0.07330167,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923229102886,1684633797447,0.0943759,0.073912516,-0.06658235,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923230135542,1684633797448,0.09498675,0.08735116,-0.0555871,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923232886897,1684633797451,0.09315421,0.09773556,-0.045813546,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923234850022,1684633797453,0.0943759,0.1123959,-0.034818295,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923237467365,1684633797456,0.09681929,0.12033691,-0.023823043,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923239957782,1684633797458,0.098651834,0.13377555,-0.011606098,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923242839136,1684633797461,0.10353861,0.14049487,-0.0012216945,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923244863459,1684633797463,0.10781454,0.14232741,0.009773556,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923247485959,1684633797466,0.11270132,0.14721419,0.02443389,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923249892053,1684633797468,0.12003148,0.1447708,0.037261683,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923252983563,1684633797471,0.12858334,0.14171657,0.04886778,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923254728459,1684633797473,0.13774605,0.13744064,0.06230642,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923257324240,1684633797475,0.14568707,0.12949961,0.076355904,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923259711688,1684633797478,0.15668233,0.120947756,0.08735116,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923262284136,1684633797480,0.16584504,0.1111742,0.09590302,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923264658147,1684633797483,0.17561859,0.10017895,0.10384403,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923267457470,1684633797486,0.18600298,0.09345963,0.10934166,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923269670126,1684633797488,0.19455485,0.086129464,0.11361759,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923272306167,1684633797490,0.20310672,0.080020994,0.114839286,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923274608042,1684633797493,0.20982604,0.08063184,0.11300674,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923277628251,1684633797496,0.2159345,0.08429692,0.1111742,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923279542626,1684633797498,0.22143213,0.086129464,0.108119965,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923282148667,1684633797500,0.22570807,0.0891837,0.102011494,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923284664084,1684633797503,0.23059484,0.092237934,0.09345963,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923287097157,1684633797505,0.23242739,0.08979455,0.083686076,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923289507261,1684633797508,0.23425992,0.086129464,0.07330167,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923292153563,1684633797510,0.23731416,0.08246438,0.061084725,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923294863199,1684633797513,0.2403684,0.07513421,0.05131117,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923297592053,1684633797516,0.24464433,0.0659715,0.043370154,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923299275126,1684633797517,0.24708772,0.05803049,0.034818295,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923302329032,1684633797521,0.2495311,0.04459185,0.028709821,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923304464709,1684633797523,0.25380704,0.031764057,0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923306904970,1684633797525,0.2562504,0.023823043,0.014660334,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923309225751,1684633797527,0.2586938,0.01099525,0.009773556,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923311806376,1684633797530,0.2586938,0.0036650836,0.007330167,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923314370282,1684633797533,0.25930467,-6.1084726E-4,0.004886778,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923316796688,1684633797535,0.2599155,-0.004275931,0.0036650836,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923319170490,1684633797537,0.25808296,-0.0030542363,0.0036650836,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923321888511,1684633797540,0.25380704,0.0,0.0030542363,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923324228095,1684633797542,0.25136364,0.0018325418,-0.0,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923326553928,1684633797545,0.24647687,0.007941014,-0.0012216945,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923329520126,1684633797548,0.23853585,0.012827792,-0.002443389,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923331552886,1684633797550,0.22937314,0.014049487,-0.0036650836,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923333888251,1684633797552,0.21898875,0.016492875,-0.007941014,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923337230751,1684633797555,0.20738265,0.018936265,-0.012827792,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923339832886,1684633797558,0.19333316,0.021379653,-0.015271181,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923341593563,1684633797560,0.17806198,0.027488127,-0.018325418,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923343970542,1684633797562,0.15973656,0.034818295,-0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923346669240,1684633797565,0.14141114,0.04459185,-0.026266431,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923349206115,1684633797567,0.120642334,0.058641337,-0.029320668,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923351293928,1684633797569,0.098651834,0.073912516,-0.03115321,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923353873511,1684633797572,0.074217945,0.08674031,-0.033596598,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923356558199,1684633797575,0.049784053,0.10017895,-0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923359398459,1684633797578,0.02351762,0.11361759,-0.032374904,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923361101376,1684633797579,-0.0045813546,0.12766708,-0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923363675074,1684633797582,-0.028404398,0.13927318,-0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923366249917,1684633797584,-0.05222744,0.15087928,-0.03115321,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923368931740,1684633797587,-0.07490514,0.15943113,-0.028098974,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923371289970,1684633797589,-0.094452254,0.16126367,-0.025044737,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923373366011,1684633797592,-0.11583191,0.15943113,-0.02443389,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923376103720,1684633797594,-0.12927055,0.15149012,-0.023212196,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923380182574,1684633797598,-0.14026581,0.13377555,-0.021379653,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923381226949,1684633797599,-0.14759597,0.108730815,-0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923383267626,1684633797601,-0.15309359,0.0775776,-0.02015796,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923385968355,1684633797604,-0.15370443,0.0452027,-0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923388928199,1684633797607,-0.14881766,0.0061084726,-0.021379653,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923391057522,1684633797609,-0.1414875,-0.03298575,-0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923393524553,1684633797612,-0.13049224,-0.076355904,-0.02015796,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923395806792,1684633797614,-0.1182753,-0.11850437,-0.021379653,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923399464084,1684633797618,-0.10300412,-0.16004199,-0.02687728,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923400858095,1684633797619,-0.09017633,-0.19119519,-0.030542362,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923403126011,1684633797621,-0.07673769,-0.21685077,-0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923406035438,1684633797624,-0.06024481,-0.23151112,-0.038483378,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923409715855,1684633797628,-0.046729814,-0.23517619,-0.042759307,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923410572678,1684633797629,-0.03268033,-0.2327328,-0.04703524,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923413095126,1684633797631,-0.021685077,-0.21868332,-0.052532863,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923415722053,1684633797634,-0.011300675,-0.19974706,-0.054976255,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923419070022,1684633797637,-0.0021379655,-0.17531316,-0.056808796,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923421176792,1684633797639,0.0070247436,-0.14721419,-0.058641337,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923422993355,1684633797641,0.015576605,-0.12155861,-0.061084725,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923425660334,1684633797644,0.022906773,-0.09529217,-0.058641337,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923429071115,1684633797647,0.030847786,-0.07207998,-0.05375456,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923430823147,1684633797649,0.03634541,-0.052532863,-0.047646087,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923432768199,1684633797651,0.043064732,-0.032374904,-0.038483378,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923435777574,1684633797654,0.048562355,-0.01343864,-0.026266431,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923438723615,1684633797657,0.0503949,6.1084726E-4,-0.01343864,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923440505699,1684633797659,0.053449135,0.015882028,-0.0012216945,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923443080959,1684633797661,0.054059982,0.028098974,0.01099525,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923445208928,1684633797663,0.053449135,0.04031592,0.028098974,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923447564761,1684633797666,0.049784053,0.054365408,0.039094225,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923450451480,1684633797669,0.046118967,0.0684149,0.054976255,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923452896792,1684633797671,0.042453885,0.087962,0.06658235,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923455384240,1684633797674,0.035734564,0.108119965,0.07574506,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923459335126,1684633797678,0.028404398,0.12766708,0.08185353,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923460166428,1684633797678,0.026571855,0.14782503,0.08551861,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923463031480,1684633797681,0.022906773,0.1655396,0.086129464,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923466883355,1684633797685,0.019852536,0.17531316,0.08551861,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923467507313,1684633797686,0.019241689,0.18019994,0.0787993,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923470145542,1684633797688,0.022295926,0.17531316,0.070247434,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923472191688,1684633797690,0.024739314,0.16370706,0.060473878,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923474936063,1684633797693,0.03268033,0.14599249,0.052532863,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923477284813,1684633797695,0.03939965,0.12461284,0.04214846,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923479837782,1684633797698,0.048562355,0.098957255,0.029320668,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923483076063,1684633797701,0.057725064,0.07513421,0.016492875,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923484779865,1684633797703,0.067498624,0.054365408,0.004275931,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923486956011,1684633797705,0.07849387,0.039094225,-0.00671932,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923489933719,1684633797708,0.088878274,0.027488127,-0.015882028,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923491992209,1684633797710,0.09681929,0.018936265,-0.025044737,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923494548459,1684633797713,0.10720369,0.015882028,-0.03298575,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923496865490,1684633797715,0.11514471,0.009162709,-0.038483378,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923499497626,1684633797718,0.12125318,0.005497625,-0.04459185,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923502037469,1684633797720,0.12552911,0.0036650836,-0.047646087,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923505109292,1684633797723,0.1291942,0.0,-0.048256934,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923507118980,1684633797725,0.12736166,-0.0061084726,-0.04703524,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923509861272,1684633797728,0.12675081,-0.00671932,-0.045813546,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923511814344,1684633797730,0.12308572,-0.010384403,-0.042759307,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923514868147,1684633797733,0.11697725,-0.009773556,-0.03787253,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923517788407,1684633797736,0.10659285,-0.01099525,-0.029320668,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923519514969,1684633797738,0.09681929,-0.011606098,-0.020768806,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923521752209,1684633797740,0.083380654,-0.008551862,-0.01343864,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923524569813,1684633797743,0.06933116,-0.005497625,-0.002443389,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923526718615,1684633797745,0.054059982,0.0012216945,0.007330167,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923529590803,1684633797748,0.035123717,0.011606098,0.018325418,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923532216115,1684633797750,0.016798299,0.0219905,0.029320668,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923534514240,1684633797753,-9.162709E-4,0.03298575,0.03970507,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923536566688,1684633797755,-0.018019995,0.043370154,0.049478628,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923539302626,1684633797757,-0.035734564,0.052532863,0.05619795,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923541693042,1684633797760,-0.051005747,0.061695572,0.06352811,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923544126532,1684633797762,-0.063909896,0.067193195,0.0684149,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923547011636,1684633797765,-0.07673769,0.070247434,0.07269082,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923549683824,1684633797768,-0.08773294,0.07269082,0.076355904,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923551363251,1684633797770,-0.09689565,0.07330167,0.0787993,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923554307365,1684633797772,-0.10300412,0.07513421,0.07818845,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923556637938,1684633797775,-0.10972344,0.07269082,0.076966755,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923559529553,1684633797778,-0.11277767,0.07146913,0.07574506,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923561206532,1684633797779,-0.11155598,0.06963659,0.076355904,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923563888355,1684633797782,-0.110334285,0.06536066,0.07513421,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923566384813,1684633797785,-0.1066692,0.06352811,0.07207998,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923568971272,1684633797787,-0.09994988,0.056808796,0.07146913,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923571346376,1684633797790,-0.09384141,0.048256934,0.07146913,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923573893199,1684633797792,-0.082235314,0.038483378,0.07146913,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923576135542,1684633797794,-0.07124006,0.02687728,0.070858285,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923579469605,1684633797798,-0.0626882,0.015271181,0.07330167,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923581718928,1684633797800,-0.051005747,0.010384403,0.07330167,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923583927365,1684633797802,-0.041843038,0.002443389,0.076355904,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923586008667,1684633797804,-0.032069482,-0.007330167,0.076966755,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923590314084,1684633797808,-0.02107423,-0.014049487,0.076966755,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923591472626,1684633797810,-0.010689827,-0.020768806,0.07818845,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923594070334,1684633797812,-0.0015271181,-0.027488127,0.0775776,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923596227730,1684633797814,0.006413896,-0.03420745,0.07452337,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923599018407,1684633797817,0.014965758,-0.04031592,0.073912516,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923600858042,1684633797819,0.022906773,-0.052532863,0.070247434,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923603248772,1684633797821,0.030236939,-0.05986303,0.06536066,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923605743772,1684633797824,0.037567105,-0.070247434,0.060473878,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923609313042,1684633797827,0.04367558,-0.08246438,0.054976255,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923610616376,1684633797829,0.0503949,-0.09590302,0.05070032,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923613428459,1684633797832,0.05467083,-0.108730815,0.04703524,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923615822678,1684633797834,0.05833591,-0.120947756,0.043981,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923619321584,1684633797837,0.06261184,-0.1331647,0.04031592,-0.0030298405,-0.016549386,-0.0017614996
UGys,156923620539657,1684633797839,0.06566608,-0.14232741,0.03603999,-0.0030298405,-0.016549386,-0.0017614996
